"","id","y","time","trait","measure","family","Sex","CapAgeYears","Twin","jdateMC","birthjdateMC","PopDensMC","MumAge"
"9967",11183,19.3,2010,"r","Weight","gaussian",1,1,0,2.38777638715061,100,163.175844806007,4
"9968",7214,19.5,2010,"r","Weight","gaussian",2,1,0,2.38777638715061,100,163.175844806007,4
"9969",8507,18,2010,"r","Weight","gaussian",2,1,0,2.38777638715061,100,163.175844806007,4
"9970",2426,20.3,2010,"r","Weight","gaussian",2,1,0,2.38777638715061,100,163.175844806007,4
"9971",12371,26.2,2010,"r","Weight","gaussian",2,1,0,2.38777638715061,100,163.175844806007,4
"9973",10156,17.4,2010,"r","Weight","gaussian",1,1,0,2.38777638715061,100,163.175844806007,4
"9974",12465,20.7,2010,"r","Weight","gaussian",1,2,0,2.38777638715061,100,163.175844806007,4
"9975",3669,21.6,2010,"r","Weight","gaussian",1,2,0,2.38777638715061,100,163.175844806007,4
"9976",3563,30.1,2010,"r","Weight","gaussian",2,2,0,2.38777638715061,100,163.175844806007,4
"9977",2496,20.1,2010,"r","Weight","gaussian",1,2,0,2.38777638715061,100,163.175844806007,4
"9978",1325,19,2010,"r","Weight","gaussian",1,2,0,2.38777638715061,100,163.175844806007,4
"9979",9907,29.4,2010,"r","Weight","gaussian",2,2,0,2.38777638715061,100,163.175844806007,4
"9980",14196,19.4,2010,"r","Weight","gaussian",1,2,0,2.38777638715061,100,163.175844806007,4
"9981",3637,23,2010,"r","Weight","gaussian",1,2,0,2.38777638715061,100,163.175844806007,4
"9983",1287,20.2,2010,"r","Weight","gaussian",1,2,0,2.38777638715061,100,163.175844806007,4
"9984",7586,18.6,2010,"r","Weight","gaussian",1,3,1,2.38777638715061,100,163.175844806007,4
"9985",5015,17.5,2010,"r","Weight","gaussian",1,3,1,2.38777638715061,100,163.175844806007,4
"9986",8166,23,2010,"r","Weight","gaussian",1,3,0,2.38777638715061,100,163.175844806007,4
"9987",8785,19.7,2010,"r","Weight","gaussian",1,3,0,2.38777638715061,100,163.175844806007,4
"9988",12504,18.3,2010,"r","Weight","gaussian",1,3,0,2.38777638715061,100,163.175844806007,4
"9989",271,32.1,2010,"r","Weight","gaussian",2,3,0,2.38777638715061,100,163.175844806007,4
"9990",5359,20,2010,"r","Weight","gaussian",1,3,0,2.38777638715061,100,163.175844806007,4
"9991",2938,22.9,2010,"r","Weight","gaussian",1,4,0,2.38777638715061,100,163.175844806007,4
"9992",12953,22,2010,"r","Weight","gaussian",1,4,0,2.38777638715061,100,163.175844806007,4
"9993",7449,25.2,2010,"r","Weight","gaussian",1,5,0,2.38777638715061,100,163.175844806007,4
"9994",12726,22.3,2010,"r","Weight","gaussian",1,5,0,2.38777638715061,100,163.175844806007,4
"9995",2084,26.4,2010,"r","Weight","gaussian",1,7,0,2.38777638715061,100,163.175844806007,4
"9996",13242,21.7,2010,"r","Weight","gaussian",1,7,0,2.38777638715061,100,163.175844806007,4
"9997",14076,21.9,2010,"r","Weight","gaussian",1,7,0,2.38777638715061,100,163.175844806007,4
"9998",1537,22.2,2010,"r","Weight","gaussian",1,8,0,2.38777638715061,100,163.175844806007,4
"9999",9952,23.1,2010,"r","Weight","gaussian",1,6,0,2.38777638715061,100,163.175844806007,4
"10000",7966,22.6,2010,"r","Weight","gaussian",1,10,0,2.38777638715061,100,163.175844806007,4
"10018",10772,16.5,2010,"r","Weight","gaussian",1,1,0,4.38777638715061,100,163.175844806007,4
"10019",6166,18.1,2010,"r","Weight","gaussian",1,1,0,4.38777638715061,100,163.175844806007,4
"10020",10187,19.5,2010,"r","Weight","gaussian",1,1,0,4.38777638715061,100,163.175844806007,4
"10021",2133,20.5,2010,"r","Weight","gaussian",2,1,0,4.38777638715061,100,163.175844806007,4
"10022",8196,18,2010,"r","Weight","gaussian",1,1,0,4.38777638715061,100,163.175844806007,4
"10023",12845,15.5,2010,"r","Weight","gaussian",1,1,0,4.38777638715061,100,163.175844806007,4
"10024",6787,13.1,2010,"r","Weight","gaussian",1,1,0,4.38777638715061,100,163.175844806007,4
"10025",11640,17,2010,"r","Weight","gaussian",1,1,0,4.38777638715061,100,163.175844806007,4
"10026",5730,19.1,2010,"r","Weight","gaussian",1,1,0,4.38777638715061,100,163.175844806007,4
"10027",6030,18.5,2010,"r","Weight","gaussian",1,2,0,4.38777638715061,100,163.175844806007,4
"10028",7566,18.2,2010,"r","Weight","gaussian",1,2,0,4.38777638715061,100,163.175844806007,4
"10029",11973,21.3,2010,"r","Weight","gaussian",1,2,0,4.38777638715061,100,163.175844806007,4
"10030",1061,29,2010,"r","Weight","gaussian",2,2,0,4.38777638715061,100,163.175844806007,4
"10031",4578,19.3,2010,"r","Weight","gaussian",1,2,0,4.38777638715061,100,163.175844806007,4
"10032",3489,21.1,2010,"r","Weight","gaussian",1,3,0,4.38777638715061,100,163.175844806007,4
"10033",3096,21.2,2010,"r","Weight","gaussian",1,4,0,4.38777638715061,100,163.175844806007,4
"10034",9500,24.2,2010,"r","Weight","gaussian",1,4,0,4.38777638715061,100,163.175844806007,4
"10035",3771,21.7,2010,"r","Weight","gaussian",1,5,0,4.38777638715061,100,163.175844806007,4
"10036",11011,21.5,2010,"r","Weight","gaussian",1,7,0,4.38777638715061,100,163.175844806007,4
"10037",8852,18.9,2010,"r","Weight","gaussian",1,8,0,4.38777638715061,100,163.175844806007,4
"10038",2186,21.9,2010,"r","Weight","gaussian",1,9,0,4.38777638715061,100,163.175844806007,4
"10100",11633,19.5,2010,"r","Weight","gaussian",1,1,0,-4.61222361284939,100,163.175844806007,4
"10101",13661,18,2010,"r","Weight","gaussian",1,1,0,-4.61222361284939,100,163.175844806007,4
"10102",9325,18.2,2010,"r","Weight","gaussian",1,1,0,-4.61222361284939,100,163.175844806007,4
"10103",11556,18.3,2010,"r","Weight","gaussian",1,1,0,-4.61222361284939,100,163.175844806007,4
"10104",582,19.4,2010,"r","Weight","gaussian",2,1,0,-4.61222361284939,100,163.175844806007,4
"10105",9373,16.5,2010,"r","Weight","gaussian",1,1,0,-4.61222361284939,100,163.175844806007,4
"10106",191,14.4,2010,"r","Weight","gaussian",1,1,0,-4.61222361284939,100,163.175844806007,4
"10107",13200,21.2,2010,"r","Weight","gaussian",2,1,0,-4.61222361284939,100,163.175844806007,4
"10108",8853,18,2010,"r","Weight","gaussian",2,1,0,-4.61222361284939,100,163.175844806007,4
"10109",2157,17.5,2010,"r","Weight","gaussian",1,1,0,-4.61222361284939,100,163.175844806007,4
"10110",11612,16.8,2010,"r","Weight","gaussian",1,1,0,-4.61222361284939,100,163.175844806007,4
"10111",6647,16.3,2010,"r","Weight","gaussian",1,1,0,-4.61222361284939,100,163.175844806007,4
"10112",10390,20,2010,"r","Weight","gaussian",2,1,0,-4.61222361284939,100,163.175844806007,4
"10113",1743,18.4,2010,"r","Weight","gaussian",1,1,0,-4.61222361284939,100,163.175844806007,4
"10114",11093,15.2,2010,"r","Weight","gaussian",1,1,0,-4.61222361284939,100,163.175844806007,4
"10115",13720,14.6,2010,"r","Weight","gaussian",1,1,0,-4.61222361284939,100,163.175844806007,4
"10116",3278,18.9,2010,"r","Weight","gaussian",2,1,0,-4.61222361284939,100,163.175844806007,4
"10117",9070,16.6,2010,"r","Weight","gaussian",1,1,0,-4.61222361284939,100,163.175844806007,4
"10118",12514,18.5,2010,"r","Weight","gaussian",2,1,0,-4.61222361284939,100,163.175844806007,4
"10119",3802,21.8,2010,"r","Weight","gaussian",2,1,0,-4.61222361284939,100,163.175844806007,4
"10120",10694,18.9,2010,"r","Weight","gaussian",1,1,0,-4.61222361284939,100,163.175844806007,4
"10121",8198,15.9,2010,"r","Weight","gaussian",1,1,0,-4.61222361284939,100,163.175844806007,4
"10122",10097,18.2,2010,"r","Weight","gaussian",2,1,0,-4.61222361284939,100,163.175844806007,4
"10123",11174,17.2,2010,"r","Weight","gaussian",2,1,0,-4.61222361284939,100,163.175844806007,4
"10124",8770,15.6,2010,"r","Weight","gaussian",1,1,0,-4.61222361284939,100,163.175844806007,4
"10125",9804,14.1,2010,"r","Weight","gaussian",2,1,0,-4.61222361284939,100,163.175844806007,4
"10126",13301,18.2,2010,"r","Weight","gaussian",1,1,0,-4.61222361284939,100,163.175844806007,4
"10127",12823,18,2010,"r","Weight","gaussian",1,1,0,-4.61222361284939,100,163.175844806007,4
"10128",3694,19.6,2010,"r","Weight","gaussian",1,2,0,-4.61222361284939,100,163.175844806007,4
"10129",3759,26.9,2010,"r","Weight","gaussian",2,2,0,-4.61222361284939,100,163.175844806007,4
"10130",13251,29.1,2010,"r","Weight","gaussian",2,2,0,-4.61222361284939,100,163.175844806007,4
"10131",12408,27.6,2010,"r","Weight","gaussian",2,2,0,-4.61222361284939,100,163.175844806007,4
"10132",7305,24.8,2010,"r","Weight","gaussian",2,2,1,-4.61222361284939,100,163.175844806007,4
"10133",5846,17.9,2010,"r","Weight","gaussian",1,2,0,-4.61222361284939,100,163.175844806007,4
"10134",4211,20.3,2010,"r","Weight","gaussian",1,2,0,-4.61222361284939,100,163.175844806007,4
"10135",3657,21.9,2010,"r","Weight","gaussian",2,2,0,-4.61222361284939,100,163.175844806007,4
"10136",9075,18.3,2010,"r","Weight","gaussian",1,2,0,-4.61222361284939,100,163.175844806007,4
"10137",489,18.9,2010,"r","Weight","gaussian",1,2,0,-4.61222361284939,100,163.175844806007,4
"10138",13738,17.1,2010,"r","Weight","gaussian",1,2,0,-4.61222361284939,100,163.175844806007,4
"10139",9148,18.4,2010,"r","Weight","gaussian",1,2,0,-4.61222361284939,100,163.175844806007,4
"10140",13160,23.4,2010,"r","Weight","gaussian",2,2,0,-4.61222361284939,100,163.175844806007,4
"10141",9684,21,2010,"r","Weight","gaussian",2,2,1,-4.61222361284939,100,163.175844806007,4
"10142",10020,17.7,2010,"r","Weight","gaussian",1,2,1,-4.61222361284939,100,163.175844806007,4
"10143",3103,19.5,2010,"r","Weight","gaussian",1,2,0,-4.61222361284939,100,163.175844806007,4
"10144",3193,19.8,2010,"r","Weight","gaussian",1,2,0,-4.61222361284939,100,163.175844806007,4
"10145",8536,22.7,2010,"r","Weight","gaussian",1,2,0,-4.61222361284939,100,163.175844806007,4
"10146",6505,20.3,2010,"r","Weight","gaussian",1,2,0,-4.61222361284939,100,163.175844806007,4
"10147",4787,21.1,2010,"r","Weight","gaussian",2,2,1,-4.61222361284939,100,163.175844806007,4
"10148",12002,19.1,2010,"r","Weight","gaussian",1,2,0,-4.61222361284939,100,163.175844806007,4
"10149",11830,19.7,2010,"r","Weight","gaussian",1,2,0,-4.61222361284939,100,163.175844806007,4
"10150",2990,17.4,2010,"r","Weight","gaussian",1,2,1,-4.61222361284939,100,163.175844806007,4
"10151",4928,20.4,2010,"r","Weight","gaussian",1,2,0,-4.61222361284939,100,163.175844806007,4
"10152",8611,21.5,2010,"r","Weight","gaussian",1,2,0,-4.61222361284939,100,163.175844806007,4
"10153",3399,20.7,2010,"r","Weight","gaussian",1,2,0,-4.61222361284939,100,163.175844806007,4
"10154",11081,16.2,2010,"r","Weight","gaussian",1,2,1,-4.61222361284939,100,163.175844806007,4
"10155",11892,25.9,2010,"r","Weight","gaussian",2,2,0,-4.61222361284939,100,163.175844806007,4
"10156",5666,32.1,2010,"r","Weight","gaussian",2,2,0,-4.61222361284939,100,163.175844806007,4
"10157",13557,24.6,2010,"r","Weight","gaussian",2,2,0,-4.61222361284939,100,163.175844806007,4
"10158",4063,21.8,2010,"r","Weight","gaussian",1,2,0,-4.61222361284939,100,163.175844806007,4
"10159",9314,33.4,2010,"r","Weight","gaussian",2,2,0,-4.61222361284939,100,163.175844806007,4
"10160",1414,35.5,2010,"r","Weight","gaussian",2,3,0,-4.61222361284939,100,163.175844806007,4
"10161",11340,35.2,2010,"r","Weight","gaussian",2,3,0,-4.61222361284939,100,163.175844806007,4
"10162",866,21.9,2010,"r","Weight","gaussian",1,3,0,-4.61222361284939,100,163.175844806007,4
"10163",4358,31.4,2010,"r","Weight","gaussian",2,3,0,-4.61222361284939,100,163.175844806007,4
"10164",5188,19,2010,"r","Weight","gaussian",1,3,1,-4.61222361284939,100,163.175844806007,4
"10165",11993,21,2010,"r","Weight","gaussian",1,3,0,-4.61222361284939,100,163.175844806007,4
"10166",8053,33,2010,"r","Weight","gaussian",2,3,0,-4.61222361284939,100,163.175844806007,4
"10167",1746,22.2,2010,"r","Weight","gaussian",1,3,1,-4.61222361284939,100,163.175844806007,4
"10168",11111,32,2010,"r","Weight","gaussian",2,3,0,-4.61222361284939,100,163.175844806007,4
"10169",3090,19.9,2010,"r","Weight","gaussian",1,3,0,-4.61222361284939,100,163.175844806007,4
"10170",10660,35.1,2010,"r","Weight","gaussian",2,3,0,-4.61222361284939,100,163.175844806007,4
"10171",195,21.9,2010,"r","Weight","gaussian",1,3,0,-4.61222361284939,100,163.175844806007,4
"10172",3838,22.8,2010,"r","Weight","gaussian",1,3,0,-4.61222361284939,100,163.175844806007,4
"10173",4728,21.4,2010,"r","Weight","gaussian",1,3,0,-4.61222361284939,100,163.175844806007,4
"10174",4408,20.5,2010,"r","Weight","gaussian",1,3,0,-4.61222361284939,100,163.175844806007,4
"10175",4712,16.1,2010,"r","Weight","gaussian",1,3,0,-4.61222361284939,100,163.175844806007,4
"10176",11897,20.7,2010,"r","Weight","gaussian",1,3,0,-4.61222361284939,100,163.175844806007,4
"10177",145,24,2010,"r","Weight","gaussian",2,3,1,-4.61222361284939,100,163.175844806007,4
"10178",7080,18.4,2010,"r","Weight","gaussian",1,3,0,-4.61222361284939,100,163.175844806007,4
"10179",10363,18.4,2010,"r","Weight","gaussian",1,3,0,-4.61222361284939,100,163.175844806007,4
"10180",686,28.7,2010,"r","Weight","gaussian",2,3,0,-4.61222361284939,100,163.175844806007,4
"10181",5691,35.4,2010,"r","Weight","gaussian",2,3,0,-4.61222361284939,100,163.175844806007,4
"10182",1740,33.3,2010,"r","Weight","gaussian",2,3,1,-4.61222361284939,100,163.175844806007,4
"10183",12323,20.6,2010,"r","Weight","gaussian",1,3,0,-4.61222361284939,100,163.175844806007,4
"10184",8726,19.7,2010,"r","Weight","gaussian",1,3,0,-4.61222361284939,100,163.175844806007,4
"10185",13088,21.6,2010,"r","Weight","gaussian",1,3,0,-4.61222361284939,100,163.175844806007,4
"10186",6471,20.3,2010,"r","Weight","gaussian",1,3,0,-4.61222361284939,100,163.175844806007,4
"10187",8349,33.3,2010,"r","Weight","gaussian",2,4,0,-4.61222361284939,100,163.175844806007,4
"10188",9558,31.3,2010,"r","Weight","gaussian",2,4,0,-4.61222361284939,100,163.175844806007,4
"10189",4527,19.6,2010,"r","Weight","gaussian",1,4,0,-4.61222361284939,100,163.175844806007,4
"10190",13855,34,2010,"r","Weight","gaussian",2,4,0,-4.61222361284939,100,163.175844806007,4
"10191",14042,21.8,2010,"r","Weight","gaussian",1,4,0,-4.61222361284939,100,163.175844806007,4
"10192",13614,19.8,2010,"r","Weight","gaussian",1,4,0,-4.61222361284939,100,163.175844806007,4
"10193",9525,34.4,2010,"r","Weight","gaussian",2,4,0,-4.61222361284939,100,163.175844806007,4
"10194",2645,33.2,2010,"r","Weight","gaussian",2,4,0,-4.61222361284939,100,163.175844806007,4
"10195",3643,31.5,2010,"r","Weight","gaussian",2,4,0,-4.61222361284939,100,163.175844806007,4
"10196",9795,40.3,2010,"r","Weight","gaussian",2,4,0,-4.61222361284939,100,163.175844806007,4
"10197",13519,34.5,2010,"r","Weight","gaussian",2,5,0,-4.61222361284939,100,163.175844806007,4
"10198",5742,22.4,2010,"r","Weight","gaussian",1,5,0,-4.61222361284939,100,163.175844806007,4
"10199",6320,24,2010,"r","Weight","gaussian",1,5,0,-4.61222361284939,100,163.175844806007,4
"10200",7715,22.2,2010,"r","Weight","gaussian",1,5,1,-4.61222361284939,100,163.175844806007,4
"10201",13939,23.8,2010,"r","Weight","gaussian",1,5,0,-4.61222361284939,100,163.175844806007,4
"10202",11062,21.6,2010,"r","Weight","gaussian",1,5,0,-4.61222361284939,100,163.175844806007,4
"10203",1368,20.3,2010,"r","Weight","gaussian",1,5,0,-4.61222361284939,100,163.175844806007,4
"10204",14160,21.3,2010,"r","Weight","gaussian",1,5,0,-4.61222361284939,100,163.175844806007,4
"10205",1360,22.9,2010,"r","Weight","gaussian",1,5,0,-4.61222361284939,100,163.175844806007,4
"10206",8130,22.8,2010,"r","Weight","gaussian",1,5,0,-4.61222361284939,100,163.175844806007,4
"10207",1868,18.9,2010,"r","Weight","gaussian",1,5,0,-4.61222361284939,100,163.175844806007,4
"10208",4405,38.1,2010,"r","Weight","gaussian",2,6,0,-4.61222361284939,100,163.175844806007,4
"10209",7118,20,2010,"r","Weight","gaussian",1,6,0,-4.61222361284939,100,163.175844806007,4
"10211",11530,21.9,2010,"r","Weight","gaussian",1,6,0,-4.61222361284939,100,163.175844806007,4
"10212",10880,39.9,2010,"r","Weight","gaussian",2,7,0,-4.61222361284939,100,163.175844806007,4
"10213",10839,23.8,2010,"r","Weight","gaussian",1,7,1,-4.61222361284939,100,163.175844806007,4
"10214",1192,19.3,2010,"r","Weight","gaussian",1,7,0,-4.61222361284939,100,163.175844806007,4
"10215",13850,22.4,2010,"r","Weight","gaussian",1,7,0,-4.61222361284939,100,163.175844806007,4
"10216",13469,24.1,2010,"r","Weight","gaussian",1,7,0,-4.61222361284939,100,163.175844806007,4
"10217",3959,33.5,2010,"r","Weight","gaussian",2,7,0,-4.61222361284939,100,163.175844806007,4
"10218",7860,20.1,2010,"r","Weight","gaussian",1,7,0,-4.61222361284939,100,163.175844806007,4
"10219",3197,22.6,2010,"r","Weight","gaussian",1,7,1,-4.61222361284939,100,163.175844806007,4
"10220",3549,24.1,2010,"r","Weight","gaussian",1,7,0,-4.61222361284939,100,163.175844806007,4
"10221",9521,26.3,2010,"r","Weight","gaussian",1,7,0,-4.61222361284939,100,163.175844806007,4
"10222",10162,20.5,2010,"r","Weight","gaussian",1,7,0,-4.61222361284939,100,163.175844806007,4
"102231",4338,23.4,2010,"r","Weight","gaussian",1,7,1,-4.61222361284939,100,163.175844806007,4
"10224",1480,21.4,2010,"r","Weight","gaussian",1,7,0,-4.61222361284939,100,163.175844806007,4
"10225",5470,26,2010,"r","Weight","gaussian",1,7,0,-4.61222361284939,100,163.175844806007,4
"10226",3518,21.7,2010,"r","Weight","gaussian",1,7,0,-4.61222361284939,100,163.175844806007,4
"10227",2770,21.7,2010,"r","Weight","gaussian",1,7,1,-4.61222361284939,100,163.175844806007,4
"10228",4421,27.4,2010,"r","Weight","gaussian",1,7,0,-4.61222361284939,100,163.175844806007,4
"102291",6129,22,2010,"r","Weight","gaussian",1,7,0,-4.61222361284939,100,163.175844806007,4
"102301",12946,24,2010,"r","Weight","gaussian",1,7,1,-4.61222361284939,100,163.175844806007,4
"10231",8232,34.4,2010,"r","Weight","gaussian",2,8,0,-4.61222361284939,100,163.175844806007,4
"10232",9017,21.7,2010,"r","Weight","gaussian",1,8,0,-4.61222361284939,100,163.175844806007,4
"10233",4956,17.6,2010,"r","Weight","gaussian",1,8,0,-4.61222361284939,100,163.175844806007,4
"102341",126,17.9,2010,"r","Weight","gaussian",1,8,0,-4.61222361284939,100,163.175844806007,4
"10235",12596,24.2,2010,"r","Weight","gaussian",1,8,0,-4.61222361284939,100,163.175844806007,4
"10236",13060,18.2,2010,"r","Weight","gaussian",1,8,1,-4.61222361284939,100,163.175844806007,4
"102371",11004,20.9,2010,"r","Weight","gaussian",1,8,0,-4.61222361284939,100,163.175844806007,4
"102381",4699,21.9,2010,"r","Weight","gaussian",1,9,1,-4.61222361284939,100,163.175844806007,4
"102391",10536,19.7,2010,"r","Weight","gaussian",1,9,0,-4.61222361284939,100,163.175844806007,4
"10240",2501,31.6,2010,"r","Weight","gaussian",1,9,0,-4.61222361284939,100,163.175844806007,4
"102411",14322,19.6,2010,"r","Weight","gaussian",1,10,1,-4.61222361284939,100,163.175844806007,4
"10242",1854,28.7,2010,"r","Weight","gaussian",1,10,0,-4.61222361284939,100,163.175844806007,4
"102431",11347,23.2,2010,"r","Weight","gaussian",1,10,0,-4.61222361284939,100,163.175844806007,4
"102441",8593,32.6,2010,"r","Weight","gaussian",2,10,1,-4.61222361284939,100,163.175844806007,4
"102481",10742,22.9,2010,"r","Weight","gaussian",1,4,0,-4.61222361284939,100,163.175844806007,4
"10516",5572,15.9,2011,"r","Weight","gaussian",1,1,0,-3.61222361284939,100,140.175844806007,4
"10517",6407,16.6,2011,"r","Weight","gaussian",1,1,0,-3.61222361284939,100,140.175844806007,4
"10518",11810,18.7,2011,"r","Weight","gaussian",2,1,0,-3.61222361284939,100,140.175844806007,4
"10519",5764,16,2011,"r","Weight","gaussian",1,1,0,-3.61222361284939,100,140.175844806007,4
"10520",10382,18.4,2011,"r","Weight","gaussian",2,1,0,-3.61222361284939,100,140.175844806007,4
"10521",9274,17.8,2011,"r","Weight","gaussian",1,1,0,-3.61222361284939,100,140.175844806007,4
"10522",2554,16.4,2011,"r","Weight","gaussian",1,1,1,-3.61222361284939,100,140.175844806007,4
"10523",8934,11.9,2011,"r","Weight","gaussian",1,1,1,-3.61222361284939,100,140.175844806007,4
"10524",6540,15.5,2011,"r","Weight","gaussian",1,1,0,-3.61222361284939,100,140.175844806007,4
"10525",5243,12.9,2011,"r","Weight","gaussian",1,1,1,-3.61222361284939,100,140.175844806007,4
"10526",11827,14.1,2011,"r","Weight","gaussian",1,1,0,-3.61222361284939,100,140.175844806007,4
"10527",2450,12.4,2011,"r","Weight","gaussian",1,1,1,-3.61222361284939,100,140.175844806007,4
"10528",582,27.8,2011,"r","Weight","gaussian",2,2,0,-3.61222361284939,100,140.175844806007,4
"10529",8853,31.1,2011,"r","Weight","gaussian",2,2,0,-3.61222361284939,100,140.175844806007,4
"10530",2157,20.1,2011,"r","Weight","gaussian",1,2,0,-3.61222361284939,100,140.175844806007,4
"10531",11612,22.1,2011,"r","Weight","gaussian",1,2,0,-3.61222361284939,100,140.175844806007,4
"10532",6647,20.9,2011,"r","Weight","gaussian",1,2,0,-3.61222361284939,100,140.175844806007,4
"10533",11491,18,2011,"r","Weight","gaussian",1,2,0,-3.61222361284939,100,140.175844806007,4
"10534",1743,22.5,2011,"r","Weight","gaussian",1,2,0,-3.61222361284939,100,140.175844806007,4
"10535",11093,18.9,2011,"r","Weight","gaussian",1,2,0,-3.61222361284939,100,140.175844806007,4
"10536",3136,28,2011,"r","Weight","gaussian",2,2,0,-3.61222361284939,100,140.175844806007,4
"10537",10128,20.9,2011,"r","Weight","gaussian",1,2,0,-3.61222361284939,100,140.175844806007,4
"10538",9070,17.7,2011,"r","Weight","gaussian",1,2,0,-3.61222361284939,100,140.175844806007,4
"10539",3833,19.5,2011,"r","Weight","gaussian",1,2,0,-3.61222361284939,100,140.175844806007,4
"10540",10694,22.2,2011,"r","Weight","gaussian",1,2,0,-3.61222361284939,100,140.175844806007,4
"10541",8198,18.8,2011,"r","Weight","gaussian",1,2,0,-3.61222361284939,100,140.175844806007,4
"10542",10097,24.7,2011,"r","Weight","gaussian",2,2,0,-3.61222361284939,100,140.175844806007,4
"10543",9804,22,2011,"r","Weight","gaussian",2,2,0,-3.61222361284939,100,140.175844806007,4
"10544",13301,21.7,2011,"r","Weight","gaussian",1,2,0,-3.61222361284939,100,140.175844806007,4
"10545",10553,20.7,2011,"r","Weight","gaussian",1,2,0,-3.61222361284939,100,140.175844806007,4
"10546",12823,21.6,2011,"r","Weight","gaussian",1,2,0,-3.61222361284939,100,140.175844806007,4
"10547",7197,23.9,2011,"r","Weight","gaussian",1,3,0,-3.61222361284939,100,140.175844806007,4
"10548",3759,27.9,2011,"r","Weight","gaussian",2,3,0,-3.61222361284939,100,140.175844806007,4
"10549",13251,33.1,2011,"r","Weight","gaussian",2,3,0,-3.61222361284939,100,140.175844806007,4
"10550",12408,30.9,2011,"r","Weight","gaussian",2,3,0,-3.61222361284939,100,140.175844806007,4
"10551",7305,28.4,2011,"r","Weight","gaussian",2,3,1,-3.61222361284939,100,140.175844806007,4
"10552",5846,18.2,2011,"r","Weight","gaussian",1,3,0,-3.61222361284939,100,140.175844806007,4
"10553",4211,21.6,2011,"r","Weight","gaussian",1,3,0,-3.61222361284939,100,140.175844806007,4
"10554",9075,19.5,2011,"r","Weight","gaussian",1,3,0,-3.61222361284939,100,140.175844806007,4
"10555",489,18.2,2011,"r","Weight","gaussian",1,3,0,-3.61222361284939,100,140.175844806007,4
"10556",13738,19.1,2011,"r","Weight","gaussian",1,3,0,-3.61222361284939,100,140.175844806007,4
"10557",9148,20.2,2011,"r","Weight","gaussian",1,3,0,-3.61222361284939,100,140.175844806007,4
"10558",10020,18.5,2011,"r","Weight","gaussian",1,3,1,-3.61222361284939,100,140.175844806007,4
"10559",3103,20.1,2011,"r","Weight","gaussian",1,3,0,-3.61222361284939,100,140.175844806007,4
"10560",6505,20.8,2011,"r","Weight","gaussian",1,3,0,-3.61222361284939,100,140.175844806007,4
"10561",7611,24.9,2011,"r","Weight","gaussian",1,3,0,-3.61222361284939,100,140.175844806007,4
"10562",11830,21.6,2011,"r","Weight","gaussian",1,3,0,-3.61222361284939,100,140.175844806007,4
"10563",4928,20.5,2011,"r","Weight","gaussian",1,3,0,-3.61222361284939,100,140.175844806007,4
"10564",11081,18,2011,"r","Weight","gaussian",1,3,1,-3.61222361284939,100,140.175844806007,4
"10565",13557,27.1,2011,"r","Weight","gaussian",2,3,0,-3.61222361284939,100,140.175844806007,4
"10566",2990,17.3,2011,"r","Weight","gaussian",1,3,1,-3.61222361284939,100,140.175844806007,4
"10567",11370,24.4,2011,"r","Weight","gaussian",1,3,0,-3.61222361284939,100,140.175844806007,4
"10568",6217,17.2,2011,"r","Weight","gaussian",1,3,0,-3.61222361284939,100,140.175844806007,4
"10569",1414,33.7,2011,"r","Weight","gaussian",2,4,0,-3.61222361284939,100,140.175844806007,4
"10570",11993,20.3,2011,"r","Weight","gaussian",1,4,0,-3.61222361284939,100,140.175844806007,4
"10571",8053,35.1,2011,"r","Weight","gaussian",2,4,0,-3.61222361284939,100,140.175844806007,4
"10572",1746,21.9,2011,"r","Weight","gaussian",1,4,1,-3.61222361284939,100,140.175844806007,4
"10573",11111,34.5,2011,"r","Weight","gaussian",2,4,0,-3.61222361284939,100,140.175844806007,4
"10574",195,22.1,2011,"r","Weight","gaussian",1,4,0,-3.61222361284939,100,140.175844806007,4
"10575",8166,23.3,2011,"r","Weight","gaussian",1,4,0,-3.61222361284939,100,140.175844806007,4
"10576",4408,21.5,2011,"r","Weight","gaussian",1,4,0,-3.61222361284939,100,140.175844806007,4
"10577",4712,17.9,2011,"r","Weight","gaussian",1,4,0,-3.61222361284939,100,140.175844806007,4
"10578",10363,18.7,2011,"r","Weight","gaussian",1,4,0,-3.61222361284939,100,140.175844806007,4
"10579",686,29.8,2011,"r","Weight","gaussian",2,4,0,-3.61222361284939,100,140.175844806007,4
"10580",5691,39.4,2011,"r","Weight","gaussian",2,4,0,-3.61222361284939,100,140.175844806007,4
"10581",1740,36.5,2011,"r","Weight","gaussian",2,4,1,-3.61222361284939,100,140.175844806007,4
"10582",8726,20.7,2011,"r","Weight","gaussian",1,4,0,-3.61222361284939,100,140.175844806007,4
"10583",12797,22.5,2011,"r","Weight","gaussian",1,4,0,-3.61222361284939,100,140.175844806007,4
"10584",6471,21.5,2011,"r","Weight","gaussian",1,4,0,-3.61222361284939,100,140.175844806007,4
"10585",8849,21.9,2011,"r","Weight","gaussian",1,4,0,-3.61222361284939,100,140.175844806007,4
"10586",3838,25.8,2011,"r","Weight","gaussian",1,4,0,-3.61222361284939,100,140.175844806007,4
"10587",12323,22.5,2011,"r","Weight","gaussian",1,4,0,-3.61222361284939,100,140.175844806007,4
