"","id","y","time","trait","measure","family","Sex","CapAgeYears","Twin","jdateMC","birthjdateMC","PopDensMC","MumAge"
"6059",8357,160,1998,"s","LHL","gaussian",1,1,0,-1.75027665068239,-1.20435263740318,89.6558465510881,3
"6733",12627,161,2001,"s","LHL","gaussian",1,11,0,-4.75027665068239,33.7956473625968,149.655846551088,6
"6161",4482,156,1998,"s","LHL","gaussian",1,1,0,-2.75027665068239,8.79564736259682,89.6558465510881,3
"6348",12326,156,1999,"s","LHL","gaussian",1,3,0,-4.75027665068239,6.79564736259682,-176.344153448912,4
"7893",2872,168,2004,"s","LHL","gaussian",1,1,0,-1.75027665068239,-0.204352637403176,169.655846551088,9
"6278",14056,166,1999,"s","LHL","gaussian",1,6,0,3.24972334931761,-3.20435263740318,-176.344153448912,4
"6364",9743,164,1999,"s","LHL","gaussian",1,3,0,-4.75027665068239,11.7956473625968,-176.344153448912,4
"6352",2066,161,1999,"s","LHL","gaussian",1,6,0,3.24972334931761,3.79564736259682,-176.344153448912,4
"8195",13512,162,2005,"s","LHL","gaussian",1,5,0,-2.75027665068239,-4.20435263740318,-96.3441534489119,9
"6701",5554,162,2001,"s","LHL","gaussian",1,1,0,-6.75027665068239,-5.20435263740318,149.655846551088,5
"6263",2305,162,1999,"s","LHL","gaussian",1,8,0,-2.75027665068239,-6.20435263740318,-176.344153448912,3
"7842",8586,167,2004,"s","LHL","gaussian",1,1,0,-1.75027665068239,-4.20435263740318,169.655846551088,8
"6781",14005,166,2001,"s","LHL","gaussian",1,1,0,9.24972334931761,-6.20435263740318,149.655846551088,5
"6028",4480,152,1998,"s","LHL","gaussian",1,1,0,0.249723349317605,-6.20435263740318,89.6558465510881,2
"7581",9521,168,2003,"s","LHL","gaussian",1,9,0,-1.75027665068239,5.79564736259682,-7.34415344891187,7
"8181",5742,165,2005,"s","LHL","gaussian",1,7,0,-2.75027665068239,0.795647362596824,-96.3441534489119,9
"8059",9247,167,2004,"s","LHL","gaussian",1,1,0,6.24972334931761,1.79564736259682,169.655846551088,8
"6269",8598,152,1999,"s","LHL","gaussian",1,8,0,3.24972334931761,-7.20435263740318,-176.344153448912,3
"8515",8396,160,2006,"s","LHL","gaussian",1,6,0,2.24972334931761,-3.20435263740318,-34.3441534489119,10
"7591",13850,167,2003,"s","LHL","gaussian",1,13,0,-1.75027665068239,4.79564736259682,-7.34415344891187,7
"6159",11724,158,1998,"s","LHL","gaussian",1,9,0,-2.75027665068239,4.79564736259682,89.6558465510881,2
"6274",8025,159,1999,"s","LHL","gaussian",1,8,0,-2.75027665068239,-3.20435263740318,-176.344153448912,3
"6347",12877,162,1999,"s","LHL","gaussian",1,3,0,0.249723349317605,6.79564736259682,-176.344153448912,3
"7172",10690,167,2002,"s","LHL","gaussian",1,10,0,1.24972334931761,-5.20435263740318,-166.344153448912,6
"7183",13505,162,2002,"s","LHL","gaussian",1,9,0,-1.75027665068239,-2.20435263740318,-166.344153448912,6
"7674",4020,161,2003,"s","LHL","gaussian",1,9,0,4.24972334931761,-0.204352637403176,-7.34415344891187,6
"7773",5238,168,2004,"s","LHL","gaussian",1,1,0,4.24972334931761,-15.2043526374032,169.655846551088,7
"8844",13891,151,2008,"s","LHL","gaussian",1,10,0,-7.75027665068239,-13.2043526374032,65.6558465510881,11
"8868",3034,158,2008,"s","LHL","gaussian",1,10,0,-7.75027665068239,-7.20435263740318,65.6558465510881,11
"7200",583,152,2002,"s","LHL","gaussian",1,5,0,-1.75027665068239,-2.20435263740318,-166.344153448912,5
"6351",5223,160,1999,"s","LHL","gaussian",1,3,0,-4.75027665068239,3.79564736259682,-176.344153448912,2
"6486",1493,165,2000,"s","LHL","gaussian",1,2,0,-0.750276650682395,-7.20435263740318,-40.3441534489119,3
"7215",4956,151,2002,"s","LHL","gaussian",1,10,0,-1.75027665068239,0.795647362596824,-166.344153448912,5
"7613",7500,162,2003,"s","LHL","gaussian",1,7,0,1.24972334931761,0.795647362596824,-7.34415344891187,6
"8037",3435,170,2004,"s","LHL","gaussian",1,1,0,6.24972334931761,-6.20435263740318,169.655846551088,7
"7510",8257,174,2003,"s","LHL","gaussian",1,8,0,4.24972334931761,-6.20435263740318,-7.34415344891187,5
"7700",14076,156,2003,"s","LHL","gaussian",1,9,0,4.24972334931761,11.7956473625968,-7.34415344891187,5
"6489",10698,156,2000,"s","LHL","gaussian",1,2,0,-3.75027665068239,-4.20435263740318,-40.3441534489119,2
"6473",6838,164,2000,"s","LHL","gaussian",1,2,0,-5.75027665068239,-6.20435263740318,-40.3441534489119,2
"7689",35,168,2003,"s","LHL","gaussian",1,2,0,1.24972334931761,2.79564736259682,-7.34415344891187,5
"8058",6085,165,2004,"s","LHL","gaussian",1,1,0,4.24972334931761,-3.20435263740318,169.655846551088,6
"6690",5886,164,2001,"s","LHL","gaussian",1,1,0,-12.7502766506824,0.795647362596824,149.655846551088,3
"7208",14147,143,2002,"s","LHL","gaussian",1,3,0,-1.75027665068239,-1.20435263740318,-166.344153448912,4
"7542",5361,165,2003,"s","LHL","gaussian",1,2,0,-1.75027665068239,-2.20435263740318,-7.34415344891187,5
"7889",8401,151,2004,"s","LHL","gaussian",1,1,0,1.24972334931761,-2.20435263740318,169.655846551088,6
"8204",53,148,2005,"s","LHL","gaussian",1,2,0,-2.75027665068239,2.79564736259682,-96.3441534489119,7
"8024",9164,167,2004,"s","LHL","gaussian",1,1,0,4.24972334931761,-7.20435263740318,169.655846551088,5
"8116",13752,167,2005,"s","LHL","gaussian",1,1,0,5.24972334931761,-10.2043526374032,-96.3441534489119,6
"6579",2624,148,2000,"s","LHL","gaussian",1,9,0,-0.750276650682395,-3.20435263740318,-40.3441534489119,1
"7501",10882,163,2003,"s","LHL","gaussian",1,8,0,4.24972334931761,-8.20435263740318,-7.34415344891187,4
"7594",10657,168,2003,"s","LHL","gaussian",1,2,0,-1.75027665068239,5.79564736259682,-7.34415344891187,4
"6685",4628,156,2001,"s","LHL","gaussian",1,1,0,-6.75027665068239,-7.20435263740318,149.655846551088,2
"6732",11050,167,2001,"s","LHL","gaussian",1,1,0,-4.75027665068239,-2.20435263740318,149.655846551088,2
"7849",2233,162,2004,"s","LHL","gaussian",1,1,0,4.24972334931761,-4.20435263740318,169.655846551088,5
"6703",7934,163,2001,"s","LHL","gaussian",1,1,0,-6.75027665068239,-7.20435263740318,149.655846551088,2
"7619",11883,175,2003,"s","LHL","gaussian",1,2,0,1.24972334931761,1.79564736259682,-7.34415344891187,4
"8036",3265,162,2004,"s","LHL","gaussian",1,1,0,4.24972334931761,-7.20435263740318,169.655846551088,8
"7633",8527,163,2003,"s","LHL","gaussian",1,9,0,1.24972334931761,-4.20435263740318,-7.34415344891187,3
"9007",3399,162,2008,"s","LHL","gaussian",1,12,0,-7.75027665068239,6.79564736259682,65.6558465510881,8
"7817",12853,162,2004,"s","LHL","gaussian",1,1,0,-1.75027665068239,-7.20435263740318,169.655846551088,4
"8881",3794,174,2008,"s","LHL","gaussian",1,1,0,-7.75027665068239,-6.20435263740318,65.6558465510881,8
"7948",9799,169,2004,"s","LHL","gaussian",1,1,0,-1.75027665068239,-4.20435263740318,169.655846551088,4
"7596",1480,170,2003,"s","LHL","gaussian",1,9,0,-1.75027665068239,7.79564736259682,-7.34415344891187,3
"8220",14160,148,2005,"s","LHL","gaussian",1,7,0,-2.75027665068239,6.79564736259682,-96.3441534489119,5
"9222",10331,158,2009,"s","LHL","gaussian",1,1,0,3.24972334931761,-8.20435263740318,115.655846551088,9
"7195",11004,152,2002,"s","LHL","gaussian",1,10,0,-1.75027665068239,-5.20435263740318,-166.344153448912,2
"8947",9148,159,2008,"s","LHL","gaussian",1,10,0,-7.75027665068239,-2.20435263740318,65.6558465510881,8
"9210",6647,165,2009,"s","LHL","gaussian",1,5,0,-2.75027665068239,-7.20435263740318,115.655846551088,9
"7553",93,150,2003,"s","LHL","gaussian",1,1,0,1.24972334931761,-0.204352637403176,-7.34415344891187,3
"9152",4672,159,2009,"s","LHL","gaussian",1,3,0,-2.75027665068239,-10.2043526374032,115.655846551088,9
"7675",3950,169,2003,"s","LHL","gaussian",1,2,0,1.24972334931761,-0.204352637403176,-7.34415344891187,3
"7550",12519,161,2003,"s","LHL","gaussian",1,2,0,1.24972334931761,0.795647362596824,-7.34415344891187,3
"7931",4734,164,2004,"s","LHL","gaussian",1,1,0,6.24972334931761,-0.204352637403176,169.655846551088,4
"8151",12365,158,2005,"s","LHL","gaussian",1,7,0,5.24972334931761,-2.20435263740318,-96.3441534489119,5
"8984",7611,169,2008,"s","LHL","gaussian",1,12,0,-7.75027665068239,1.79564736259682,65.6558465510881,8
"7626",4733,166,2003,"s","LHL","gaussian",1,7,0,-1.75027665068239,13.7956473625968,-7.34415344891187,3
"8704",4712,165,2007,"s","LHL","gaussian",1,9,0,-4.75027665068239,1.79564736259682,-54.3441534489119,7
"7522",13835,174,2003,"s","LHL","gaussian",1,2,0,1.24972334931761,-4.20435263740318,-7.34415344891187,3
"8196",3453,158,2005,"s","LHL","gaussian",1,1,0,-2.75027665068239,1.79564736259682,-96.3441534489119,4
"7577",6344,148,2003,"s","LHL","gaussian",1,9,0,0.249723349317605,4.79564736259682,-7.34415344891187,1
"8227",1360,144,2005,"s","LHL","gaussian",1,9,0,-2.75027665068239,8.79564736259682,-96.3441534489119,3
"8946",13738,156,2008,"s","LHL","gaussian",1,8,0,-6.75027665068239,-1.20435263740318,65.6558465510881,6
"9197",11633,168,2009,"s","LHL","gaussian",1,11,0,-1.75027665068239,-1.20435263740318,115.655846551088,7
"7625",12731,151,2003,"s","LHL","gaussian",1,2,0,-1.75027665068239,10.7956473625968,-7.34415344891187,1
"8376",4527,158,2006,"s","LHL","gaussian",1,12,0,-5.75027665068239,-6.20435263740318,-34.3441534489119,4
"8746",13088,167,2007,"s","LHL","gaussian",1,7,0,-4.75027665068239,0.795647362596824,-54.3441534489119,5
"8909",2496,169,2008,"s","LHL","gaussian",1,10,0,-0.750276650682395,-5.20435263740318,65.6558465510881,6
"7556",13376,153,2003,"s","LHL","gaussian",1,9,0,4.24972334931761,-0.204352637403176,-7.34415344891187,1
"8665",195,165,2007,"s","LHL","gaussian",1,13,0,-4.75027665068239,1.79564736259682,-54.3441534489119,5
"7595",135,157,2003,"s","LHL","gaussian",1,1,0,-1.75027665068239,5.79564736259682,-7.34415344891187,1
"9488",9022,155,2010,"s","LHL","gaussian",1,1,0,2.24972334931761,-5.20435263740318,170.655846551088,8
"9133",4952,162,2009,"s","LHL","gaussian",1,1,0,-2.75027665068239,-14.2043526374032,115.655846551088,7
"8391",4153,152,2006,"s","LHL","gaussian",1,1,0,-2.75027665068239,-4.20435263740318,-34.3441534489119,4
"9198",3756,161,2009,"s","LHL","gaussian",1,1,0,3.24972334931761,-1.20435263740318,115.655846551088,7
"8609",8849,163,2007,"s","LHL","gaussian",1,5,0,-0.750276650682395,-5.20435263740318,-54.3441534489119,5
"9120",10772,157,2009,"s","LHL","gaussian",1,7,0,3.24972334931761,-15.2043526374032,115.655846551088,7
"7667",11011,148,2003,"s","LHL","gaussian",1,12,0,1.24972334931761,-4.20435263740318,-7.34415344891187,2
"7499",6958,166,2003,"s","LHL","gaussian",1,4,0,1.24972334931761,-7.20435263740318,-7.34415344891187,2
"8231",13918,162,2005,"s","LHL","gaussian",1,1,0,-2.75027665068239,9.79564736259682,-96.3441534489119,4
"8751",12797,163,2007,"s","LHL","gaussian",1,5,0,-0.750276650682395,9.79564736259682,-54.3441534489119,6
"9125",4487,167,2009,"s","LHL","gaussian",1,1,0,3.24972334931761,-14.2043526374032,115.655846551088,6
"8449",5589,168,2006,"s","LHL","gaussian",1,5,0,-1.75027665068239,-1.20435263740318,-34.3441534489119,3
"8693",3886,167,2007,"s","LHL","gaussian",1,1,0,-4.75027665068239,2.79564736259682,-54.3441534489119,4
"8667",8166,158,2007,"s","LHL","gaussian",1,5,0,-0.750276650682395,-0.204352637403176,-54.3441534489119,4
"8408",10303,162,2006,"s","LHL","gaussian",1,1,0,-2.75027665068239,-3.20435263740318,-34.3441534489119,3
"9130",13661,171,2009,"s","LHL","gaussian",1,9,0,3.24972334931761,-16.2043526374032,115.655846551088,6
"8613",13259,168,2007,"s","LHL","gaussian",1,1,0,-0.750276650682395,-3.20435263740318,-54.3441534489119,4
"8680",8923,153,2007,"s","LHL","gaussian",1,1,0,-0.750276650682395,-3.20435263740318,-54.3441534489119,4
"8738",2579,163,2007,"s","LHL","gaussian",1,11,0,-0.750276650682395,6.79564736259682,-54.3441534489119,4
"8944",9075,170,2008,"s","LHL","gaussian",1,10,0,-6.75027665068239,-2.20435263740318,65.6558465510881,5
"8473",13056,154,2006,"s","LHL","gaussian",1,1,0,-5.75027665068239,2.79564736259682,-34.3441534489119,3
"8986",11830,161,2008,"s","LHL","gaussian",1,12,0,-7.75027665068239,3.79564736259682,65.6558465510881,5
"9552",5764,164,2010,"s","LHL","gaussian",1,12,0,-4.75027665068239,1.79564736259682,170.655846551088,7
"8698",12133,161,2007,"s","LHL","gaussian",1,1,0,-4.75027665068239,-1.20435263740318,-54.3441534489119,4
"8989",4928,164,2008,"s","LHL","gaussian",1,4,0,-7.75027665068239,-1.20435263740318,65.6558465510881,5
"8991",5986,165,2008,"s","LHL","gaussian",1,3,0,-7.75027665068239,5.79564736259682,65.6558465510881,5
"8996",14196,170,2008,"s","LHL","gaussian",1,8,0,-0.750276650682395,-4.20435263740318,65.6558465510881,5
"8703",6471,169,2007,"s","LHL","gaussian",1,9,0,-4.75027665068239,-0.204352637403176,-54.3441534489119,4
"8927",4211,168,2008,"s","LHL","gaussian",1,4,0,-6.75027665068239,-2.20435263740318,65.6558465510881,5
"9217",1743,170,2009,"s","LHL","gaussian",1,11,0,-2.75027665068239,-7.20435263740318,115.655846551088,6
"8712",3489,164,2007,"s","LHL","gaussian",1,9,0,-0.750276650682395,-0.204352637403176,-54.3441534489119,4
"8203",10650,145,2005,"s","LHL","gaussian",1,2,0,-2.75027665068239,1.79564736259682,-96.3441534489119,2
"8472",9079,155,2006,"s","LHL","gaussian",1,1,0,-5.75027665068239,2.79564736259682,-34.3441534489119,3
"8739",10363,165,2007,"s","LHL","gaussian",1,5,0,-4.75027665068239,4.79564736259682,-54.3441534489119,4
"8893",10037,173,2008,"s","LHL","gaussian",1,1,0,-7.75027665068239,-4.20435263740318,65.6558465510881,5
"9586",11827,158,2010,"s","LHL","gaussian",1,10,0,-4.75027665068239,2.79564736259682,170.655846551088,7
"9279",12823,167,2009,"s","LHL","gaussian",1,7,0,-2.75027665068239,11.7956473625968,115.655846551088,6
"8945",489,171,2008,"s","LHL","gaussian",1,4,0,-6.75027665068239,-2.20435263740318,65.6558465510881,5
"8202",13939,162,2005,"s","LHL","gaussian",1,7,0,-2.75027665068239,2.79564736259682,-96.3441534489119,2
"8975",12002,172,2008,"s","LHL","gaussian",1,10,0,-6.75027665068239,-1.20435263740318,65.6558465510881,5
"8782",13470,152,2007,"s","LHL","gaussian",1,1,0,1.24972334931761,15.7956473625968,-54.3441534489119,4
"8882",10916,156,2008,"s","LHL","gaussian",1,1,0,-3.75027665068239,-5.20435263740318,65.6558465510881,5
"8646",3090,155,2007,"s","LHL","gaussian",1,9,0,-4.75027665068239,-2.20435263740318,-54.3441534489119,4
"8892",3662,161,2008,"s","LHL","gaussian",1,1,0,-0.750276650682395,-7.20435263740318,65.6558465510881,5
"8713",9262,153,2007,"s","LHL","gaussian",1,5,0,-0.750276650682395,-2.20435263740318,-54.3441534489119,4
"9257",5642,157,2009,"s","LHL","gaussian",1,7,0,3.24972334931761,-7.20435263740318,115.655846551088,6
"8734",7973,162,2007,"s","LHL","gaussian",1,5,0,-0.750276650682395,2.79564736259682,-54.3441534489119,4
"8900",1405,164,2008,"s","LHL","gaussian",1,1,0,-3.75027665068239,-8.20435263740318,65.6558465510881,5
"8948",14129,165,2008,"s","LHL","gaussian",1,1,0,-3.75027665068239,-4.20435263740318,65.6558465510881,5
"8687",8785,162,2007,"s","LHL","gaussian",1,9,0,-0.750276650682395,-2.20435263740318,-54.3441534489119,4
"8629",2626,163,2007,"s","LHL","gaussian",1,8,0,-4.75027665068239,-2.20435263740318,-54.3441534489119,4
"8933",11370,162,2008,"s","LHL","gaussian",1,8,0,-7.75027665068239,-3.20435263740318,65.6558465510881,5
"9546",5932,160,2010,"s","LHL","gaussian",1,1,0,-2.75027665068239,-1.20435263740318,170.655846551088,7
"10229",2242,164,2011,"s","LHL","gaussian",1,1,0,0.249723349317605,-4.20435263740318,147.655846551088,6
"9494",11728,173,2010,"s","LHL","gaussian",1,1,0,-2.75027665068239,-4.20435263740318,170.655846551088,5
"8735",7109,157,2007,"s","LHL","gaussian",1,1,0,-0.750276650682395,-2.20435263740318,-54.3441534489119,2
"9486",1306,166,2010,"s","LHL","gaussian",1,8,0,-4.75027665068239,-5.20435263740318,170.655846551088,5
"8965",6505,160,2008,"s","LHL","gaussian",1,8,0,-7.75027665068239,0.795647362596824,65.6558465510881,3
"9539",13064,151,2010,"s","LHL","gaussian",1,1,0,-4.75027665068239,-3.20435263740318,170.655846551088,5
"9206",11612,157,2009,"s","LHL","gaussian",1,9,0,-1.75027665068239,-9.20435263740318,115.655846551088,4
"10268",2507,156,2011,"s","LHL","gaussian",1,11,0,-3.75027665068239,-1.20435263740318,147.655846551088,6
"9525",6281,158,2010,"s","LHL","gaussian",1,1,0,-4.75027665068239,-2.20435263740318,170.655846551088,5
"9158",5552,156,2009,"s","LHL","gaussian",1,3,0,3.24972334931761,-10.2043526374032,115.655846551088,3
"9534",7780,154,2010,"s","LHL","gaussian",1,1,0,2.24972334931761,-4.20435263740318,170.655846551088,4
"9511",1034,160,2010,"s","LHL","gaussian",1,1,0,-4.75027665068239,-3.20435263740318,170.655846551088,4
"9562",7662,159,2010,"s","LHL","gaussian",1,2,0,2.24972334931761,0.795647362596824,170.655846551088,4
"9246",4271,158,2009,"s","LHL","gaussian",1,1,0,-1.75027665068239,-5.20435263740318,115.655846551088,3
"9136",2569,155,2009,"s","LHL","gaussian",1,3,0,-1.75027665068239,-13.2043526374032,115.655846551088,3
"9543",6470,158,2010,"s","LHL","gaussian",1,2,0,2.24972334931761,-2.20435263740318,170.655846551088,4
"10275",6348,161,2011,"s","LHL","gaussian",1,7,0,0.249723349317605,-2.20435263740318,147.655846551088,4
"10247",4953,157,2011,"s","LHL","gaussian",1,1,0,-3.75027665068239,-3.20435263740318,147.655846551088,4
"9232",10223,162,2009,"s","LHL","gaussian",1,1,0,-1.75027665068239,-7.20435263740318,115.655846551088,2
"9482",6407,160,2010,"s","LHL","gaussian",1,8,0,-4.75027665068239,-6.20435263740318,170.655846551088,3
"9274",10553,160,2009,"s","LHL","gaussian",1,10,0,-1.75027665068239,3.79564736259682,115.655846551088,2
"9214",3645,161,2009,"s","LHL","gaussian",1,7,0,3.24972334931761,-10.2043526374032,115.655846551088,2
"9465",2707,156,2010,"s","LHL","gaussian",1,6,0,2.24972334931761,-9.20435263740318,170.655846551088,3
"9264",8174,154,2009,"s","LHL","gaussian",1,9,0,-2.75027665068239,-1.20435263740318,115.655846551088,2
"10301",14284,148,2011,"s","LHL","gaussian",1,1,0,-3.75027665068239,-0.204352637403176,147.655846551088,4
"9462",3828,150,2010,"s","LHL","gaussian",1,1,0,-4.75027665068239,-9.20435263740318,170.655846551088,3
"10278",13429,155,2011,"s","LHL","gaussian",1,1,0,-3.75027665068239,-0.204352637403176,147.655846551088,4
"9493",5398,158,2010,"s","LHL","gaussian",1,1,0,2.24972334931761,-7.20435263740318,170.655846551088,2
"9501",6266,152,2010,"s","LHL","gaussian",1,1,0,-4.75027665068239,-6.20435263740318,170.655846551088,2
"10336",3639,157,2011,"s","LHL","gaussian",1,11,0,-3.75027665068239,2.79564736259682,147.655846551088,3
"10267",4537,153,2011,"s","LHL","gaussian",1,1,0,-3.75027665068239,-2.20435263740318,147.655846551088,2
"4066",1552,138,1988,"s","LHL","gaussian",1,1,1,10.2497233493176,-11.2043526374032,-44.3441534489119,11
"4190",6249,151,1988,"s","LHL","gaussian",1,1,1,12.2497233493176,-23.2043526374032,-44.3441534489119,8
"4544",10275,158,1991,"s","LHL","gaussian",1,1,1,1.24972334931761,-11.2043526374032,-87.3441534489119,11
"4937",6178,145,1993,"s","LHL","gaussian",1,1,1,-1.75027665068239,-5.20435263740318,-58.3441534489119,13
"4938",4985,143,1993,"s","LHL","gaussian",1,1,1,-1.75027665068239,-5.20435263740318,-58.3441534489119,13
"4086",9203,162,1988,"s","LHL","gaussian",1,1,1,10.2497233493176,-8.20435263740318,-44.3441534489119,6
"4063",3460,159,1988,"s","LHL","gaussian",1,1,1,10.2497233493176,-11.2043526374032,-44.3441534489119,6
"4124",10572,158,1988,"s","LHL","gaussian",1,1,1,12.2497233493176,-4.20435263740318,-44.3441534489119,5
"4314",2943,161,1989,"s","LHL","gaussian",1,2,1,1.24972334931761,13.7956473625968,-290.344153448912,6
"4585",5723,156,1991,"s","LHL","gaussian",1,1,1,6.24972334931761,-4.20435263740318,-87.3441534489119,8
"4400",8265,156,1990,"s","LHL","gaussian",1,0,1,12.2497233493176,2.79564736259682,-211.344153448912,7
"4788",12182,154,1992,"s","LHL","gaussian",1,3,1,-0.750276650682395,11.7956473625968,-180.344153448912,8
"4923",3760,154,1993,"s","LHL","gaussian",1,1,1,-1.75027665068239,-6.20435263740318,-58.3441534489119,9
"4749",6362,159,1992,"s","LHL","gaussian",1,7,1,-1.75027665068239,-3.20435263740318,-180.344153448912,8
"5026",11368,159,1993,"s","LHL","gaussian",1,1,1,-1.75027665068239,2.79564736259682,-58.3441534489119,9
"5030",10431,150,1993,"s","LHL","gaussian",1,2,1,-1.75027665068239,3.79564736259682,-58.3441534489119,8
"5195",3891,143,1994,"s","LHL","gaussian",1,0,1,2.24972334931761,-1.20435263740318,-66.3441534489119,8
