"","id","y","time","trait","measure","family","CapAgeYears","Sex","Twin","jdateMC","PopDensMC"
"9690",13416,192,2009,"r","HindLeg","gaussian",4,1,0,3.7644355070382,103.592071243895
"9691",10841,186,2009,"r","HindLeg","gaussian",4,1,0,3.7644355070382,103.592071243895
"9692",12726,187,2009,"r","HindLeg","gaussian",4,1,0,3.7644355070382,103.592071243895
"9693",3164,156,2009,"r","HindLeg","gaussian",4,1,1,3.7644355070382,103.592071243895
"9694",9740,182,2009,"r","HindLeg","gaussian",4,1,0,3.7644355070382,103.592071243895
"9695",11530,175,2009,"r","HindLeg","gaussian",5,1,0,3.7644355070382,103.592071243895
"9696",5351,185,2009,"r","HindLeg","gaussian",5,1,0,3.7644355070382,103.592071243895
"9697",13376,173,2009,"r","HindLeg","gaussian",6,1,0,3.7644355070382,103.592071243895
"9698",8527,181,2009,"r","HindLeg","gaussian",6,1,0,3.7644355070382,103.592071243895
"9699",4020,180,2009,"r","HindLeg","gaussian",6,1,0,3.7644355070382,103.592071243895
"9700",5071,174,2009,"r","HindLeg","gaussian",6,1,1,3.7644355070382,103.592071243895
"9701",13451,176,2009,"r","HindLeg","gaussian",6,1,1,3.7644355070382,103.592071243895
"9702",3427,184,2009,"r","HindLeg","gaussian",6,1,1,3.7644355070382,103.592071243895
"9703",2084,187,2009,"r","HindLeg","gaussian",6,1,0,3.7644355070382,103.592071243895
"9704",11642,188,2009,"r","HindLeg","gaussian",6,1,0,3.7644355070382,103.592071243895
"9705",10882,182,2009,"r","HindLeg","gaussian",6,1,0,3.7644355070382,103.592071243895
"9706",1464,190,2009,"r","HindLeg","gaussian",6,1,0,3.7644355070382,103.592071243895
"9707",2770,168,2009,"r","HindLeg","gaussian",6,1,1,3.7644355070382,103.592071243895
"9708",7880,176,2009,"r","HindLeg","gaussian",6,1,0,3.7644355070382,103.592071243895
"9709",4521,180,2009,"r","HindLeg","gaussian",7,1,0,3.7644355070382,103.592071243895
"9710",12457,176,2009,"r","HindLeg","gaussian",7,1,0,3.7644355070382,103.592071243895
"9711",8852,174,2009,"r","HindLeg","gaussian",7,1,0,3.7644355070382,103.592071243895
"9712",6977,182,2009,"r","HindLeg","gaussian",10,1,0,3.7644355070382,103.592071243895
"98941",4018,178,2010,"r","HindLeg","gaussian",1,2,0,-2.2355644929618,158.592071243895
"98951",9447,179,2010,"r","HindLeg","gaussian",1,2,0,-2.2355644929618,158.592071243895
"98961",11713,168,2010,"r","HindLeg","gaussian",1,2,0,-2.2355644929618,158.592071243895
"98971",12454,186,2010,"r","HindLeg","gaussian",1,2,0,-2.2355644929618,158.592071243895
"98981",6709,172,2010,"r","HindLeg","gaussian",1,2,0,-2.2355644929618,158.592071243895
"98991",4672,168,2010,"r","HindLeg","gaussian",1,1,0,-2.2355644929618,158.592071243895
"99001",11491,158,2010,"r","HindLeg","gaussian",1,1,0,-2.2355644929618,158.592071243895
"99011",8174,167,2010,"r","HindLeg","gaussian",1,1,0,-2.2355644929618,158.592071243895
"99021",10553,170,2010,"r","HindLeg","gaussian",1,1,0,-2.2355644929618,158.592071243895
"9903",13891,177,2010,"r","HindLeg","gaussian",2,1,0,-2.2355644929618,158.592071243895
"9904",4324,181,2010,"r","HindLeg","gaussian",2,1,0,-2.2355644929618,158.592071243895
"99051",11370,176,2010,"r","HindLeg","gaussian",2,1,0,-2.2355644929618,158.592071243895
"9906",7611,186,2010,"r","HindLeg","gaussian",2,1,0,-2.2355644929618,158.592071243895
"9907",2626,181,2010,"r","HindLeg","gaussian",3,1,0,-2.2355644929618,158.592071243895
"9908",12783,167,2010,"r","HindLeg","gaussian",3,1,1,-2.2355644929618,158.592071243895
"9909",4114,184,2010,"r","HindLeg","gaussian",3,1,0,-2.2355644929618,158.592071243895
"9910",12468,178,2010,"r","HindLeg","gaussian",3,1,0,-2.2355644929618,158.592071243895
"9911",13416,192,2010,"r","HindLeg","gaussian",5,1,0,-2.2355644929618,158.592071243895
"9912",5351,184,2010,"r","HindLeg","gaussian",6,1,0,-2.2355644929618,158.592071243895
"9913",6650,186,2010,"r","HindLeg","gaussian",7,1,0,-2.2355644929618,158.592071243895
"9914",91,175,2010,"r","HindLeg","gaussian",7,1,1,-2.2355644929618,158.592071243895
"9915",6344,179,2010,"r","HindLeg","gaussian",7,1,0,-2.2355644929618,158.592071243895
"9916",11642,186,2010,"r","HindLeg","gaussian",7,1,0,-2.2355644929618,158.592071243895
"9917",9074,173,2010,"r","HindLeg","gaussian",7,1,0,-2.2355644929618,158.592071243895
"9918",8527,182,2010,"r","HindLeg","gaussian",7,1,0,-2.2355644929618,158.592071243895
"9919",1464,190,2010,"r","HindLeg","gaussian",7,1,0,-2.2355644929618,158.592071243895
"9920",9691,186,2010,"r","HindLeg","gaussian",10,1,1,-2.2355644929618,158.592071243895
"9921",375,184,2010,"r","HindLeg","gaussian",11,1,0,-2.2355644929618,158.592071243895
"99551",13197,185,2010,"r","HindLeg","gaussian",1,1,0,2.7644355070382,158.592071243895
"99561",3645,171,2010,"r","HindLeg","gaussian",1,1,0,2.7644355070382,158.592071243895
"99571",3136,174,2010,"r","HindLeg","gaussian",1,2,0,2.7644355070382,158.592071243895
"99581",10128,172,2010,"r","HindLeg","gaussian",1,1,0,2.7644355070382,158.592071243895
"99591",10855,183,2010,"r","HindLeg","gaussian",1,2,0,2.7644355070382,158.592071243895
"99601",1154,171,2010,"r","HindLeg","gaussian",1,1,0,2.7644355070382,158.592071243895
"99611",6162,186,2010,"r","HindLeg","gaussian",1,2,0,2.7644355070382,158.592071243895
"99631",12889,173,2010,"r","HindLeg","gaussian",1,2,0,2.7644355070382,158.592071243895
"99641",8138,165,2010,"r","HindLeg","gaussian",1,2,0,2.7644355070382,158.592071243895
"99651",12484,171,2010,"r","HindLeg","gaussian",1,1,0,2.7644355070382,158.592071243895
"99661",9407,194,2010,"r","HindLeg","gaussian",1,2,0,2.7644355070382,158.592071243895
"99671",11183,186,2010,"r","HindLeg","gaussian",1,1,0,2.7644355070382,158.592071243895
"99681",7214,171,2010,"r","HindLeg","gaussian",1,2,0,2.7644355070382,158.592071243895
"99691",8507,173,2010,"r","HindLeg","gaussian",1,2,0,2.7644355070382,158.592071243895
"99701",2426,181,2010,"r","HindLeg","gaussian",1,2,0,2.7644355070382,158.592071243895
"99711",12371,179,2010,"r","HindLeg","gaussian",1,2,0,2.7644355070382,158.592071243895
"99731",10156,177,2010,"r","HindLeg","gaussian",1,1,0,2.7644355070382,158.592071243895
"9974",12465,182,2010,"r","HindLeg","gaussian",2,1,0,2.7644355070382,158.592071243895
"99751",3669,188,2010,"r","HindLeg","gaussian",2,1,0,2.7644355070382,158.592071243895
"99761",3563,183,2010,"r","HindLeg","gaussian",2,2,0,2.7644355070382,158.592071243895
"9977",2496,185,2010,"r","HindLeg","gaussian",2,1,0,2.7644355070382,158.592071243895
"9978",1325,187,2010,"r","HindLeg","gaussian",2,1,0,2.7644355070382,158.592071243895
"99791",9907,193,2010,"r","HindLeg","gaussian",2,2,0,2.7644355070382,158.592071243895
"9980",14196,182,2010,"r","HindLeg","gaussian",2,1,0,2.7644355070382,158.592071243895
"9981",3637,189,2010,"r","HindLeg","gaussian",2,1,0,2.7644355070382,158.592071243895
"99831",1287,179,2010,"r","HindLeg","gaussian",2,1,0,2.7644355070382,158.592071243895
"9984",7586,171,2010,"r","HindLeg","gaussian",3,1,1,2.7644355070382,158.592071243895
"9985",5015,170,2010,"r","HindLeg","gaussian",3,1,1,2.7644355070382,158.592071243895
"9986",8166,173,2010,"r","HindLeg","gaussian",3,1,0,2.7644355070382,158.592071243895
"9987",8785,174,2010,"r","HindLeg","gaussian",3,1,0,2.7644355070382,158.592071243895
"9988",12504,172,2010,"r","HindLeg","gaussian",3,1,0,2.7644355070382,158.592071243895
"99891",271,191,2010,"r","HindLeg","gaussian",3,2,0,2.7644355070382,158.592071243895
"99901",5359,180,2010,"r","HindLeg","gaussian",3,1,0,2.7644355070382,158.592071243895
"9991",2938,174,2010,"r","HindLeg","gaussian",4,1,0,2.7644355070382,158.592071243895
"9992",12953,184,2010,"r","HindLeg","gaussian",4,1,0,2.7644355070382,158.592071243895
"9993",7449,182,2010,"r","HindLeg","gaussian",5,1,0,2.7644355070382,158.592071243895
"9994",12726,185,2010,"r","HindLeg","gaussian",5,1,0,2.7644355070382,158.592071243895
"9995",2084,189,2010,"r","HindLeg","gaussian",7,1,0,2.7644355070382,158.592071243895
"9996",13242,184,2010,"r","HindLeg","gaussian",7,1,0,2.7644355070382,158.592071243895
"9997",14076,169,2010,"r","HindLeg","gaussian",7,1,0,2.7644355070382,158.592071243895
"9998",1537,168,2010,"r","HindLeg","gaussian",8,1,0,2.7644355070382,158.592071243895
"99991",9952,180,2010,"r","HindLeg","gaussian",6,1,0,2.7644355070382,158.592071243895
"10000",7966,181,2010,"r","HindLeg","gaussian",10,1,0,2.7644355070382,158.592071243895
"100181",10772,171,2010,"r","HindLeg","gaussian",1,1,0,4.7644355070382,158.592071243895
"100191",6166,184,2010,"r","HindLeg","gaussian",1,1,0,4.7644355070382,158.592071243895
"100201",10187,176,2010,"r","HindLeg","gaussian",1,1,0,4.7644355070382,158.592071243895
"100211",2133,182,2010,"r","HindLeg","gaussian",1,2,0,4.7644355070382,158.592071243895
"100221",8196,176,2010,"r","HindLeg","gaussian",1,1,0,4.7644355070382,158.592071243895
"100231",12845,164,2010,"r","HindLeg","gaussian",1,1,0,4.7644355070382,158.592071243895
"100241",6787,164,2010,"r","HindLeg","gaussian",1,1,0,4.7644355070382,158.592071243895
"100251",11640,173,2010,"r","HindLeg","gaussian",1,1,0,4.7644355070382,158.592071243895
"100261",5730,176,2010,"r","HindLeg","gaussian",1,1,0,4.7644355070382,158.592071243895
"10027",6030,176,2010,"r","HindLeg","gaussian",2,1,0,4.7644355070382,158.592071243895
"100281",7566,173,2010,"r","HindLeg","gaussian",2,1,0,4.7644355070382,158.592071243895
"100291",11973,184,2010,"r","HindLeg","gaussian",2,1,0,4.7644355070382,158.592071243895
"100301",1061,193,2010,"r","HindLeg","gaussian",2,2,0,4.7644355070382,158.592071243895
"100311",4578,176,2010,"r","HindLeg","gaussian",2,1,0,4.7644355070382,158.592071243895
"10032",3489,181,2010,"r","HindLeg","gaussian",3,1,0,4.7644355070382,158.592071243895
"10033",3096,184,2010,"r","HindLeg","gaussian",4,1,0,4.7644355070382,158.592071243895
"10034",9500,180,2010,"r","HindLeg","gaussian",4,1,0,4.7644355070382,158.592071243895
"10035",3771,183,2010,"r","HindLeg","gaussian",5,1,0,4.7644355070382,158.592071243895
"10036",11011,166,2010,"r","HindLeg","gaussian",7,1,0,4.7644355070382,158.592071243895
"10037",8852,172,2010,"r","HindLeg","gaussian",8,1,0,4.7644355070382,158.592071243895
"10038",2186,174,2010,"r","HindLeg","gaussian",9,1,0,4.7644355070382,158.592071243895
"101001",11633,184,2010,"r","HindLeg","gaussian",1,1,0,-4.2355644929618,158.592071243895
"101011",13661,180,2010,"r","HindLeg","gaussian",1,1,0,-4.2355644929618,158.592071243895
"101021",9325,182,2010,"r","HindLeg","gaussian",1,1,0,-4.2355644929618,158.592071243895
"101031",11556,183,2010,"r","HindLeg","gaussian",1,1,0,-4.2355644929618,158.592071243895
"101041",582,183,2010,"r","HindLeg","gaussian",1,2,0,-4.2355644929618,158.592071243895
"101051",9373,173,2010,"r","HindLeg","gaussian",1,1,0,-4.2355644929618,158.592071243895
"101061",191,166,2010,"r","HindLeg","gaussian",1,1,0,-4.2355644929618,158.592071243895
"101071",13200,187,2010,"r","HindLeg","gaussian",1,2,0,-4.2355644929618,158.592071243895
"101081",8853,179,2010,"r","HindLeg","gaussian",1,2,0,-4.2355644929618,158.592071243895
"101091",2157,180,2010,"r","HindLeg","gaussian",1,1,0,-4.2355644929618,158.592071243895
"101101",11612,165,2010,"r","HindLeg","gaussian",1,1,0,-4.2355644929618,158.592071243895
"101111",6647,176,2010,"r","HindLeg","gaussian",1,1,0,-4.2355644929618,158.592071243895
"101121",10390,183,2010,"r","HindLeg","gaussian",1,2,0,-4.2355644929618,158.592071243895
"101131",1743,179,2010,"r","HindLeg","gaussian",1,1,0,-4.2355644929618,158.592071243895
"101141",11093,181,2010,"r","HindLeg","gaussian",1,1,0,-4.2355644929618,158.592071243895
"101151",13720,174,2010,"r","HindLeg","gaussian",1,1,0,-4.2355644929618,158.592071243895
"101161",3278,172,2010,"r","HindLeg","gaussian",1,2,0,-4.2355644929618,158.592071243895
"101171",9070,176,2010,"r","HindLeg","gaussian",1,1,0,-4.2355644929618,158.592071243895
"101181",12514,182,2010,"r","HindLeg","gaussian",1,2,0,-4.2355644929618,158.592071243895
"101191",3802,179,2010,"r","HindLeg","gaussian",1,2,0,-4.2355644929618,158.592071243895
"101201",10694,174,2010,"r","HindLeg","gaussian",1,1,0,-4.2355644929618,158.592071243895
"101211",8198,173,2010,"r","HindLeg","gaussian",1,1,0,-4.2355644929618,158.592071243895
"101221",10097,181,2010,"r","HindLeg","gaussian",1,2,0,-4.2355644929618,158.592071243895
"101231",11174,177,2010,"r","HindLeg","gaussian",1,2,0,-4.2355644929618,158.592071243895
"101241",8770,165,2010,"r","HindLeg","gaussian",1,1,0,-4.2355644929618,158.592071243895
"101251",9804,171,2010,"r","HindLeg","gaussian",1,2,0,-4.2355644929618,158.592071243895
"101261",13301,176,2010,"r","HindLeg","gaussian",1,1,0,-4.2355644929618,158.592071243895
"101271",12823,182,2010,"r","HindLeg","gaussian",1,1,0,-4.2355644929618,158.592071243895
"10128",3694,189,2010,"r","HindLeg","gaussian",2,1,0,-4.2355644929618,158.592071243895
"10129",3759,187,2010,"r","HindLeg","gaussian",2,2,0,-4.2355644929618,158.592071243895
"10130",13251,179,2010,"r","HindLeg","gaussian",2,2,0,-4.2355644929618,158.592071243895
"10131",12408,189,2010,"r","HindLeg","gaussian",2,2,0,-4.2355644929618,158.592071243895
"10132",7305,174,2010,"r","HindLeg","gaussian",2,2,1,-4.2355644929618,158.592071243895
"101331",5846,174,2010,"r","HindLeg","gaussian",2,1,0,-4.2355644929618,158.592071243895
"10134",4211,183,2010,"r","HindLeg","gaussian",2,1,0,-4.2355644929618,158.592071243895
"101351",3657,180,2010,"r","HindLeg","gaussian",2,2,0,-4.2355644929618,158.592071243895
"10136",9075,183,2010,"r","HindLeg","gaussian",2,1,0,-4.2355644929618,158.592071243895
"10137",489,177,2010,"r","HindLeg","gaussian",2,1,0,-4.2355644929618,158.592071243895
"10138",13738,174,2010,"r","HindLeg","gaussian",2,1,0,-4.2355644929618,158.592071243895
"10139",9148,180,2010,"r","HindLeg","gaussian",2,1,0,-4.2355644929618,158.592071243895
"10140",13160,181,2010,"r","HindLeg","gaussian",2,2,0,-4.2355644929618,158.592071243895
"10141",9684,167,2010,"r","HindLeg","gaussian",2,2,1,-4.2355644929618,158.592071243895
"10142",10020,173,2010,"r","HindLeg","gaussian",2,1,1,-4.2355644929618,158.592071243895
"101431",3103,184,2010,"r","HindLeg","gaussian",2,1,0,-4.2355644929618,158.592071243895
"101441",3193,179,2010,"r","HindLeg","gaussian",2,1,0,-4.2355644929618,158.592071243895
"10145",8536,183,2010,"r","HindLeg","gaussian",2,1,0,-4.2355644929618,158.592071243895
"10146",6505,175,2010,"r","HindLeg","gaussian",2,1,0,-4.2355644929618,158.592071243895
"10147",4787,182,2010,"r","HindLeg","gaussian",2,2,1,-4.2355644929618,158.592071243895
"10148",12002,185,2010,"r","HindLeg","gaussian",2,1,0,-4.2355644929618,158.592071243895
"10149",11830,181,2010,"r","HindLeg","gaussian",2,1,0,-4.2355644929618,158.592071243895
"10150",2990,169,2010,"r","HindLeg","gaussian",2,1,1,-4.2355644929618,158.592071243895
"10151",4928,181,2010,"r","HindLeg","gaussian",2,1,0,-4.2355644929618,158.592071243895
"101521",8611,174,2010,"r","HindLeg","gaussian",2,1,0,-4.2355644929618,158.592071243895
"10153",3399,179,2010,"r","HindLeg","gaussian",2,1,0,-4.2355644929618,158.592071243895
"10154",11081,172,2010,"r","HindLeg","gaussian",2,1,1,-4.2355644929618,158.592071243895
"10155",11892,186,2010,"r","HindLeg","gaussian",2,2,0,-4.2355644929618,158.592071243895
"10156",5666,195,2010,"r","HindLeg","gaussian",2,2,0,-4.2355644929618,158.592071243895
"10157",13557,183,2010,"r","HindLeg","gaussian",2,2,0,-4.2355644929618,158.592071243895
"101581",4063,181,2010,"r","HindLeg","gaussian",2,1,0,-4.2355644929618,158.592071243895
"10159",9314,206,2010,"r","HindLeg","gaussian",2,2,0,-4.2355644929618,158.592071243895
"10160",1414,196,2010,"r","HindLeg","gaussian",3,2,0,-4.2355644929618,158.592071243895
"10161",11340,186,2010,"r","HindLeg","gaussian",3,2,0,-4.2355644929618,158.592071243895
"10162",866,188,2010,"r","HindLeg","gaussian",3,1,0,-4.2355644929618,158.592071243895
"10163",4358,179,2010,"r","HindLeg","gaussian",3,2,0,-4.2355644929618,158.592071243895
"10164",5188,176,2010,"r","HindLeg","gaussian",3,1,1,-4.2355644929618,158.592071243895
"10165",11993,175,2010,"r","HindLeg","gaussian",3,1,0,-4.2355644929618,158.592071243895
"10166",8053,195,2010,"r","HindLeg","gaussian",3,2,0,-4.2355644929618,158.592071243895
"10167",1746,175,2010,"r","HindLeg","gaussian",3,1,1,-4.2355644929618,158.592071243895
"101681",11111,187,2010,"r","HindLeg","gaussian",3,2,0,-4.2355644929618,158.592071243895
"10169",3090,171,2010,"r","HindLeg","gaussian",3,1,0,-4.2355644929618,158.592071243895
"10170",10660,184,2010,"r","HindLeg","gaussian",3,2,0,-4.2355644929618,158.592071243895
"10171",195,180,2010,"r","HindLeg","gaussian",3,1,0,-4.2355644929618,158.592071243895
"101721",3838,177,2010,"r","HindLeg","gaussian",3,1,0,-4.2355644929618,158.592071243895
"10173",4728,175,2010,"r","HindLeg","gaussian",3,1,0,-4.2355644929618,158.592071243895
"10174",4408,178,2010,"r","HindLeg","gaussian",3,1,0,-4.2355644929618,158.592071243895
"101751",4712,181,2010,"r","HindLeg","gaussian",3,1,0,-4.2355644929618,158.592071243895
"10176",11897,173,2010,"r","HindLeg","gaussian",3,1,0,-4.2355644929618,158.592071243895
"10177",145,178,2010,"r","HindLeg","gaussian",3,2,1,-4.2355644929618,158.592071243895
"101781",7080,176,2010,"r","HindLeg","gaussian",3,1,0,-4.2355644929618,158.592071243895
"10179",10363,186,2010,"r","HindLeg","gaussian",3,1,0,-4.2355644929618,158.592071243895
"10180",686,183,2010,"r","HindLeg","gaussian",3,2,0,-4.2355644929618,158.592071243895
"10181",5691,196,2010,"r","HindLeg","gaussian",3,2,0,-4.2355644929618,158.592071243895
"10182",1740,187,2010,"r","HindLeg","gaussian",3,2,1,-4.2355644929618,158.592071243895
"10183",12323,172,2010,"r","HindLeg","gaussian",3,1,0,-4.2355644929618,158.592071243895
"10184",8726,180,2010,"r","HindLeg","gaussian",3,1,0,-4.2355644929618,158.592071243895
"10185",13088,184,2010,"r","HindLeg","gaussian",3,1,0,-4.2355644929618,158.592071243895
"10186",6471,183,2010,"r","HindLeg","gaussian",3,1,0,-4.2355644929618,158.592071243895
"10187",8349,190,2010,"r","HindLeg","gaussian",4,2,0,-4.2355644929618,158.592071243895
"10188",9558,184,2010,"r","HindLeg","gaussian",4,2,0,-4.2355644929618,158.592071243895
"10189",4527,171,2010,"r","HindLeg","gaussian",4,1,0,-4.2355644929618,158.592071243895
"10190",13855,187,2010,"r","HindLeg","gaussian",4,2,0,-4.2355644929618,158.592071243895
"10191",14042,178,2010,"r","HindLeg","gaussian",4,1,0,-4.2355644929618,158.592071243895
"10192",13614,170,2010,"r","HindLeg","gaussian",4,1,0,-4.2355644929618,158.592071243895
"10193",9525,181,2010,"r","HindLeg","gaussian",4,2,0,-4.2355644929618,158.592071243895
"10194",2645,186,2010,"r","HindLeg","gaussian",4,2,0,-4.2355644929618,158.592071243895
"10195",3643,196,2010,"r","HindLeg","gaussian",4,2,0,-4.2355644929618,158.592071243895
"10196",9795,186,2010,"r","HindLeg","gaussian",4,2,0,-4.2355644929618,158.592071243895
"10197",13519,187,2010,"r","HindLeg","gaussian",5,2,0,-4.2355644929618,158.592071243895
"10198",5742,181,2010,"r","HindLeg","gaussian",5,1,0,-4.2355644929618,158.592071243895
"10199",6320,182,2010,"r","HindLeg","gaussian",5,1,0,-4.2355644929618,158.592071243895
"10200",7715,172,2010,"r","HindLeg","gaussian",5,1,1,-4.2355644929618,158.592071243895
"10201",13939,184,2010,"r","HindLeg","gaussian",5,1,0,-4.2355644929618,158.592071243895
"10202",11062,169,2010,"r","HindLeg","gaussian",5,1,0,-4.2355644929618,158.592071243895
"10203",1368,183,2010,"r","HindLeg","gaussian",5,1,0,-4.2355644929618,158.592071243895
"10204",14160,175,2010,"r","HindLeg","gaussian",5,1,0,-4.2355644929618,158.592071243895
"10205",1360,174,2010,"r","HindLeg","gaussian",5,1,0,-4.2355644929618,158.592071243895
"10206",8130,176,2010,"r","HindLeg","gaussian",5,1,0,-4.2355644929618,158.592071243895
"10207",1868,172,2010,"r","HindLeg","gaussian",5,1,0,-4.2355644929618,158.592071243895
"10208",4405,195,2010,"r","HindLeg","gaussian",6,2,0,-4.2355644929618,158.592071243895
"10209",7118,175,2010,"r","HindLeg","gaussian",6,1,0,-4.2355644929618,158.592071243895
"10211",11530,171,2010,"r","HindLeg","gaussian",6,1,0,-4.2355644929618,158.592071243895
"10212",10880,191,2010,"r","HindLeg","gaussian",7,2,0,-4.2355644929618,158.592071243895
"10213",10839,179,2010,"r","HindLeg","gaussian",7,1,1,-4.2355644929618,158.592071243895
"10214",1192,172,2010,"r","HindLeg","gaussian",7,1,0,-4.2355644929618,158.592071243895
"10215",13850,182,2010,"r","HindLeg","gaussian",7,1,0,-4.2355644929618,158.592071243895
"10216",13469,185,2010,"r","HindLeg","gaussian",7,1,0,-4.2355644929618,158.592071243895
"10217",3959,187,2010,"r","HindLeg","gaussian",7,2,0,-4.2355644929618,158.592071243895
"10218",7860,185,2010,"r","HindLeg","gaussian",7,1,0,-4.2355644929618,158.592071243895
"10219",3197,181,2010,"r","HindLeg","gaussian",7,1,1,-4.2355644929618,158.592071243895
"10220",3549,178,2010,"r","HindLeg","gaussian",7,1,0,-4.2355644929618,158.592071243895
"10221",9521,187,2010,"r","HindLeg","gaussian",7,1,0,-4.2355644929618,158.592071243895
"10222",10162,175,2010,"r","HindLeg","gaussian",7,1,0,-4.2355644929618,158.592071243895
"10223",4338,170,2010,"r","HindLeg","gaussian",7,1,1,-4.2355644929618,158.592071243895
"10224",1480,185,2010,"r","HindLeg","gaussian",7,1,0,-4.2355644929618,158.592071243895
"10225",5470,184,2010,"r","HindLeg","gaussian",7,1,0,-4.2355644929618,158.592071243895
"10226",3518,182,2010,"r","HindLeg","gaussian",7,1,0,-4.2355644929618,158.592071243895
"10227",2770,167,2010,"r","HindLeg","gaussian",7,1,1,-4.2355644929618,158.592071243895
"10228",4421,176,2010,"r","HindLeg","gaussian",7,1,0,-4.2355644929618,158.592071243895
"10229",6129,186,2010,"r","HindLeg","gaussian",7,1,0,-4.2355644929618,158.592071243895
"10230",12946,185,2010,"r","HindLeg","gaussian",7,1,1,-4.2355644929618,158.592071243895
"10231",8232,187,2010,"r","HindLeg","gaussian",8,2,0,-4.2355644929618,158.592071243895
"10232",9017,177,2010,"r","HindLeg","gaussian",8,1,0,-4.2355644929618,158.592071243895
"10233",4956,169,2010,"r","HindLeg","gaussian",8,1,0,-4.2355644929618,158.592071243895
"10234",126,166,2010,"r","HindLeg","gaussian",8,1,0,-4.2355644929618,158.592071243895
"10235",12596,182,2010,"r","HindLeg","gaussian",8,1,0,-4.2355644929618,158.592071243895
"10236",13060,173,2010,"r","HindLeg","gaussian",8,1,1,-4.2355644929618,158.592071243895
"10237",11004,170,2010,"r","HindLeg","gaussian",8,1,0,-4.2355644929618,158.592071243895
"10238",4699,175,2010,"r","HindLeg","gaussian",9,1,1,-4.2355644929618,158.592071243895
"10239",10536,172,2010,"r","HindLeg","gaussian",9,1,0,-4.2355644929618,158.592071243895
"10240",2501,186,2010,"r","HindLeg","gaussian",9,1,0,-4.2355644929618,158.592071243895
"10241",14322,161,2010,"r","HindLeg","gaussian",10,1,1,-4.2355644929618,158.592071243895
"10242",1854,177,2010,"r","HindLeg","gaussian",10,1,0,-4.2355644929618,158.592071243895
"10243",11347,183,2010,"r","HindLeg","gaussian",10,1,0,-4.2355644929618,158.592071243895
"10244",8593,185,2010,"r","HindLeg","gaussian",10,2,1,-4.2355644929618,158.592071243895
"10248",10742,185,2010,"r","HindLeg","gaussian",4,1,0,-4.2355644929618,158.592071243895
"10289",8464,173,2010,"r","HindLeg","gaussian",12,1,0,-9.2355644929618,158.592071243895
"105161",5572,168,2011,"r","HindLeg","gaussian",1,1,0,-3.2355644929618,135.592071243895
"105171",6407,175,2011,"r","HindLeg","gaussian",1,1,0,-3.2355644929618,135.592071243895
"105181",11810,184,2011,"r","HindLeg","gaussian",1,2,0,-3.2355644929618,135.592071243895
"105191",5764,173,2011,"r","HindLeg","gaussian",1,1,0,-3.2355644929618,135.592071243895
"105201",10382,173,2011,"r","HindLeg","gaussian",1,2,0,-3.2355644929618,135.592071243895
"105211",9274,185,2011,"r","HindLeg","gaussian",1,1,0,-3.2355644929618,135.592071243895
"105221",2554,172,2011,"r","HindLeg","gaussian",1,1,1,-3.2355644929618,135.592071243895
"105231",8934,155,2011,"r","HindLeg","gaussian",1,1,1,-3.2355644929618,135.592071243895
"105241",6540,170,2011,"r","HindLeg","gaussian",1,1,0,-3.2355644929618,135.592071243895
"105251",5243,160,2011,"r","HindLeg","gaussian",1,1,1,-3.2355644929618,135.592071243895
"105261",11827,168,2011,"r","HindLeg","gaussian",1,1,0,-3.2355644929618,135.592071243895
"105271",2450,154,2011,"r","HindLeg","gaussian",1,1,1,-3.2355644929618,135.592071243895
"10528",582,187,2011,"r","HindLeg","gaussian",2,2,0,-3.2355644929618,135.592071243895
"10529",8853,191,2011,"r","HindLeg","gaussian",2,2,0,-3.2355644929618,135.592071243895
"10530",2157,182,2011,"r","HindLeg","gaussian",2,1,0,-3.2355644929618,135.592071243895
"10531",11612,169,2011,"r","HindLeg","gaussian",2,1,0,-3.2355644929618,135.592071243895
"10532",6647,181,2011,"r","HindLeg","gaussian",2,1,0,-3.2355644929618,135.592071243895
"10533",11491,161,2011,"r","HindLeg","gaussian",2,1,0,-3.2355644929618,135.592071243895
"10534",1743,186,2011,"r","HindLeg","gaussian",2,1,0,-3.2355644929618,135.592071243895
"10535",11093,185,2011,"r","HindLeg","gaussian",2,1,0,-3.2355644929618,135.592071243895
"10536",3136,182,2011,"r","HindLeg","gaussian",2,2,0,-3.2355644929618,135.592071243895
"10537",10128,172,2011,"r","HindLeg","gaussian",2,1,0,-3.2355644929618,135.592071243895
"10538",9070,179,2011,"r","HindLeg","gaussian",2,1,0,-3.2355644929618,135.592071243895
"105391",3833,179,2011,"r","HindLeg","gaussian",2,1,0,-3.2355644929618,135.592071243895
"10540",10694,177,2011,"r","HindLeg","gaussian",2,1,0,-3.2355644929618,135.592071243895
"10541",8198,175,2011,"r","HindLeg","gaussian",2,1,0,-3.2355644929618,135.592071243895
"10542",10097,192,2011,"r","HindLeg","gaussian",2,2,0,-3.2355644929618,135.592071243895
"10543",9804,179,2011,"r","HindLeg","gaussian",2,2,0,-3.2355644929618,135.592071243895
"10544",13301,180,2011,"r","HindLeg","gaussian",2,1,0,-3.2355644929618,135.592071243895
"10545",10553,176,2011,"r","HindLeg","gaussian",2,1,0,-3.2355644929618,135.592071243895
"10546",12823,180,2011,"r","HindLeg","gaussian",2,1,0,-3.2355644929618,135.592071243895
