"","LambBolCirc","Sur1","ID","Twin","jdateMC","PopDensMC","birthjdateMC","BirthYear"
"14096",95,0,9841,0,2.38041853512706,44.4992526158445,1.7846556233653,2021
"12835",195,0,13953,0,0.380418535127063,15.4992526158445,3.7846556233653,2017
"12878",195,0,7551,0,-2.61958146487294,15.4992526158445,6.7846556233653,2017
"13437",220,1,2490,0,-2.61958146487294,-4.50074738415549,0.784655623365296,2019
"13146",155,1,1622,0,-2.61958146487294,-134.500747384155,4.7846556233653,2018
"14106",190,0,1814,0,5.38041853512706,44.4992526158445,1.7846556233653,2021
"12812",200,0,13428,0,-2.61958146487294,15.4992526158445,2.7846556233653,2017
"13040",140,1,1277,0,6.38041853512706,-134.500747384155,-5.2153443766347,2018
"12231",165,0,1674,0,0.380418535127063,0.499252615844512,1.7846556233653,2015
"12773",180,0,12715,0,-2.61958146487294,15.4992526158445,-2.2153443766347,2017
"13514",220,0,11237,0,-2.61958146487294,-4.50074738415549,6.7846556233653,2019
"12182",165,1,813,0,-7.61958146487294,0.499252615844512,-3.2153443766347,2015
"12500",215,0,9040,0,0.380418535127063,-68.5007473841555,0.784655623365296,2016
"13057",220,1,12111,0,-2.61958146487294,-134.500747384155,-2.2153443766347,2018
"12806",220,0,4621,0,7.38041853512706,15.4992526158445,0.784655623365296,2017
"12310",115,1,5493,0,2.38041853512706,0.499252615844512,9.7846556233653,2015
"12819",220,0,9737,0,5.38041853512706,15.4992526158445,0.784655623365296,2017
"12561",200,0,2625,0,8.38041853512706,-68.5007473841555,5.7846556233653,2016
"12531",190,0,8353,0,6.38041853512706,-68.5007473841555,5.7846556233653,2016
"13497",205,0,11747,0,-2.61958146487294,-4.50074738415549,4.7846556233653,2019
"14165",155,0,8170,0,7.38041853512706,44.4992526158445,5.7846556233653,2021
"14086",175,0,9290,0,9.38041853512706,44.4992526158445,0.784655623365296,2021
"12765",220,0,4635,0,-2.61958146487294,15.4992526158445,-1.2153443766347,2017
"13370",245,1,11622,0,4.38041853512706,-4.50074738415549,-8.2153443766347,2019
"12733",210,0,2437,0,2.38041853512706,15.4992526158445,-14.2153443766347,2017
"13842",190,0,10566,0,13.3804185351271,-10.5007473841555,-11.2153443766347,2020
"14056",245,1,6142,0,7.38041853512706,44.4992526158445,-11.2153443766347,2021
"12588",145,0,14050,0,0.380418535127063,-68.5007473841555,6.7846556233653,2016
"13397",215,0,4516,0,0.380418535127063,-4.50074738415549,-1.2153443766347,2019
"14128",170,0,9819,0,2.38041853512706,44.4992526158445,3.7846556233653,2021
"14644",120,0,14397,0,0.380418535127063,2.49925261584451,19.7846556233653,2022
"12766",125,0,4676,0,-2.61958146487294,15.4992526158445,-2.2153443766347,2017
"12567",185,0,7529,0,2.38041853512706,-68.5007473841555,5.7846556233653,2016
"13457",225,1,8624,0,3.38041853512706,-4.50074738415549,-1.2153443766347,2019
"13875",210,1,14074,0,11.3804185351271,-10.5007473841555,-1.2153443766347,2020
"13055",170,0,11338,0,-2.61958146487294,-134.500747384155,-3.2153443766347,2018
"13376",210,0,12370,0,-2.61958146487294,-4.50074738415549,-6.2153443766347,2019
"13810",180,1,797,0,7.38041853512706,-10.5007473841555,-4.2153443766347,2020
"14159",170,0,12160,0,0.380418535127063,44.4992526158445,10.7846556233653,2021
"12889",210,0,7941,0,7.38041853512706,15.4992526158445,7.7846556233653,2017
"12587",130,0,7991,0,0.380418535127063,-68.5007473841555,6.7846556233653,2016
"14436",180,0,14391,0,0.380418535127063,2.49925261584451,2.7846556233653,2022
"12736",190,0,9046,0,7.38041853512706,15.4992526158445,-7.2153443766347,2017
"14358",95,0,14341,0,4.38041853512706,2.49925261584451,-7.2153443766347,2022
"13540",175,0,6690,0,0.380418535127063,-4.50074738415549,9.7846556233653,2019
"13919",150,0,7637,0,-2.61958146487294,-10.5007473841555,4.7846556233653,2020
"12758",205,0,5828,0,7.38041853512706,15.4992526158445,-5.2153443766347,2017
"12757",200,0,10596,0,-2.61958146487294,15.4992526158445,-5.2153443766347,2017
"13451",195,0,9217,0,-2.61958146487294,-4.50074738415549,2.7846556233653,2019
"14448",195,1,14365,0,-1.61958146487294,2.49925261584451,4.7846556233653,2022
"12875",170,0,4883,0,-2.61958146487294,15.4992526158445,-0.215344376634704,2017
"13447",160,1,14002,0,-2.61958146487294,-4.50074738415549,1.7846556233653,2019
"14088",205,0,10355,0,0.380418535127063,44.4992526158445,1.7846556233653,2021
"12832",180,0,10846,0,-2.61958146487294,15.4992526158445,1.7846556233653,2017
"13436",235,0,13587,0,-2.61958146487294,-4.50074738415549,0.784655623365296,2019
"13087",145,0,2701,0,-2.61958146487294,-134.500747384155,0.784655623365296,2018
"13505",195,0,13594,0,-2.61958146487294,-4.50074738415549,1.7846556233653,2019
"14154",160,0,10633,0,2.38041853512706,44.4992526158445,0.784655623365296,2021
"13465",210,0,8827,0,-2.61958146487294,-4.50074738415549,1.7846556233653,2019
"14142",180,0,5669,0,0.380418535127063,44.4992526158445,4.7846556233653,2021
"13464",190,1,14008,0,0.380418535127063,-4.50074738415549,2.7846556233653,2019
"12797",190,1,1440,0,2.38041853512706,15.4992526158445,-1.2153443766347,2017
"13404",220,1,10043,0,3.38041853512706,-4.50074738415549,-2.2153443766347,2019
"14053",210,1,10891,0,2.38041853512706,44.4992526158445,-1.2153443766347,2021
"14183",205,0,14200,0,9.38041853512706,44.4992526158445,-2.2153443766347,2021
"13084",155,1,8172,0,-2.61958146487294,-134.500747384155,-1.2153443766347,2018
"14438",170,0,14374,0,4.38041853512706,2.49925261584451,2.7846556233653,2022
"12615",195,0,5687,0,6.38041853512706,-68.5007473841555,12.7846556233653,2016
"12208",180,0,3775,0,0.380418535127063,0.499252615844512,1.7846556233653,2015
"14095",220,1,6377,0,5.38041853512706,44.4992526158445,0.784655623365296,2021
"14365",185,0,14377,0,-1.61958146487294,2.49925261584451,-2.2153443766347,2022
"13474",185,1,7581,0,-2.61958146487294,-4.50074738415549,2.7846556233653,2019
"13829",240,0,13629,0,7.38041853512706,-10.5007473841555,1.7846556233653,2020
"13917",225,1,13139,0,12.3804185351271,-10.5007473841555,4.7846556233653,2020
"13106",190,1,14049,0,-2.61958146487294,-134.500747384155,0.784655623365296,2018
"13441",210,0,8371,0,3.38041853512706,-4.50074738415549,0.784655623365296,2019
"14043",215,1,2193,0,2.38041853512706,44.4992526158445,-1.2153443766347,2021
"14158",200,0,9503,0,0.380418535127063,44.4992526158445,7.7846556233653,2021
"13393",220,0,8320,0,0.380418535127063,-4.50074738415549,-3.2153443766347,2019
"13955",200,0,5202,0,13.3804185351271,-10.5007473841555,-0.215344376634704,2020
"13493",195,0,3225,0,-2.61958146487294,-4.50074738415549,4.7846556233653,2019
"13846",200,0,11192,0,13.3804185351271,-10.5007473841555,-6.2153443766347,2020
"13871",215,1,723,0,11.3804185351271,-10.5007473841555,-2.2153443766347,2020
"13398",250,1,10738,0,4.38041853512706,-4.50074738415549,-2.2153443766347,2019
"13107",160,0,3971,0,1.38041853512706,-134.500747384155,1.7846556233653,2018
"13035",180,0,3062,0,1.38041853512706,-134.500747384155,2.7846556233653,2018
"13423",165,1,2098,0,3.38041853512706,-4.50074738415549,-1.2153443766347,2019
"13857",130,0,1459,0,11.3804185351271,-10.5007473841555,-3.2153443766347,2020
"13545",200,0,3315,0,4.38041853512706,-4.50074738415549,10.7846556233653,2019
"14431",210,0,14338,0,6.38041853512706,2.49925261584451,-6.2153443766347,2022
"13868",195,0,12863,0,0.380418535127063,-10.5007473841555,-2.2153443766347,2020
"13861",190,1,12787,0,11.3804185351271,-10.5007473841555,-3.2153443766347,2020
"13999",230,0,1168,0,9.38041853512706,44.4992526158445,-6.2153443766347,2021
"14392",190,0,14358,0,4.38041853512706,2.49925261584451,-0.215344376634704,2022
"14015",195,1,6055,0,7.38041853512706,44.4992526158445,-7.2153443766347,2021
"13384",230,1,5397,0,3.38041853512706,-4.50074738415549,-4.2153443766347,2019
"13953",165,0,5997,0,11.3804185351271,-10.5007473841555,-2.2153443766347,2020
"13908",170,1,11696,0,11.3804185351271,-10.5007473841555,0.784655623365296,2020
"14025",195,0,1259,0,2.38041853512706,44.4992526158445,-7.2153443766347,2021
"14359",220,1,14381,0,6.38041853512706,2.49925261584451,-4.2153443766347,2022
"14049",225,0,5797,0,9.38041853512706,44.4992526158445,-2.2153443766347,2021
"14388",135,0,14350,0,4.38041853512706,2.49925261584451,-1.2153443766347,2022
"14114",210,0,7465,0,9.38041853512706,44.4992526158445,0.784655623365296,2021
"14336",170,0,14363,0,0.380418535127063,2.49925261584451,-12.2153443766347,2022
"14399",185,0,14386,0,-1.61958146487294,2.49925261584451,-0.215344376634704,2022
"14066",170,0,1844,0,0.380418535127063,44.4992526158445,-1.2153443766347,2021
"13909",150,1,13038,0,11.3804185351271,-10.5007473841555,1.7846556233653,2020
"14408",210,0,14398,0,-1.61958146487294,2.49925261584451,-0.215344376634704,2022
"14131",210,0,12281,0,5.38041853512706,44.4992526158445,3.7846556233653,2021
"14400",150,0,14370,0,4.38041853512706,2.49925261584451,0.784655623365296,2022
"14446",130,0,14340,0,0.380418535127063,2.49925261584451,3.7846556233653,2022
"14045",200,0,12539,0,9.38041853512706,44.4992526158445,-3.2153443766347,2021
"14456",175,0,14369,0,-1.61958146487294,2.49925261584451,3.7846556233653,2022
"14035",215,1,5165,0,7.38041853512706,44.4992526158445,-6.2153443766347,2021
"14347",200,0,14361,0,4.38041853512706,2.49925261584451,-5.2153443766347,2022
"14039",210,1,1535,0,7.38041853512706,44.4992526158445,-6.2153443766347,2021
"14398",175,0,14342,0,4.38041853512706,2.49925261584451,-1.2153443766347,2022
"13496",220,1,5272,0,3.38041853512706,-4.50074738415549,3.7846556233653,2019
"14383",210,0,14383,0,-1.61958146487294,2.49925261584451,-1.2153443766347,2022
"14018",230,0,2856,0,9.38041853512706,44.4992526158445,-3.2153443766347,2021
"14342",200,0,14355,0,4.38041853512706,2.49925261584451,-7.2153443766347,2022
"14389",165,0,14388,0,0.380418535127063,2.49925261584451,-1.2153443766347,2022
"14105",175,0,6430,0,2.38041853512706,44.4992526158445,0.784655623365296,2021
"14406",115,0,14339,0,4.38041853512706,2.49925261584451,-1.2153443766347,2022
"14167",210,0,855,0,7.38041853512706,44.4992526158445,3.7846556233653,2021
"14132",155,0,12678,0,0.380418535127063,44.4992526158445,1.7846556233653,2021
"14450",150,0,14379,0,0.380418535127063,2.49925261584451,4.7846556233653,2022
"14061",140,0,4080,0,0.380418535127063,44.4992526158445,0.784655623365296,2021
"14403",175,0,14373,0,4.38041853512706,2.49925261584451,-1.2153443766347,2022
"14184",180,0,5072,0,9.38041853512706,44.4992526158445,-5.2153443766347,2021
"14476",145,0,14387,0,6.38041853512706,2.49925261584451,0.784655623365296,2022
"3591",180,0,10163,0,0.380418535127063,-3.50074738415549,1.7846556233653,1985
