"","id","animal","time","y","Twin","Sex","Horn","BirthYear","PopDensBirth","MumID","jdate","PopDensCap","CapAgeYears","horngeno","trait","measure","family","MumAge","PopDens","AgeMC","jdateMC","MumAgeMC","PopDensMC"
"7660",4201,4201,1997,282,0,2,3,1992,321,1244,223,542,5,"+P","r","BolCirc","gaussian",0,542,2.41966173361522,-2.41226215644821,0,45.2170990566038
"7661",10285,10285,1997,291,0,2,3,1993,443,2379,223,542,4,"+P","r","BolCirc","gaussian",3,542,1.41966173361522,-2.41226215644821,0,45.2170990566038
"7662",3727,3727,1997,258,0,2,3,1993,443,2479,223,542,4,"+P","r","BolCirc","gaussian",2,542,1.41966173361522,-2.41226215644821,0,45.2170990566038
"7663",121,121,1997,239,1,2,3,1993,443,1899,223,542,4,"PP","r","BolCirc","gaussian",6,542,1.41966173361522,-2.41226215644821,0,45.2170990566038
"7664",13550,13550,1997,268,0,2,3,1993,443,1784,223,542,4,"++","r","BolCirc","gaussian",6,542,1.41966173361522,-2.41226215644821,0,45.2170990566038
"7665",4443,4443,1997,274,0,2,3,1994,435,2168,223,542,3,"PP","r","BolCirc","gaussian",5,542,0.419661733615222,-2.41226215644821,0,45.2170990566038
"7666",8553,8553,1997,238,1,2,3,1995,357,1664,223,542,2,"+P","r","BolCirc","gaussian",9,542,-0.580338266384778,-2.41226215644821,0,45.2170990566038
"7667",9097,9097,1997,243,0,2,3,1995,357,2631,223,542,2,"+P","r","BolCirc","gaussian",3,542,-0.580338266384778,-2.41226215644821,0,45.2170990566038
"7668",11587,11587,1997,238,0,2,3,1995,357,2698,223,542,2,"++","r","BolCirc","gaussian",3,542,-0.580338266384778,-2.41226215644821,0,45.2170990566038
"7669",13899,13899,1997,231,1,2,3,1995,357,1880,223,542,2,"+P","r","BolCirc","gaussian",8,542,-0.580338266384778,-2.41226215644821,0,45.2170990566038
"7670",12660,12660,1997,253,0,2,1,1995,357,2064,223,542,2,"PP","r","BolCirc","gaussian",7,542,-0.580338266384778,-2.41226215644821,0,45.2170990566038
"7671",634,634,1997,249,1,2,3,1995,357,2676,223,542,2,"+P","r","BolCirc","gaussian",3,542,-0.580338266384778,-2.41226215644821,0,45.2170990566038
"7672",1415,1415,1997,268,0,2,3,1995,357,2476,223,542,2,"PP","r","BolCirc","gaussian",4,542,-0.580338266384778,-2.41226215644821,0,45.2170990566038
"7673",11734,11734,1997,274,0,2,3,1995,357,2688,223,542,2,"+P","r","BolCirc","gaussian",3,542,-0.580338266384778,-2.41226215644821,0,45.2170990566038
"7674",3142,3142,1997,220,0,2,3,1996,575,3111,223,542,1,"++","r","BolCirc","gaussian",2,542,-1.58033826638478,-2.41226215644821,0,45.2170990566038
"7675",14271,14271,1997,217,0,2,3,1996,575,3048,223,542,1,"++","r","BolCirc","gaussian",2,542,-1.58033826638478,-2.41226215644821,0,45.2170990566038
"7676",13910,13910,1997,171,1,2,3,1996,575,2829,223,542,1,NA,"r","BolCirc","gaussian",3,542,-1.58033826638478,-2.41226215644821,0,45.2170990566038
"7677",4313,4313,1997,190,0,2,3,1996,575,2631,223,542,1,"+P","r","BolCirc","gaussian",4,542,-1.58033826638478,-2.41226215644821,0,45.2170990566038
"7678",4945,4945,1997,219,0,2,3,1996,575,2379,223,542,1,"+P","r","BolCirc","gaussian",6,542,-1.58033826638478,-2.41226215644821,0,45.2170990566038
"7679",8779,8779,1997,214,1,2,3,1996,575,2641,223,542,1,"++","r","BolCirc","gaussian",4,542,-1.58033826638478,-2.41226215644821,0,45.2170990566038
"7680",905,905,1997,207,0,2,1,1996,575,34,223,542,1,"PP","r","BolCirc","gaussian",0,542,-1.58033826638478,-2.41226215644821,0,45.2170990566038
"7681",869,869,1997,226,1,2,3,1995,357,2373,226,542,2,"PP","r","BolCirc","gaussian",5,542,-0.580338266384778,0.587737843551793,0,45.2170990566038
"7682",6733,6733,1997,229,0,2,3,1995,357,2169,226,542,2,"+P","r","BolCirc","gaussian",6,542,-0.580338266384778,0.587737843551793,0,45.2170990566038
"7683",10571,10571,1997,236,0,2,3,1990,290,1072,227,542,7,"+P","r","BolCirc","gaussian",0,542,4.41966173361522,1.58773784355179,0,45.2170990566038
"7684",7049,7049,1997,255,0,2,3,1990,290,1289,227,542,7,"PP","r","BolCirc","gaussian",0,542,4.41966173361522,1.58773784355179,0,45.2170990566038
"7685",5518,5518,1997,265,0,2,3,1991,414,29,227,542,6,"+P","r","BolCirc","gaussian",0,542,3.41966173361522,1.58773784355179,0,45.2170990566038
"7686",4570,4570,1997,204,0,2,3,1996,575,2860,227,542,1,NA,"r","BolCirc","gaussian",3,542,-1.58033826638478,1.58773784355179,0,45.2170990566038
"7687",13532,13532,1997,218,0,2,3,1996,575,2369,227,542,1,"++","r","BolCirc","gaussian",6,542,-1.58033826638478,1.58773784355179,0,45.2170990566038
"7688",10980,10980,1997,239,0,2,3,1996,575,1741,227,542,1,"++","r","BolCirc","gaussian",9,542,-1.58033826638478,1.58773784355179,0,45.2170990566038
"7689",10218,10218,1997,225,0,2,3,1996,575,2898,227,542,1,"++","r","BolCirc","gaussian",3,542,-1.58033826638478,1.58773784355179,0,45.2170990566038
"7690",3001,3001,1997,256,0,2,3,1995,357,2707,228,542,2,"+P","r","BolCirc","gaussian",3,542,-0.580338266384778,2.58773784355179,0,45.2170990566038
"7691",11330,11330,1997,249,0,2,3,1995,357,1876,229,542,2,"+P","r","BolCirc","gaussian",8,542,-0.580338266384778,3.58773784355179,0,45.2170990566038
"7692",8341,8341,1997,257,0,2,3,1995,357,2668,229,542,2,"+P","r","BolCirc","gaussian",3,542,-0.580338266384778,3.58773784355179,0,45.2170990566038
"7693",11188,11188,1997,236,0,2,3,1996,575,2176,229,542,1,"+P","r","BolCirc","gaussian",7,542,-1.58033826638478,3.58773784355179,0,45.2170990566038
"7694",2566,2566,1997,244,0,2,3,1996,575,2666,229,542,1,"+P","r","BolCirc","gaussian",4,542,-1.58033826638478,3.58773784355179,0,45.2170990566038
"7695",3947,3947,1998,238,0,2,3,1997,542,2853,223,591,1,"+P","r","BolCirc","gaussian",4,591,-1.58033826638478,-2.41226215644821,0,94.2170990566038
"7696",12976,12976,1998,201,0,2,3,1997,542,3260,223,591,1,"++","r","BolCirc","gaussian",2,591,-1.58033826638478,-2.41226215644821,0,94.2170990566038
"7697",6759,6759,1998,232,0,2,3,1997,542,2799,223,591,1,NA,"r","BolCirc","gaussian",4,591,-1.58033826638478,-2.41226215644821,0,94.2170990566038
"7698",8441,8441,1998,212,0,2,3,1997,542,1784,223,591,1,"+P","r","BolCirc","gaussian",10,591,-1.58033826638478,-2.41226215644821,0,94.2170990566038
"7699",1308,1308,1998,242,0,2,3,1997,542,2572,224,591,1,"++","r","BolCirc","gaussian",6,591,-1.58033826638478,-1.41226215644821,0,94.2170990566038
"7700",2,2,1998,219,0,2,3,1997,542,2421,224,591,1,NA,"r","BolCirc","gaussian",6,591,-1.58033826638478,-1.41226215644821,0,94.2170990566038
"7701",13910,13910,1998,234,1,2,3,1996,575,2829,224,591,2,NA,"r","BolCirc","gaussian",3,591,-0.580338266384778,-1.41226215644821,0,94.2170990566038
"7702",4945,4945,1998,258,0,2,3,1996,575,2379,224,591,2,"+P","r","BolCirc","gaussian",6,591,-0.580338266384778,-1.41226215644821,0,94.2170990566038
"7703",4564,4564,1998,211,0,2,3,1996,575,2323,224,591,2,"++","r","BolCirc","gaussian",6,591,-0.580338266384778,-1.41226215644821,0,94.2170990566038
"7704",8162,8162,1998,249,1,2,3,1995,357,2572,224,591,3,"+P","r","BolCirc","gaussian",4,591,0.419661733615222,-1.41226215644821,0,94.2170990566038
"7705",8553,8553,1998,269,1,2,3,1995,357,1664,224,591,3,"+P","r","BolCirc","gaussian",9,591,0.419661733615222,-1.41226215644821,0,94.2170990566038
"7706",174,174,1998,260,0,2,3,1995,357,2658,224,591,3,"++","r","BolCirc","gaussian",3,591,0.419661733615222,-1.41226215644821,0,94.2170990566038
"7707",722,722,1998,263,0,2,1,1995,357,2170,224,591,3,"PP","r","BolCirc","gaussian",6,591,0.419661733615222,-1.41226215644821,0,94.2170990566038
"7708",11330,11330,1998,255,0,2,3,1995,357,1876,224,591,3,"+P","r","BolCirc","gaussian",8,591,0.419661733615222,-1.41226215644821,0,94.2170990566038
"7709",869,869,1998,261,1,2,3,1995,357,2373,224,591,3,"PP","r","BolCirc","gaussian",5,591,0.419661733615222,-1.41226215644821,0,94.2170990566038
"7710",11587,11587,1998,250,0,2,3,1995,357,2698,224,591,3,"++","r","BolCirc","gaussian",3,591,0.419661733615222,-1.41226215644821,0,94.2170990566038
"7711",634,634,1998,263,1,2,3,1995,357,2676,224,591,3,"+P","r","BolCirc","gaussian",3,591,0.419661733615222,-1.41226215644821,0,94.2170990566038
"7712",13565,13565,1998,273,0,2,3,1993,443,2409,224,591,5,"+P","r","BolCirc","gaussian",2,591,2.41966173361522,-1.41226215644821,0,94.2170990566038
"7713",11436,11436,1998,244,0,2,1,1990,290,27,224,591,8,"PP","r","BolCirc","gaussian",0,591,5.41966173361522,-1.41226215644821,0,94.2170990566038
"7714",5725,5725,1998,208,0,2,3,1997,542,3237,226,591,1,"++","r","BolCirc","gaussian",2,591,-1.58033826638478,0.587737843551793,0,94.2170990566038
"7715",10809,10809,1998,221,0,2,1,1997,542,2365,226,591,1,"PP","r","BolCirc","gaussian",7,591,-1.58033826638478,0.587737843551793,0,94.2170990566038
"7716",250,250,1998,226,0,2,3,1997,542,2260,226,591,1,"++","r","BolCirc","gaussian",7,591,-1.58033826638478,0.587737843551793,0,94.2170990566038
"7717",1754,1754,1998,187,0,2,1,1997,542,-2747,226,591,1,"PP","r","BolCirc","gaussian",0,591,-1.58033826638478,0.587737843551793,0,94.2170990566038
"7718",1204,1204,1998,246,0,2,3,1997,542,2245,226,591,1,"++","r","BolCirc","gaussian",7,591,-1.58033826638478,0.587737843551793,0,94.2170990566038
"7719",13532,13532,1998,254,0,2,3,1996,575,2369,226,591,2,"++","r","BolCirc","gaussian",6,591,-0.580338266384778,0.587737843551793,0,94.2170990566038
"7720",10980,10980,1998,293,0,2,3,1996,575,1741,226,591,2,"++","r","BolCirc","gaussian",9,591,-0.580338266384778,0.587737843551793,0,94.2170990566038
"7721",9847,9847,1998,274,0,2,3,1996,575,2168,228,591,2,"+P","r","BolCirc","gaussian",7,591,-0.580338266384778,2.58773784355179,0,94.2170990566038
"7722",1623,1623,1998,273,0,2,3,1993,443,1256,228,591,5,"+P","r","BolCirc","gaussian",0,591,2.41966173361522,2.58773784355179,0,94.2170990566038
"7723",10602,10602,1998,263,0,2,3,1993,443,2168,228,591,5,"PP","r","BolCirc","gaussian",4,591,2.41966173361522,2.58773784355179,0,94.2170990566038
"7724",5518,5518,1998,268,0,2,3,1991,414,29,228,591,7,"+P","r","BolCirc","gaussian",0,591,4.41966173361522,2.58773784355179,0,94.2170990566038
"7725",5811,5811,1998,281,0,2,1,1991,414,1741,228,591,7,"PP","r","BolCirc","gaussian",4,591,4.41966173361522,2.58773784355179,0,94.2170990566038
"7726",7049,7049,1998,266,0,2,3,1990,290,1289,228,591,8,"PP","r","BolCirc","gaussian",0,591,5.41966173361522,2.58773784355179,0,94.2170990566038
"7727",7756,7756,1998,291,0,2,3,1996,575,2375,229,591,2,"++","r","BolCirc","gaussian",6,591,-0.580338266384778,3.58773784355179,0,94.2170990566038
"7728",2514,2514,1998,303,1,2,3,1996,575,1877,229,591,2,"+P","r","BolCirc","gaussian",9,591,-0.580338266384778,3.58773784355179,0,94.2170990566038
"7729",10470,10470,1998,281,0,2,3,1995,357,2571,229,591,3,"++","r","BolCirc","gaussian",4,591,0.419661733615222,3.58773784355179,0,94.2170990566038
"7730",1308,1308,1999,268,0,2,3,1997,542,2572,221,325,2,"++","r","BolCirc","gaussian",6,325,-0.580338266384778,-4.41226215644821,0,-171.782900943396
"7731",1020,1020,1999,265,0,2,3,1995,357,2942,221,325,4,"PP","r","BolCirc","gaussian",2,325,1.41966173361522,-4.41226215644821,0,-171.782900943396
"7732",174,174,1999,286,0,2,3,1995,357,2658,221,325,4,"++","r","BolCirc","gaussian",3,325,1.41966173361522,-4.41226215644821,0,-171.782900943396
"7733",722,722,1999,292,0,2,1,1995,357,2170,221,325,4,"PP","r","BolCirc","gaussian",6,325,1.41966173361522,-4.41226215644821,0,-171.782900943396
"7734",634,634,1999,288,1,2,3,1995,357,2676,221,325,4,"+P","r","BolCirc","gaussian",3,325,1.41966173361522,-4.41226215644821,0,-171.782900943396
"7735",3901,3901,1999,292,0,2,3,1995,357,2927,221,325,4,"+P","r","BolCirc","gaussian",2,325,1.41966173361522,-4.41226215644821,0,-171.782900943396
"7736",8925,8925,1999,292,0,2,1,1992,321,1072,221,325,7,"PP","r","BolCirc","gaussian",0,325,4.41966173361522,-4.41226215644821,0,-171.782900943396
"7737",14192,14192,1999,243,0,2,3,1998,591,2659,223,325,1,"++","r","BolCirc","gaussian",6,325,-1.58033826638478,-2.41226215644821,0,-171.782900943396
"7738",2039,2039,1999,304,0,2,3,1997,542,3282,229,325,2,"PP","r","BolCirc","gaussian",2,325,-0.580338266384778,3.58773784355179,0,-171.782900943396
"7739",13471,13471,2000,290,0,2,3,1999,325,2853,220,461,1,"++","r","BolCirc","gaussian",6,461,-1.58033826638478,-5.41226215644821,0,-35.7829009433962
"7740",2920,2920,2000,265,0,2,3,1999,325,3319,220,461,1,"+P","r","BolCirc","gaussian",4,461,-1.58033826638478,-5.41226215644821,0,-35.7829009433962
"7741",865,865,2000,265,0,2,3,1999,325,3471,220,461,1,"+P","r","BolCirc","gaussian",3,461,-1.58033826638478,-5.41226215644821,0,-35.7829009433962
"7742",13380,13380,2000,265,1,2,3,1999,325,2834,220,461,1,"+P","r","BolCirc","gaussian",6,461,-1.58033826638478,-5.41226215644821,0,-35.7829009433962
"7743",3135,3135,2000,230,1,2,3,1999,325,2834,220,461,1,"++","r","BolCirc","gaussian",6,461,-1.58033826638478,-5.41226215644821,0,-35.7829009433962
"7744",1877,1877,2000,260,0,2,3,1999,325,3564,220,461,1,"++","r","BolCirc","gaussian",3,461,-1.58033826638478,-5.41226215644821,0,-35.7829009433962
"7745",10711,10711,2000,270,0,2,3,1999,325,3255,220,461,1,"+P","r","BolCirc","gaussian",4,461,-1.58033826638478,-5.41226215644821,0,-35.7829009433962
"7746",9194,9194,2000,230,1,2,3,1999,325,2223,220,461,1,"+P","r","BolCirc","gaussian",9,461,-1.58033826638478,-5.41226215644821,0,-35.7829009433962
"7747",1308,1308,2000,285,0,2,3,1997,542,2572,220,461,3,"++","r","BolCirc","gaussian",6,461,0.419661733615222,-5.41226215644821,0,-35.7829009433962
"7748",174,174,2000,270,0,2,3,1995,357,2658,220,461,5,"++","r","BolCirc","gaussian",3,461,2.41966173361522,-5.41226215644821,0,-35.7829009433962
"7749",722,722,2000,275,0,2,1,1995,357,2170,220,461,5,"PP","r","BolCirc","gaussian",6,461,2.41966173361522,-5.41226215644821,0,-35.7829009433962
"7750",634,634,2000,285,1,2,3,1995,357,2676,220,461,5,"+P","r","BolCirc","gaussian",3,461,2.41966173361522,-5.41226215644821,0,-35.7829009433962
"7751",8925,8925,2000,285,0,2,1,1992,321,1072,220,461,8,"PP","r","BolCirc","gaussian",0,461,5.41966173361522,-5.41226215644821,0,-35.7829009433962
"7752",7656,7656,2000,255,0,2,3,1999,325,2800,222,461,1,"++","r","BolCirc","gaussian",6,461,-1.58033826638478,-3.41226215644821,0,-35.7829009433962
"7753",2155,2155,2000,245,0,2,3,1999,325,2342,222,461,1,"PP","r","BolCirc","gaussian",9,461,-1.58033826638478,-3.41226215644821,0,-35.7829009433962
"7754",13684,13684,2000,270,0,2,3,1999,325,2699,222,461,1,"++","r","BolCirc","gaussian",7,461,-1.58033826638478,-3.41226215644821,0,-35.7829009433962
"7755",12870,12870,2000,240,0,2,3,1999,325,3607,222,461,1,"+P","r","BolCirc","gaussian",3,461,-1.58033826638478,-3.41226215644821,0,-35.7829009433962
"7756",4430,4430,2000,250,0,2,3,1999,325,2942,222,461,1,"+P","r","BolCirc","gaussian",6,461,-1.58033826638478,-3.41226215644821,0,-35.7829009433962
"7757",8880,8880,2000,225,0,2,3,1999,325,3198,222,461,1,"++","r","BolCirc","gaussian",4,461,-1.58033826638478,-3.41226215644821,0,-35.7829009433962
"7758",3472,3472,2000,270,0,2,3,1999,325,3490,222,461,1,"+P","r","BolCirc","gaussian",3,461,-1.58033826638478,-3.41226215644821,0,-35.7829009433962
"7759",14271,14271,2000,295,0,2,3,1996,575,3048,224,461,4,"++","r","BolCirc","gaussian",2,461,1.41966173361522,-1.41226215644821,0,-35.7829009433962
"7760",8341,8341,2000,270,0,2,3,1995,357,2668,224,461,5,"+P","r","BolCirc","gaussian",3,461,2.41966173361522,-1.41226215644821,0,-35.7829009433962
"7761",2466,2466,2000,255,0,2,3,1995,357,2376,224,461,5,"++","r","BolCirc","gaussian",5,461,2.41966173361522,-1.41226215644821,0,-35.7829009433962
"7762",11734,11734,2000,320,0,2,3,1995,357,2688,224,461,5,"+P","r","BolCirc","gaussian",3,461,2.41966173361522,-1.41226215644821,0,-35.7829009433962
"7763",12660,12660,2000,300,0,2,1,1995,357,2064,224,461,5,"PP","r","BolCirc","gaussian",7,461,2.41966173361522,-1.41226215644821,0,-35.7829009433962
"7764",3547,3547,2000,280,0,2,3,1999,325,3445,225,461,1,"+P","r","BolCirc","gaussian",3,461,-1.58033826638478,-0.412262156448207,0,-35.7829009433962
"7765",12007,12007,2000,265,0,2,3,1999,325,3538,225,461,1,"+P","r","BolCirc","gaussian",3,461,-1.58033826638478,-0.412262156448207,0,-35.7829009433962
"7766",4427,4427,2000,235,0,2,3,1999,325,3488,225,461,1,"+P","r","BolCirc","gaussian",3,461,-1.58033826638478,-0.412262156448207,0,-35.7829009433962
"7767",5436,5436,2000,255,1,2,3,1996,575,2925,225,461,4,"PP","r","BolCirc","gaussian",3,461,1.41966173361522,-0.412262156448207,0,-35.7829009433962
"7768",10217,10217,2000,265,0,2,1,1996,575,2651,225,461,4,"PP","r","BolCirc","gaussian",4,461,1.41966173361522,-0.412262156448207,0,-35.7829009433962
"7769",10677,10677,2000,215,1,2,3,1999,325,3330,226,461,1,"+P","r","BolCirc","gaussian",4,461,-1.58033826638478,0.587737843551793,0,-35.7829009433962
"7770",2594,2594,2000,275,0,2,3,1999,325,2262,226,461,1,"PP","r","BolCirc","gaussian",9,461,-1.58033826638478,0.587737843551793,0,-35.7829009433962
"7771",2937,2937,2001,280,0,2,3,2000,461,4051,219,651,1,"+P","r","BolCirc","gaussian",2,651,-1.58033826638478,-6.41226215644821,0,154.217099056604
"7772",7247,7247,2001,240,0,2,3,2000,461,3123,219,651,1,"+P","r","BolCirc","gaussian",6,651,-1.58033826638478,-6.41226215644821,0,154.217099056604
"7773",5008,5008,2001,270,1,2,3,2000,461,3471,219,651,1,"PP","r","BolCirc","gaussian",4,651,-1.58033826638478,-6.41226215644821,0,154.217099056604
"7774",3521,3521,2001,255,1,2,3,2000,461,3471,219,651,1,"+P","r","BolCirc","gaussian",4,651,-1.58033826638478,-6.41226215644821,0,154.217099056604
"7775",6455,6455,2001,230,0,2,3,2000,461,3704,219,651,1,"+P","r","BolCirc","gaussian",3,651,-1.58033826638478,-6.41226215644821,0,154.217099056604
"7776",3006,3006,2001,225,1,2,3,2000,461,3255,219,651,1,"+P","r","BolCirc","gaussian",5,651,-1.58033826638478,-6.41226215644821,0,154.217099056604
"7777",189,189,2001,215,0,2,3,2000,461,3260,219,651,1,"+P","r","BolCirc","gaussian",5,651,-1.58033826638478,-6.41226215644821,0,154.217099056604
"7778",4050,4050,2001,250,1,2,3,2000,461,3291,219,651,1,"+P","r","BolCirc","gaussian",5,651,-1.58033826638478,-6.41226215644821,0,154.217099056604
"7779",12380,12380,2001,185,0,2,3,2000,461,2223,219,651,1,"+P","r","BolCirc","gaussian",10,651,-1.58033826638478,-6.41226215644821,0,154.217099056604
"7780",13398,13398,2001,235,0,2,3,2000,461,4239,219,651,1,"+P","r","BolCirc","gaussian",1,651,-1.58033826638478,-6.41226215644821,0,154.217099056604
"7781",13471,13471,2001,285,0,2,3,1999,325,2853,219,651,2,"++","r","BolCirc","gaussian",6,651,-0.580338266384778,-6.41226215644821,0,154.217099056604
"7782",525,525,2001,275,0,2,3,1999,325,3214,219,651,2,"+P","r","BolCirc","gaussian",4,651,-0.580338266384778,-6.41226215644821,0,154.217099056604
"7783",10677,10677,2001,260,1,2,3,1999,325,3330,219,651,2,"+P","r","BolCirc","gaussian",4,651,-0.580338266384778,-6.41226215644821,0,154.217099056604
"7784",10219,10219,2001,265,0,2,3,1999,325,3202,219,651,2,"++","r","BolCirc","gaussian",4,651,-0.580338266384778,-6.41226215644821,0,154.217099056604
"7785",2509,2509,2001,260,0,2,3,1999,325,2323,219,651,2,"++","r","BolCirc","gaussian",9,651,-0.580338266384778,-6.41226215644821,0,154.217099056604
"7786",865,865,2001,255,0,2,3,1999,325,3471,219,651,2,"+P","r","BolCirc","gaussian",3,651,-0.580338266384778,-6.41226215644821,0,154.217099056604
"7787",2470,2470,2001,255,1,2,3,1999,325,2807,219,651,2,"+P","r","BolCirc","gaussian",6,651,-0.580338266384778,-6.41226215644821,0,154.217099056604
"7788",12052,12052,2001,265,0,2,3,1999,325,2375,219,651,2,"PP","r","BolCirc","gaussian",9,651,-0.580338266384778,-6.41226215644821,0,154.217099056604
"7789",13380,13380,2001,255,1,2,3,1999,325,2834,219,651,2,"+P","r","BolCirc","gaussian",6,651,-0.580338266384778,-6.41226215644821,0,154.217099056604
"7790",1877,1877,2001,270,0,2,3,1999,325,3564,219,651,2,"++","r","BolCirc","gaussian",3,651,-0.580338266384778,-6.41226215644821,0,154.217099056604
"7791",10711,10711,2001,270,0,2,3,1999,325,3255,219,651,2,"+P","r","BolCirc","gaussian",4,651,-0.580338266384778,-6.41226215644821,0,154.217099056604
"7792",13684,13684,2001,270,0,2,3,1999,325,2699,219,651,2,"++","r","BolCirc","gaussian",7,651,-0.580338266384778,-6.41226215644821,0,154.217099056604
"7793",8880,8880,2001,250,0,2,3,1999,325,3198,219,651,2,"++","r","BolCirc","gaussian",4,651,-0.580338266384778,-6.41226215644821,0,154.217099056604
"7794",9194,9194,2001,255,1,2,3,1999,325,2223,219,651,2,"+P","r","BolCirc","gaussian",9,651,-0.580338266384778,-6.41226215644821,0,154.217099056604
"7795",1308,1308,2001,285,0,2,3,1997,542,2572,219,651,4,"++","r","BolCirc","gaussian",6,651,1.41966173361522,-6.41226215644821,0,154.217099056604
"7796",174,174,2001,285,0,2,3,1995,357,2658,219,651,6,"++","r","BolCirc","gaussian",3,651,3.41966173361522,-6.41226215644821,0,154.217099056604
"7797",722,722,2001,265,0,2,1,1995,357,2170,219,651,6,"PP","r","BolCirc","gaussian",6,651,3.41966173361522,-6.41226215644821,0,154.217099056604
"7798",2282,2282,2001,200,1,2,3,2000,461,2829,222,651,1,"++","r","BolCirc","gaussian",7,651,-1.58033826638478,-3.41226215644821,0,154.217099056604
"7799",3210,3210,2001,190,1,2,3,2000,461,2829,222,651,1,"+P","r","BolCirc","gaussian",7,651,-1.58033826638478,-3.41226215644821,0,154.217099056604
"7800",6200,6200,2001,245,0,2,3,2000,461,2841,222,651,1,"++","r","BolCirc","gaussian",7,651,-1.58033826638478,-3.41226215644821,0,154.217099056604
"7801",11549,11549,2001,200,0,2,3,2000,461,2364,222,651,1,"++","r","BolCirc","gaussian",10,651,-1.58033826638478,-3.41226215644821,0,154.217099056604
"7802",13089,13089,2001,245,0,2,3,2000,461,3203,222,651,1,"+P","r","BolCirc","gaussian",5,651,-1.58033826638478,-3.41226215644821,0,154.217099056604
"7803",2463,2463,2001,235,1,2,3,2000,461,3255,222,651,1,"+P","r","BolCirc","gaussian",5,651,-1.58033826638478,-3.41226215644821,0,154.217099056604
"7804",10640,10640,2001,240,0,2,3,2000,461,2707,222,651,1,"+P","r","BolCirc","gaussian",8,651,-1.58033826638478,-3.41226215644821,0,154.217099056604
"7805",2745,2745,2001,225,0,2,3,2000,461,3328,222,651,1,"+P","r","BolCirc","gaussian",5,651,-1.58033826638478,-3.41226215644821,0,154.217099056604
"7806",8004,8004,2001,230,0,2,3,2000,461,4304,222,651,1,"PP","r","BolCirc","gaussian",0,651,-1.58033826638478,-3.41226215644821,0,154.217099056604
"7807",2594,2594,2001,280,0,2,3,1999,325,2262,222,651,2,"PP","r","BolCirc","gaussian",9,651,-0.580338266384778,-3.41226215644821,0,154.217099056604
"7808",3135,3135,2001,275,1,2,3,1999,325,2834,222,651,2,"++","r","BolCirc","gaussian",6,651,-0.580338266384778,-3.41226215644821,0,154.217099056604
"7809",2155,2155,2001,255,0,2,3,1999,325,2342,222,651,2,"PP","r","BolCirc","gaussian",9,651,-0.580338266384778,-3.41226215644821,0,154.217099056604
"7810",3472,3472,2001,275,0,2,3,1999,325,3490,222,651,2,"+P","r","BolCirc","gaussian",3,651,-0.580338266384778,-3.41226215644821,0,154.217099056604
"7811",6706,6706,2001,230,0,2,1,2000,461,3469,224,651,1,"PP","r","BolCirc","gaussian",4,651,-1.58033826638478,-1.41226215644821,0,154.217099056604
"7812",8268,8268,2001,225,0,2,3,2000,461,2800,225,651,1,"++","r","BolCirc","gaussian",7,651,-1.58033826638478,-0.412262156448207,0,154.217099056604
"7813",12690,12690,2001,240,1,2,3,2000,461,3201,225,651,1,"+P","r","BolCirc","gaussian",5,651,-1.58033826638478,-0.412262156448207,0,154.217099056604
"7814",8049,8049,2001,235,0,2,1,2000,461,4305,225,651,1,"PP","r","BolCirc","gaussian",0,651,-1.58033826638478,-0.412262156448207,0,154.217099056604
"7815",2357,2357,2001,245,0,2,3,1999,325,2245,225,651,2,"++","r","BolCirc","gaussian",9,651,-0.580338266384778,-0.412262156448207,0,154.217099056604
"7816",8949,8949,2001,265,0,2,3,1999,325,3289,225,651,2,"+P","r","BolCirc","gaussian",4,651,-0.580338266384778,-0.412262156448207,0,154.217099056604
"7817",3655,3655,2001,275,0,2,3,1999,325,3076,225,651,2,"+P","r","BolCirc","gaussian",5,651,-0.580338266384778,-0.412262156448207,0,154.217099056604
"7818",10261,10261,2001,255,0,2,3,1999,325,2460,225,651,2,"++","r","BolCirc","gaussian",8,651,-0.580338266384778,-0.412262156448207,0,154.217099056604
"7819",2039,2039,2001,285,0,2,3,1997,542,3282,225,651,4,"PP","r","BolCirc","gaussian",2,651,1.41966173361522,-0.412262156448207,0,154.217099056604
"7820",10980,10980,2001,305,0,2,3,1996,575,1741,225,651,5,"++","r","BolCirc","gaussian",9,651,2.41966173361522,-0.412262156448207,0,154.217099056604
"7821",5340,5340,2002,265,0,2,3,2000,461,75,224,335,2,"+P","r","BolCirc","gaussian",0,335,-0.580338266384778,-1.41226215644821,0,-161.782900943396
"7822",2095,2095,2002,240,0,2,3,2000,461,3659,224,335,2,"PP","r","BolCirc","gaussian",3,335,-0.580338266384778,-1.41226215644821,0,-161.782900943396
"7823",3521,3521,2002,280,1,2,3,2000,461,3471,224,335,2,"+P","r","BolCirc","gaussian",4,335,-0.580338266384778,-1.41226215644821,0,-161.782900943396
"7824",6437,6437,2002,260,0,2,3,2000,461,3607,224,335,2,"PP","r","BolCirc","gaussian",4,335,-0.580338266384778,-1.41226215644821,0,-161.782900943396
"7825",8019,8019,2002,260,0,2,1,2000,461,3237,227,335,2,"PP","r","BolCirc","gaussian",5,335,-0.580338266384778,1.58773784355179,0,-161.782900943396
"7826",8004,8004,2002,265,0,2,3,2000,461,4304,224,335,2,"PP","r","BolCirc","gaussian",0,335,-0.580338266384778,-1.41226215644821,0,-161.782900943396
