"","id","y","time","trait","measure","family","CapAgeYears","Twin","jdateMC","PopDensMC"
"10160",1414,270,2010,"r","BolCirc","gaussian",3,0,-4.02359882005899,118.861356932153
"10161",11340,265,2010,"r","BolCirc","gaussian",3,0,-4.02359882005899,118.861356932153
"10163",4358,270,2010,"r","BolCirc","gaussian",3,0,-4.02359882005899,118.861356932153
"10166",8053,310,2010,"r","BolCirc","gaussian",3,0,-4.02359882005899,118.861356932153
"101681",11111,270,2010,"r","BolCirc","gaussian",3,0,-4.02359882005899,118.861356932153
"10170",10660,310,2010,"r","BolCirc","gaussian",3,0,-4.02359882005899,118.861356932153
"10177",145,255,2010,"r","BolCirc","gaussian",3,1,-4.02359882005899,118.861356932153
"10180",686,285,2010,"r","BolCirc","gaussian",3,0,-4.02359882005899,118.861356932153
"10181",5691,295,2010,"r","BolCirc","gaussian",3,0,-4.02359882005899,118.861356932153
"10182",1740,275,2010,"r","BolCirc","gaussian",3,1,-4.02359882005899,118.861356932153
"10187",8349,265,2010,"r","BolCirc","gaussian",4,0,-4.02359882005899,118.861356932153
"10188",9558,265,2010,"r","BolCirc","gaussian",4,0,-4.02359882005899,118.861356932153
"10190",13855,285,2010,"r","BolCirc","gaussian",4,0,-4.02359882005899,118.861356932153
"10193",9525,285,2010,"r","BolCirc","gaussian",4,0,-4.02359882005899,118.861356932153
"10194",2645,275,2010,"r","BolCirc","gaussian",4,0,-4.02359882005899,118.861356932153
"10195",3643,260,2010,"r","BolCirc","gaussian",4,0,-4.02359882005899,118.861356932153
"10196",9795,305,2010,"r","BolCirc","gaussian",4,0,-4.02359882005899,118.861356932153
"10197",13519,310,2010,"r","BolCirc","gaussian",5,0,-4.02359882005899,118.861356932153
"10208",4405,295,2010,"r","BolCirc","gaussian",6,0,-4.02359882005899,118.861356932153
"10212",10880,290,2010,"r","BolCirc","gaussian",7,0,-4.02359882005899,118.861356932153
"10217",3959,270,2010,"r","BolCirc","gaussian",7,0,-4.02359882005899,118.861356932153
"10231",8232,330,2010,"r","BolCirc","gaussian",8,0,-4.02359882005899,118.861356932153
"10244",8593,305,2010,"r","BolCirc","gaussian",10,1,-4.02359882005899,118.861356932153
"105181",11810,245,2011,"r","BolCirc","gaussian",1,0,-3.02359882005899,95.8613569321534
"105201",10382,230,2011,"r","BolCirc","gaussian",1,0,-3.02359882005899,95.8613569321534
"10528",582,270,2011,"r","BolCirc","gaussian",2,0,-3.02359882005899,95.8613569321534
"10529",8853,280,2011,"r","BolCirc","gaussian",2,0,-3.02359882005899,95.8613569321534
"10536",3136,275,2011,"r","BolCirc","gaussian",2,0,-3.02359882005899,95.8613569321534
"10542",10097,245,2011,"r","BolCirc","gaussian",2,0,-3.02359882005899,95.8613569321534
"10543",9804,255,2011,"r","BolCirc","gaussian",2,0,-3.02359882005899,95.8613569321534
"10548",3759,270,2011,"r","BolCirc","gaussian",3,0,-3.02359882005899,95.8613569321534
"10549",13251,290,2011,"r","BolCirc","gaussian",3,0,-3.02359882005899,95.8613569321534
"10550",12408,270,2011,"r","BolCirc","gaussian",3,0,-3.02359882005899,95.8613569321534
"10551",7305,275,2011,"r","BolCirc","gaussian",3,1,-3.02359882005899,95.8613569321534
"10565",13557,255,2011,"r","BolCirc","gaussian",3,0,-3.02359882005899,95.8613569321534
"10569",1414,265,2011,"r","BolCirc","gaussian",4,0,-3.02359882005899,95.8613569321534
"10571",8053,315,2011,"r","BolCirc","gaussian",4,0,-3.02359882005899,95.8613569321534
"10573",11111,270,2011,"r","BolCirc","gaussian",4,0,-3.02359882005899,95.8613569321534
"10579",686,270,2011,"r","BolCirc","gaussian",4,0,-3.02359882005899,95.8613569321534
"10580",5691,300,2011,"r","BolCirc","gaussian",4,0,-3.02359882005899,95.8613569321534
"10581",1740,280,2011,"r","BolCirc","gaussian",4,1,-3.02359882005899,95.8613569321534
"10589",8349,270,2011,"r","BolCirc","gaussian",5,0,-3.02359882005899,95.8613569321534
"10592",9525,280,2011,"r","BolCirc","gaussian",5,0,-3.02359882005899,95.8613569321534
"10593",3643,280,2011,"r","BolCirc","gaussian",5,0,-3.02359882005899,95.8613569321534
"10595",13519,315,2011,"r","BolCirc","gaussian",6,0,-3.02359882005899,95.8613569321534
"10603",4405,285,2011,"r","BolCirc","gaussian",7,0,-3.02359882005899,95.8613569321534
"106391",1134,230,2011,"r","BolCirc","gaussian",1,0,-1.02359882005899,95.8613569321534
"106411",485,225,2011,"r","BolCirc","gaussian",1,0,-1.02359882005899,95.8613569321534
"106421",11981,230,2011,"r","BolCirc","gaussian",1,0,-1.02359882005899,95.8613569321534
"10644",13200,255,2011,"r","BolCirc","gaussian",2,0,-1.02359882005899,95.8613569321534
"10645",10390,285,2011,"r","BolCirc","gaussian",2,0,-1.02359882005899,95.8613569321534
"10647",3278,250,2011,"r","BolCirc","gaussian",2,0,-1.02359882005899,95.8613569321534
"10649",13160,285,2011,"r","BolCirc","gaussian",3,0,-1.02359882005899,95.8613569321534
"10650",9684,265,2011,"r","BolCirc","gaussian",3,1,-1.02359882005899,95.8613569321534
"10652",4787,285,2011,"r","BolCirc","gaussian",3,1,-1.02359882005899,95.8613569321534
"10654",11892,280,2011,"r","BolCirc","gaussian",3,0,-1.02359882005899,95.8613569321534
"10655",9314,300,2011,"r","BolCirc","gaussian",3,0,-1.02359882005899,95.8613569321534
"10656",11340,270,2011,"r","BolCirc","gaussian",4,0,-1.02359882005899,95.8613569321534
"10657",4358,275,2011,"r","BolCirc","gaussian",4,0,-1.02359882005899,95.8613569321534
"10659",145,260,2011,"r","BolCirc","gaussian",4,1,-1.02359882005899,95.8613569321534
"10663",2645,280,2011,"r","BolCirc","gaussian",5,0,-1.02359882005899,95.8613569321534
"10664",9795,305,2011,"r","BolCirc","gaussian",5,0,-1.02359882005899,95.8613569321534
"10698",12454,270,2011,"r","BolCirc","gaussian",2,0,0.976401179941007,95.8613569321534
"106991",3156,275,2011,"r","BolCirc","gaussian",2,1,0.976401179941007,95.8613569321534
"10703",6162,275,2011,"r","BolCirc","gaussian",2,0,0.976401179941007,95.8613569321534
"107041",9718,280,2011,"r","BolCirc","gaussian",2,0,0.976401179941007,95.8613569321534
"107111",7421,300,2011,"r","BolCirc","gaussian",3,0,0.976401179941007,95.8613569321534
"10717",1012,290,2011,"r","BolCirc","gaussian",4,0,0.976401179941007,95.8613569321534
"107201",10426,280,2011,"r","BolCirc","gaussian",4,1,0.976401179941007,95.8613569321534
"10730",8887,285,2011,"r","BolCirc","gaussian",8,0,0.976401179941007,95.8613569321534
"107311",2605,285,2011,"r","BolCirc","gaussian",8,0,0.976401179941007,95.8613569321534
"10734",1643,270,2011,"r","BolCirc","gaussian",8,0,0.976401179941007,95.8613569321534
"112461",12554,220,2012,"r","BolCirc","gaussian",1,0,0.976401179941007,-191.138643067847
"11250",11810,290,2012,"r","BolCirc","gaussian",2,0,0.976401179941007,-191.138643067847
"11259",582,290,2012,"r","BolCirc","gaussian",3,0,0.976401179941007,-191.138643067847
"11266",10097,260,2012,"r","BolCirc","gaussian",3,0,0.976401179941007,-191.138643067847
"112671",6952,275,2012,"r","BolCirc","gaussian",3,0,0.976401179941007,-191.138643067847
"11281",4358,280,2012,"r","BolCirc","gaussian",5,0,0.976401179941007,-191.138643067847
"11283",8053,340,2012,"r","BolCirc","gaussian",5,0,0.976401179941007,-191.138643067847
"11293",3643,275,2012,"r","BolCirc","gaussian",6,0,0.976401179941007,-191.138643067847
"113191",6408,260,2012,"r","BolCirc","gaussian",1,0,2.97640117994101,-191.138643067847
"11320",11981,260,2012,"r","BolCirc","gaussian",2,0,2.97640117994101,-191.138643067847
"113211",5425,310,2012,"r","BolCirc","gaussian",2,0,2.97640117994101,-191.138643067847
"11324",3278,270,2012,"r","BolCirc","gaussian",3,0,2.97640117994101,-191.138643067847
"11325",13251,295,2012,"r","BolCirc","gaussian",4,0,2.97640117994101,-191.138643067847
"11326",9684,275,2012,"r","BolCirc","gaussian",4,1,2.97640117994101,-191.138643067847
"11330",11892,275,2012,"r","BolCirc","gaussian",4,0,2.97640117994101,-191.138643067847
"11331",9314,300,2012,"r","BolCirc","gaussian",4,0,2.97640117994101,-191.138643067847
"11333",4787,310,2012,"r","BolCirc","gaussian",4,1,2.97640117994101,-191.138643067847
"11337",5691,305,2012,"r","BolCirc","gaussian",5,0,2.97640117994101,-191.138643067847
"11344",10880,300,2012,"r","BolCirc","gaussian",9,0,2.97640117994101,-191.138643067847
