"","id","y","time","trait","measure","family","CapAgeYears","Twin","jdateMC","birthjdateMC","PopDensMC","MumAge"
"13030",12342,85,2018,"s","LMHL","gaussian",2,0,-2.75844594594594,-8.99831081081081,-121.004222972973,6
"12196",5005,60,2015,"s","LMHL","gaussian",1,0,-7.75844594594594,3.00168918918919,13.995777027027,3
"12755",8669,94,2017,"s","LMHL","gaussian",1,0,-2.75844594594594,-0.998310810810807,28.995777027027,5
"13499",1956,143,2019,"s","LMHL","gaussian",1,0,-2.75844594594594,1.00168918918919,8.99577702702703,7
"14059",9066,142,2021,"s","LMHL","gaussian",1,0,0.241554054054063,1.00168918918919,57.995777027027,9
"12507",14242,163,2016,"s","LMHL","gaussian",1,0,0.241554054054063,3.00168918918919,-55.004222972973,4
"11863",2454,111,2014,"s","LMHL","gaussian",1,0,-2.75844594594594,2.00168918918919,-17.004222972973,2
"13054",4637,109,2018,"s","LMHL","gaussian",1,0,-2.75844594594594,-1.99831081081081,-121.004222972973,6
"13523",10061,108,2019,"s","LMHL","gaussian",1,0,4.24155405405406,9.00168918918919,8.99577702702703,7
"12805",5462,166,2017,"s","LMHL","gaussian",1,0,5.24155405405406,1.00168918918919,28.995777027027,5
"13069",5532,134,2018,"s","LMHL","gaussian",1,0,6.24155405405406,-0.998310810810807,-121.004222972973,6
"13073",9253,120,2018,"s","LMHL","gaussian",1,0,-2.75844594594594,-0.998310810810807,-121.004222972973,6
"13116",10616,62,2018,"s","LMHL","gaussian",2,0,-2.75844594594594,2.00168918918919,-121.004222972973,6
"14136",9266,149,2021,"s","LMHL","gaussian",1,0,5.24155405405406,4.00168918918919,57.995777027027,9
"12504",10590,144,2016,"s","LMHL","gaussian",1,0,8.24155405405406,1.00168918918919,-55.004222972973,4
"12798",7150,159,2017,"s","LMHL","gaussian",1,0,7.24155405405406,-0.998310810810807,28.995777027027,5
"11856",13812,78,2014,"s","LMHL","gaussian",1,0,-5.75844594594594,3.00168918918919,-17.004222972973,2
"12845",231,73,2017,"s","LMHL","gaussian",1,0,-2.75844594594594,5.00168918918919,28.995777027027,5
"13449",7999,138,2019,"s","LMHL","gaussian",1,0,-2.75844594594594,3.00168918918919,8.99577702702703,7
"14138",1987,128,2021,"s","LMHL","gaussian",1,0,0.241554054054063,4.00168918918919,57.995777027027,9
"12571",9610,168,2016,"s","LMHL","gaussian",2,0,0.241554054054063,8.00168918918919,-55.004222972973,4
"12565",8411,130,2016,"s","LMHL","gaussian",1,0,2.24155405405406,7.00168918918919,-55.004222972973,4
"12265",13423,45,2015,"s","LMHL","gaussian",1,0,-7.75844594594594,5.00168918918919,13.995777027027,3
"13093",5635,101,2018,"s","LMHL","gaussian",1,0,-0.758445945945937,2.00168918918919,-121.004222972973,6
"12028",1195,70,2014,"s","LMHL","gaussian",1,0,-2.75844594594594,12.0016891891892,-17.004222972973,2
"12746",12640,169,2017,"s","LMHL","gaussian",1,0,-2.75844594594594,-3.99831081081081,28.995777027027,5
"12272",11177,131,2015,"s","LMHL","gaussian",1,0,-7.75844594594594,7.00168918918919,13.995777027027,3
"11885",12221,110,2014,"s","LMHL","gaussian",1,0,-5.75844594594594,5.00168918918919,-17.004222972973,2
"12486",12423,138,2016,"s","LMHL","gaussian",2,0,6.24155405405406,-0.998310810810807,-55.004222972973,4
"11857",7992,78,2014,"s","LMHL","gaussian",1,0,-5.75844594594594,3.00168918918919,-17.004222972973,2
"12307",7805,64,2015,"s","LMHL","gaussian",1,0,-7.75844594594594,8.00168918918919,13.995777027027,3
"12056",9837,39,2014,"s","LMHL","gaussian",1,0,-10.7584459459459,35.0016891891892,-17.004222972973,1
"14014",11637,64,2021,"s","LMHL","gaussian",1,0,0.241554054054063,0.00168918918919303,57.995777027027,8
"14647",14393,131,2022,"s","LMHL","gaussian",1,0,-1.75844594594594,23.0016891891892,15.995777027027,9
"12320",6445,136,2015,"s","LMHL","gaussian",1,0,-4.75844594594594,11.0016891891892,13.995777027027,2
"13094",12880,124,2018,"s","LMHL","gaussian",1,0,-2.75844594594594,2.00168918918919,-121.004222972973,5
"14096",9841,72,2021,"s","LMHL","gaussian",1,0,2.24155405405406,2.00168918918919,57.995777027027,8
"12835",13953,146,2017,"s","LMHL","gaussian",1,0,0.241554054054063,4.00168918918919,28.995777027027,4
"12878",7551,75,2017,"s","LMHL","gaussian",1,0,-2.75844594594594,7.00168918918919,28.995777027027,4
"13539",350,132,2019,"s","LMHL","gaussian",1,0,-2.75844594594594,10.0016891891892,8.99577702702703,6
"13146",1622,102,2018,"s","LMHL","gaussian",1,0,-2.75844594594594,5.00168918918919,-121.004222972973,5
"14106",1814,174,2021,"s","LMHL","gaussian",1,0,5.24155405405406,2.00168918918919,57.995777027027,8
"12812",13428,163,2017,"s","LMHL","gaussian",1,0,-2.75844594594594,3.00168918918919,28.995777027027,4
"13040",1277,107,2018,"s","LMHL","gaussian",4,0,6.24155405405406,-4.99831081081081,-121.004222972973,5
"12231",1674,84,2015,"s","LMHL","gaussian",1,0,0.241554054054063,2.00168918918919,13.995777027027,2
"12773",12715,160,2017,"s","LMHL","gaussian",1,0,-2.75844594594594,-1.99831081081081,28.995777027027,4
"12182",813,62,2015,"s","LMHL","gaussian",1,0,-7.75844594594594,-2.99831081081081,13.995777027027,2
"12500",9040,104,2016,"s","LMHL","gaussian",1,0,0.241554054054063,1.00168918918919,-55.004222972973,3
"13057",12111,99,2018,"s","LMHL","gaussian",1,0,-2.75844594594594,-1.99831081081081,-121.004222972973,5
"12806",4621,154,2017,"s","LMHL","gaussian",1,0,7.24155405405406,1.00168918918919,28.995777027027,4
"12310",5493,44,2015,"s","LMHL","gaussian",1,0,2.24155405405406,10.0016891891892,13.995777027027,2
"12819",9737,162,2017,"s","LMHL","gaussian",1,0,5.24155405405406,1.00168918918919,28.995777027027,4
"12561",2625,149,2016,"s","LMHL","gaussian",1,0,8.24155405405406,6.00168918918919,-55.004222972973,3
"12531",8353,154,2016,"s","LMHL","gaussian",1,0,6.24155405405406,6.00168918918919,-55.004222972973,3
"13497",11747,179,2019,"s","LMHL","gaussian",1,0,-2.75844594594594,5.00168918918919,8.99577702702703,6
"14165",8170,90,2021,"s","LMHL","gaussian",1,0,7.24155405405406,6.00168918918919,57.995777027027,8
"14086",9290,58,2021,"s","LMHL","gaussian",1,0,9.24155405405406,1.00168918918919,57.995777027027,9
"12765",4635,148,2017,"s","LMHL","gaussian",1,0,-2.75844594594594,-0.998310810810807,28.995777027027,4
"13370",11622,115,2019,"s","LMHL","gaussian",1,0,4.24155405405406,-7.99831081081081,8.99577702702703,6
"13842",10566,117,2020,"s","LMHL","gaussian",1,0,13.2415540540541,-10.9983108108108,2.99577702702703,6
"14056",6142,154,2021,"s","LMHL","gaussian",1,0,7.24155405405406,-10.9983108108108,57.995777027027,7
"13397",4516,160,2019,"s","LMHL","gaussian",1,0,0.241554054054063,-0.998310810810807,8.99577702702703,5
"14128",9819,167,2021,"s","LMHL","gaussian",1,0,2.24155405405406,4.00168918918919,57.995777027027,7
"14644",14372,109,2022,"s","LMHL","gaussian",0,0,0.241554054054063,20.0016891891892,15.995777027027,8
"12766",4676,123,2017,"s","LMHL","gaussian",1,0,-2.75844594594594,-1.99831081081081,28.995777027027,3
"12567",7529,67,2016,"s","LMHL","gaussian",1,0,2.24155405405406,6.00168918918919,-55.004222972973,2
"13457",8624,156,2019,"s","LMHL","gaussian",1,0,3.24155405405406,-0.998310810810807,8.99577702702703,5
"13875",14074,121,2020,"s","LMHL","gaussian",1,0,11.2415540540541,-0.998310810810807,2.99577702702703,6
"13055",11338,117,2018,"s","LMHL","gaussian",1,0,-2.75844594594594,-2.99831081081081,-121.004222972973,4
"13376",12370,140,2019,"s","LMHL","gaussian",1,0,-2.75844594594594,-5.99831081081081,8.99577702702703,5
"13810",797,121,2020,"s","LMHL","gaussian",1,0,7.24155405405406,-3.99831081081081,2.99577702702703,6
"12889",7941,114,2017,"s","LMHL","gaussian",1,0,7.24155405405406,8.00168918918919,28.995777027027,3
"12587",7991,76,2016,"s","LMHL","gaussian",1,0,0.241554054054063,7.00168918918919,-55.004222972973,2
"14436",14341,145,2022,"s","LMHL","gaussian",1,0,0.241554054054063,3.00168918918919,15.995777027027,8
"12736",9046,160,2017,"s","LMHL","gaussian",1,0,7.24155405405406,-6.99831081081081,28.995777027027,3
"14358",14365,101,2022,"s","LMHL","gaussian",0,0,4.24155405405406,-6.99831081081081,15.995777027027,8
"13540",6690,151,2019,"s","LMHL","gaussian",1,0,0.241554054054063,10.0016891891892,8.99577702702703,5
"13919",7637,133,2020,"s","LMHL","gaussian",1,0,-2.75844594594594,5.00168918918919,2.99577702702703,6
"12757",10596,58,2017,"s","LMHL","gaussian",1,0,-2.75844594594594,-4.99831081081081,28.995777027027,2
"14448",14352,123,2022,"s","LMHL","gaussian",1,0,-1.75844594594594,5.00168918918919,15.995777027027,7
"12875",4883,40,2017,"s","LMHL","gaussian",1,0,-2.75844594594594,0.00168918918919303,28.995777027027,2
"13447",14002,99,2019,"s","LMHL","gaussian",3,0,-2.75844594594594,2.00168918918919,8.99577702702703,4
"13436",13587,114,2019,"s","LMHL","gaussian",1,0,-2.75844594594594,1.00168918918919,8.99577702702703,4
"13087",2701,91,2018,"s","LMHL","gaussian",1,0,-2.75844594594594,1.00168918918919,-121.004222972973,3
"13505",13594,158,2019,"s","LMHL","gaussian",1,0,-2.75844594594594,2.00168918918919,8.99577702702703,4
"14154",10633,136,2021,"s","LMHL","gaussian",1,0,2.24155405405406,1.00168918918919,57.995777027027,6
"13465",8827,152,2019,"s","LMHL","gaussian",1,0,-2.75844594594594,2.00168918918919,8.99577702702703,4
"14142",5669,152,2021,"s","LMHL","gaussian",1,0,0.241554054054063,5.00168918918919,57.995777027027,6
"13464",14008,45,2019,"s","LMHL","gaussian",1,0,0.241554054054063,3.00168918918919,8.99577702702703,4
"13404",10043,140,2019,"s","LMHL","gaussian",1,0,3.24155405405406,-1.99831081081081,8.99577702702703,4
"14053",10891,136,2021,"s","LMHL","gaussian",1,0,2.24155405405406,-0.998310810810807,57.995777027027,6
"14183",14200,185,2021,"s","LMHL","gaussian",1,0,9.24155405405406,-1.99831081081081,57.995777027027,6
"13084",8172,91,2018,"s","LMHL","gaussian",1,0,-2.75844594594594,-0.998310810810807,-121.004222972973,3
"14438",14377,125,2022,"s","LMHL","gaussian",1,0,4.24155405405406,3.00168918918919,15.995777027027,7
"14095",6377,174,2021,"s","LMHL","gaussian",1,0,5.24155405405406,1.00168918918919,57.995777027027,5
"14365",14344,151,2022,"s","LMHL","gaussian",1,0,-1.75844594594594,-1.99831081081081,15.995777027027,6
"13474",7581,180,2019,"s","LMHL","gaussian",1,0,-2.75844594594594,3.00168918918919,8.99577702702703,3
"13829",13629,202,2020,"s","LMHL","gaussian",1,0,7.24155405405406,2.00168918918919,2.99577702702703,4
"13917",13139,165,2020,"s","LMHL","gaussian",1,0,12.2415540540541,5.00168918918919,2.99577702702703,4
"13106",14049,72,2018,"s","LMHL","gaussian",3,0,-2.75844594594594,1.00168918918919,-121.004222972973,2
"13441",8371,148,2019,"s","LMHL","gaussian",1,0,3.24155405405406,1.00168918918919,8.99577702702703,3
"14043",2193,93,2021,"s","LMHL","gaussian",1,0,2.24155405405406,-0.998310810810807,57.995777027027,5
"14158",9503,70,2021,"s","LMHL","gaussian",1,0,0.241554054054063,8.00168918918919,57.995777027027,5
"13393",8320,121,2019,"s","LMHL","gaussian",1,0,0.241554054054063,-2.99831081081081,8.99577702702703,3
"13846",11192,200,2020,"s","LMHL","gaussian",1,0,13.2415540540541,-5.99831081081081,2.99577702702703,4
"13871",723,102,2020,"s","LMHL","gaussian",1,0,11.2415540540541,-1.99831081081081,2.99577702702703,4
"13107",3971,111,2018,"s","LMHL","gaussian",1,0,1.24155405405406,2.00168918918919,-121.004222972973,3
"13868",12863,148,2020,"s","LMHL","gaussian",1,0,0.241554054054063,-1.99831081081081,2.99577702702703,3
"13861",12787,140,2020,"s","LMHL","gaussian",1,0,11.2415540540541,-2.99831081081081,2.99577702702703,3
"13999",1168,171,2021,"s","LMHL","gaussian",1,0,9.24155405405406,-5.99831081081081,57.995777027027,4
"14392",14379,184,2022,"s","LMHL","gaussian",1,0,4.24155405405406,0.00168918918919303,15.995777027027,5
"14025",1259,127,2021,"s","LMHL","gaussian",1,0,2.24155405405406,-6.99831081081081,57.995777027027,3
"14359",14350,52,2022,"s","LMHL","gaussian",1,0,6.24155405405406,-3.99831081081081,15.995777027027,4
"14049",5797,175,2021,"s","LMHL","gaussian",1,0,9.24155405405406,-1.99831081081081,57.995777027027,3
"14388",14357,107,2022,"s","LMHL","gaussian",1,0,4.24155405405406,-0.998310810810807,15.995777027027,4
"14114",7465,174,2021,"s","LMHL","gaussian",1,0,9.24155405405406,1.00168918918919,57.995777027027,3
"14336",14370,141,2022,"s","LMHL","gaussian",1,0,0.241554054054063,-11.9983108108108,15.995777027027,4
"13909",13038,117,2020,"s","LMHL","gaussian",1,0,11.2415540540541,2.00168918918919,2.99577702702703,2
"14408",14349,148,2022,"s","LMHL","gaussian",1,0,-1.75844594594594,0.00168918918919303,15.995777027027,4
"14131",12281,109,2021,"s","LMHL","gaussian",1,0,5.24155405405406,4.00168918918919,57.995777027027,3
"14400",14340,124,2022,"s","LMHL","gaussian",1,0,4.24155405405406,1.00168918918919,15.995777027027,4
"14446",14361,140,2022,"s","LMHL","gaussian",1,0,0.241554054054063,4.00168918918919,15.995777027027,4
"14045",12539,173,2021,"s","LMHL","gaussian",1,0,9.24155405405406,-2.99831081081081,57.995777027027,3
"14456",14403,153,2022,"s","LMHL","gaussian",1,0,-1.75844594594594,4.00168918918919,15.995777027027,4
"14035",5165,65,2021,"s","LMHL","gaussian",1,0,7.24155405405406,-5.99831081081081,57.995777027027,3
"14347",14342,132,2022,"s","LMHL","gaussian",1,0,4.24155405405406,-4.99831081081081,15.995777027027,4
"14383",14373,101,2022,"s","LMHL","gaussian",1,0,-1.75844594594594,-0.998310810810807,15.995777027027,4
"14018",2856,187,2021,"s","LMHL","gaussian",1,0,9.24155405405406,-2.99831081081081,57.995777027027,4
"14342",14386,133,2022,"s","LMHL","gaussian",1,0,4.24155405405406,-6.99831081081081,15.995777027027,5
"14389",14387,134,2022,"s","LMHL","gaussian",1,0,0.241554054054063,-0.998310810810807,15.995777027027,3
"14105",6430,118,2021,"s","LMHL","gaussian",1,0,2.24155405405406,1.00168918918919,57.995777027027,2
"14406",14390,78,2022,"s","LMHL","gaussian",1,0,4.24155405405406,-0.998310810810807,15.995777027027,3
"14167",855,135,2021,"s","LMHL","gaussian",1,0,7.24155405405406,4.00168918918919,57.995777027027,2
"14132",12678,85,2021,"s","LMHL","gaussian",1,0,0.241554054054063,2.00168918918919,57.995777027027,2
"14450",14359,103,2022,"s","LMHL","gaussian",1,0,0.241554054054063,5.00168918918919,15.995777027027,3
"14440",14391,56,2022,"s","LMHL","gaussian",1,0,-1.75844594594594,2.00168918918919,15.995777027027,3
"14061",4080,117,2021,"s","LMHL","gaussian",1,0,0.241554054054063,1.00168918918919,57.995777027027,2
"14403",14396,126,2022,"s","LMHL","gaussian",0,0,4.24155405405406,-0.998310810810807,15.995777027027,3
"14184",5072,138,2021,"s","LMHL","gaussian",1,0,9.24155405405406,-4.99831081081081,57.995777027027,2
"14476",14343,102,2022,"s","LMHL","gaussian",1,0,6.24155405405406,1.00168918918919,15.995777027027,2
"14478",14353,58,2022,"s","LMHL","gaussian",1,0,-1.75844594594594,5.00168918918919,15.995777027027,2
"416",4164,300,1987,"r","HornLen","gaussian",1,1,5.30257936507937,100,-191.364087301587,4
"418",14088,370,1987,"r","HornLen","gaussian",1,0,5.30257936507937,100,-191.364087301587,4
"419",3332,365,1987,"r","HornLen","gaussian",1,0,5.30257936507937,100,-191.364087301587,4
"420",12579,330,1987,"r","HornLen","gaussian",1,0,5.30257936507937,100,-191.364087301587,4
"421",7470,312,1987,"r","HornLen","gaussian",1,0,5.30257936507937,100,-191.364087301587,4
"423",7943,285,1987,"r","HornLen","gaussian",1,0,5.30257936507937,100,-191.364087301587,4
"424",1318,296,1987,"r","HornLen","gaussian",1,0,5.30257936507937,100,-191.364087301587,4
"470",8410,355,1987,"r","HornLen","gaussian",1,0,5.30257936507937,100,-191.364087301587,4
"505",9581,365,1987,"r","HornLen","gaussian",1,0,6.30257936507937,100,-191.364087301587,4
"517",11784,305,1987,"r","HornLen","gaussian",1,0,6.30257936507937,100,-191.364087301587,4
"658",4164,370,1988,"r","HornLen","gaussian",2,1,10.3025793650794,100,-65.3640873015873,4
"659",4017,320,1988,"r","HornLen","gaussian",2,0,10.3025793650794,100,-65.3640873015873,4
"660",14088,425,1988,"r","HornLen","gaussian",2,0,10.3025793650794,100,-65.3640873015873,4
"661",3332,440,1988,"r","HornLen","gaussian",2,0,10.3025793650794,100,-65.3640873015873,4
"663",7470,410,1988,"r","HornLen","gaussian",2,0,10.3025793650794,100,-65.3640873015873,4
"664",10920,234,1988,"r","HornLen","gaussian",1,0,10.3025793650794,100,-65.3640873015873,4
"665",10427,285,1988,"r","HornLen","gaussian",1,0,10.3025793650794,100,-65.3640873015873,4
"666",4514,313,1988,"r","HornLen","gaussian",1,0,10.3025793650794,100,-65.3640873015873,4
"668",1492,340,1988,"r","HornLen","gaussian",1,1,10.3025793650794,100,-65.3640873015873,4
"669",2955,265,1988,"r","HornLen","gaussian",1,0,10.3025793650794,100,-65.3640873015873,4
"670",1641,250,1988,"r","HornLen","gaussian",1,1,10.3025793650794,100,-65.3640873015873,4
"671",10476,325,1988,"r","HornLen","gaussian",1,0,10.3025793650794,100,-65.3640873015873,4
"672",11996,325,1988,"r","HornLen","gaussian",1,0,10.3025793650794,100,-65.3640873015873,4
"673",10379,345,1988,"r","HornLen","gaussian",1,0,10.3025793650794,100,-65.3640873015873,4
"692",8410,425,1988,"r","HornLen","gaussian",2,0,10.3025793650794,100,-65.3640873015873,4
"693",12322,332,1988,"r","HornLen","gaussian",1,0,10.3025793650794,100,-65.3640873015873,4
"695",6619,366,1988,"r","HornLen","gaussian",1,1,10.3025793650794,100,-65.3640873015873,4
"696",7187,338,1988,"r","HornLen","gaussian",1,1,10.3025793650794,100,-65.3640873015873,4
"701",6481,356,1988,"r","HornLen","gaussian",2,0,10.3025793650794,100,-65.3640873015873,4
"725",3466,324,1988,"r","HornLen","gaussian",1,1,12.3025793650794,100,-65.3640873015873,4
"728",14298,300,1988,"r","HornLen","gaussian",1,0,12.3025793650794,100,-65.3640873015873,4
"729",4356,355,1988,"r","HornLen","gaussian",1,0,12.3025793650794,100,-65.3640873015873,4
"743",3641,180,1988,"r","HornLen","gaussian",1,0,12.3025793650794,100,-65.3640873015873,4
"760",2768,324,1988,"r","HornLen","gaussian",2,0,16.3025793650794,100,-65.3640873015873,4
"761",12313,249,1988,"r","HornLen","gaussian",1,0,16.3025793650794,100,-65.3640873015873,4
"762",12241,334,1988,"r","HornLen","gaussian",1,0,16.3025793650794,100,-65.3640873015873,4
"763",3999,324,1988,"r","HornLen","gaussian",1,1,16.3025793650794,100,-65.3640873015873,4
"764",6994,308,1988,"r","HornLen","gaussian",1,0,16.3025793650794,100,-65.3640873015873,4
"767",12579,420,1988,"r","HornLen","gaussian",2,0,17.3025793650794,100,-65.3640873015873,4
"768",7943,359,1988,"r","HornLen","gaussian",2,0,17.3025793650794,100,-65.3640873015873,4
"770",7071,298,1988,"r","HornLen","gaussian",1,0,17.3025793650794,100,-65.3640873015873,4
"774",11784,383,1988,"r","HornLen","gaussian",2,0,17.3025793650794,100,-65.3640873015873,4
"1019",955,455,1989,"r","HornLen","gaussian",2,0,-0.697420634920633,100,-311.364087301587,4
"1125",12175,362,1990,"r","HornLen","gaussian",1,0,0.302579365079367,100,-232.364087301587,4
"1128",2803,290,1990,"r","HornLen","gaussian",1,1,0.302579365079367,100,-232.364087301587,4
"1129",14112,320,1990,"r","HornLen","gaussian",1,0,0.302579365079367,100,-232.364087301587,4
"1130",11590,369,1990,"r","HornLen","gaussian",1,0,0.302579365079367,100,-232.364087301587,4
"1146",3610,310,1990,"r","HornLen","gaussian",1,0,0.302579365079367,100,-232.364087301587,4
"1158",11979,395,1990,"r","HornLen","gaussian",2,0,0.302579365079367,100,-232.364087301587,4
"1159",7267,340,1990,"r","HornLen","gaussian",1,0,0.302579365079367,100,-232.364087301587,4
"1161",10095,352,1990,"r","HornLen","gaussian",1,0,0.302579365079367,100,-232.364087301587,4
"1210",5562,344,1990,"r","HornLen","gaussian",1,0,3.30257936507937,100,-232.364087301587,4
"1213",197,375,1990,"r","HornLen","gaussian",1,0,8.30257936507937,100,-232.364087301587,4
"1308",8195,313,1991,"r","HornLen","gaussian",1,0,1.30257936507937,100,-108.364087301587,4
"1310",7159,400,1991,"r","HornLen","gaussian",1,0,1.30257936507937,100,-108.364087301587,4
"1311",5344,318,1991,"r","HornLen","gaussian",1,0,1.30257936507937,100,-108.364087301587,4
"1312",2725,385,1991,"r","HornLen","gaussian",1,0,1.30257936507937,100,-108.364087301587,4
"1313",7303,331,1991,"r","HornLen","gaussian",1,1,1.30257936507937,100,-108.364087301587,4
"1315",12175,471,1991,"r","HornLen","gaussian",2,0,1.30257936507937,100,-108.364087301587,4
"1316",2803,360,1991,"r","HornLen","gaussian",2,1,1.30257936507937,100,-108.364087301587,4
"1317",11590,470,1991,"r","HornLen","gaussian",2,0,1.30257936507937,100,-108.364087301587,4
"1328",3610,392,1991,"r","HornLen","gaussian",2,0,1.30257936507937,100,-108.364087301587,4
"1339",13051,128,1991,"r","HornLen","gaussian",1,1,1.30257936507937,100,-108.364087301587,4
"1341",7267,445,1991,"r","HornLen","gaussian",2,0,1.30257936507937,100,-108.364087301587,4
"1342",10095,425,1991,"r","HornLen","gaussian",2,0,1.30257936507937,100,-108.364087301587,4
"1405",8553,205,1991,"r","HornLen","gaussian",1,1,2.30257936507937,100,-108.364087301587,4
"1406",2380,174,1991,"r","HornLen","gaussian",1,1,2.30257936507937,100,-108.364087301587,4
"1407",6712,312,1991,"r","HornLen","gaussian",1,0,2.30257936507937,100,-108.364087301587,4
"1408",2208,250,1991,"r","HornLen","gaussian",1,0,2.30257936507937,100,-108.364087301587,4
"1409",11436,310,1991,"r","HornLen","gaussian",1,0,2.30257936507937,100,-108.364087301587,4
"1410",8341,289,1991,"r","HornLen","gaussian",1,1,2.30257936507937,100,-108.364087301587,4
"1411",13524,358,1991,"r","HornLen","gaussian",1,1,2.30257936507937,100,-108.364087301587,4
"1414",5562,427,1991,"r","HornLen","gaussian",2,0,2.30257936507937,100,-108.364087301587,4
"1415",11348,382,1991,"r","HornLen","gaussian",2,1,2.30257936507937,100,-108.364087301587,4
"1460",13000,310,1991,"r","HornLen","gaussian",1,0,2.30257936507937,100,-108.364087301587,4
"1461",10387,310,1991,"r","HornLen","gaussian",1,1,2.30257936507937,100,-108.364087301587,4
"1463",13995,330,1991,"r","HornLen","gaussian",1,1,2.30257936507937,100,-108.364087301587,4
"1464",5910,350,1991,"r","HornLen","gaussian",1,1,2.30257936507937,100,-108.364087301587,4
"1466",4130,365,1991,"r","HornLen","gaussian",2,0,2.30257936507937,100,-108.364087301587,4
"1472",1438,325,1991,"r","HornLen","gaussian",1,0,2.30257936507937,100,-108.364087301587,4
"1480",11829,321,1991,"r","HornLen","gaussian",1,0,3.30257936507937,100,-108.364087301587,4
"1482",1641,440,1991,"r","HornLen","gaussian",4,1,3.30257936507937,100,-108.364087301587,4
"1483",4870,161,1991,"r","HornLen","gaussian",1,1,3.30257936507937,100,-108.364087301587,4
"1486",10396,355,1991,"r","HornLen","gaussian",1,0,3.30257936507937,100,-108.364087301587,4
"1487",4489,313,1991,"r","HornLen","gaussian",1,0,3.30257936507937,100,-108.364087301587,4
"1495",934,323,1991,"r","HornLen","gaussian",1,1,4.30257936507937,100,-108.364087301587,4
"1503",5641,302,1991,"r","HornLen","gaussian",1,0,4.30257936507937,100,-108.364087301587,4
"1504",8728,188,1991,"r","HornLen","gaussian",1,0,4.30257936507937,100,-108.364087301587,4
"1515",11532,196,1991,"r","HornLen","gaussian",1,1,5.30257936507937,100,-108.364087301587,4
"1516",875,325,1991,"r","HornLen","gaussian",1,0,5.30257936507937,100,-108.364087301587,4
"1518",10354,297,1991,"r","HornLen","gaussian",1,0,5.30257936507937,100,-108.364087301587,4
"1519",9765,360,1991,"r","HornLen","gaussian",1,0,5.30257936507937,100,-108.364087301587,4
"1632",9482,235,1992,"r","HornLen","gaussian",1,0,-1.69742063492063,100,-201.364087301587,4
"1635",11532,258,1992,"r","HornLen","gaussian",2,1,-1.69742063492063,100,-201.364087301587,4
"1636",875,395,1992,"r","HornLen","gaussian",2,0,-1.69742063492063,100,-201.364087301587,4
"1664",13084,311,1992,"r","HornLen","gaussian",1,0,-1.69742063492063,100,-201.364087301587,4
"1665",7402,231,1992,"r","HornLen","gaussian",1,1,-1.69742063492063,100,-201.364087301587,4
"1669",9765,458,1992,"r","HornLen","gaussian",2,0,-1.69742063492063,100,-201.364087301587,4
"1670",5205,413,1992,"r","HornLen","gaussian",2,0,-1.69742063492063,100,-201.364087301587,4
"1675",3910,301,1992,"r","HornLen","gaussian",1,0,-1.69742063492063,100,-201.364087301587,4
"1731",5102,293,1992,"r","HornLen","gaussian",1,0,-0.697420634920633,100,-201.364087301587,4
"1733",11579,305,1992,"r","HornLen","gaussian",1,0,-0.697420634920633,100,-201.364087301587,4
"1734",6108,283,1992,"r","HornLen","gaussian",1,0,-0.697420634920633,100,-201.364087301587,4
"1737",6712,425,1992,"r","HornLen","gaussian",2,0,-0.697420634920633,100,-201.364087301587,4
"1738",11829,435,1992,"r","HornLen","gaussian",2,0,-0.697420634920633,100,-201.364087301587,4
"1739",11436,428,1992,"r","HornLen","gaussian",2,0,-0.697420634920633,100,-201.364087301587,4
"1740",8195,414,1992,"r","HornLen","gaussian",2,0,-0.697420634920633,100,-201.364087301587,4
"1742",7159,493,1992,"r","HornLen","gaussian",2,0,-0.697420634920633,100,-201.364087301587,4
"1743",2725,487,1992,"r","HornLen","gaussian",2,0,-0.697420634920633,100,-201.364087301587,4
"1746",5562,487,1992,"r","HornLen","gaussian",3,0,-0.697420634920633,100,-201.364087301587,4
"1747",12175,466,1992,"r","HornLen","gaussian",3,0,-0.697420634920633,100,-201.364087301587,4
"1748",2803,367,1992,"r","HornLen","gaussian",3,1,-0.697420634920633,100,-201.364087301587,4
"1749",11348,446,1992,"r","HornLen","gaussian",3,1,-0.697420634920633,100,-201.364087301587,4
"1761",3610,428,1992,"r","HornLen","gaussian",3,0,-0.697420634920633,100,-201.364087301587,4
"1772",4489,395,1992,"r","HornLen","gaussian",2,0,-0.697420634920633,100,-201.364087301587,4
"1774",5910,469,1992,"r","HornLen","gaussian",2,1,-0.697420634920633,100,-201.364087301587,4
"1775",4130,420,1992,"r","HornLen","gaussian",3,0,-0.697420634920633,100,-201.364087301587,4
"1787",9509,171,1992,"r","HornLen","gaussian",1,0,1.30257936507937,100,-201.364087301587,4
"1788",1546,285,1992,"r","HornLen","gaussian",1,1,1.30257936507937,100,-201.364087301587,4
"1789",4341,273,1992,"r","HornLen","gaussian",1,0,1.30257936507937,100,-201.364087301587,4
"1790",8341,341,1992,"r","HornLen","gaussian",2,1,1.30257936507937,100,-201.364087301587,4
"1797",12400,260,1992,"r","HornLen","gaussian",1,0,1.30257936507937,100,-201.364087301587,4
"1798",13051,196,1992,"r","HornLen","gaussian",2,1,1.30257936507937,100,-201.364087301587,4
"1813",2208,372,1992,"r","HornLen","gaussian",2,0,3.30257936507937,100,-201.364087301587,4
"1815",5641,425,1992,"r","HornLen","gaussian",2,0,3.30257936507937,100,-201.364087301587,4
