"","ID","Weight","CapAgeYears","Sex","Twin","jdateMC","PopDensMC","CapYear","BirthYear","animal"
"12700",7101,20.4,3,1,0,-7.61222361284939,4.17584480600749,2015,2012,7101
"12701",8202,18.45,3,1,0,-7.61222361284939,4.17584480600749,2015,2012,8202
"12702",7357,21.55,3,1,0,-7.61222361284939,4.17584480600749,2015,2012,7357
"12703",6408,36.8,4,2,0,-7.61222361284939,4.17584480600749,2015,2011,6408
"12704",11834,14.75,4,1,0,-7.61222361284939,4.17584480600749,2015,2011,11834
"12705",12554,33.85,4,2,0,-7.61222361284939,4.17584480600749,2015,2011,12554
"12706",1117,21.7,4,1,0,-7.61222361284939,4.17584480600749,2015,2011,1117
"12707",3639,20.55,4,1,0,-7.61222361284939,4.17584480600749,2015,2011,3639
"12708",2507,20.15,4,1,0,-7.61222361284939,4.17584480600749,2015,2011,2507
"12709",4125,20,4,1,0,-7.61222361284939,4.17584480600749,2015,2011,4125
"12710",6003,20.05,4,1,0,-7.61222361284939,4.17584480600749,2015,2011,6003
"12711",5764,23,5,1,0,-7.61222361284939,4.17584480600749,2015,2010,5764
"12712",2554,22.9,5,1,1,-7.61222361284939,4.17584480600749,2015,2010,2554
"12713",6540,22.45,5,1,0,-7.61222361284939,4.17584480600749,2015,2010,6540
"12714",5243,19.5,5,1,1,-7.61222361284939,4.17584480600749,2015,2010,5243
"12715",11827,21.2,5,1,0,-7.61222361284939,4.17584480600749,2015,2010,11827
"12716",6407,22,5,1,0,-7.61222361284939,4.17584480600749,2015,2010,6407
"12717",5572,26.35,5,1,0,-7.61222361284939,4.17584480600749,2015,2010,5572
"12718",1306,23.6,5,1,0,-7.61222361284939,4.17584480600749,2015,2010,1306
"12719",9274,29.1,5,1,0,-7.61222361284939,4.17584480600749,2015,2010,9274
"12720",2157,23.35,6,1,0,-7.61222361284939,4.17584480600749,2015,2009,2157
"12721",1743,25.85,6,1,0,-7.61222361284939,4.17584480600749,2015,2009,1743
"12722",3833,23.85,6,1,0,-7.61222361284939,4.17584480600749,2015,2009,3833
"12723",8198,21.9,6,1,0,-7.61222361284939,4.17584480600749,2015,2009,8198
"12724",12823,21.95,6,1,0,-7.61222361284939,4.17584480600749,2015,2009,12823
"12725",9070,20.65,6,1,0,-7.61222361284939,4.17584480600749,2015,2009,9070
"12726",9148,23.25,7,1,0,-7.61222361284939,4.17584480600749,2015,2008,9148
"12727",10209,31.6,7,2,0,-7.61222361284939,4.17584480600749,2015,2008,10209
"12728",11081,19.75,7,1,1,-7.61222361284939,4.17584480600749,2015,2008,11081
"12729",12002,20.95,7,1,0,-7.61222361284939,4.17584480600749,2015,2008,12002
"12730",13738,19.25,7,1,0,-7.61222361284939,4.17584480600749,2015,2008,13738
"12731",11830,24.1,7,1,0,-7.61222361284939,4.17584480600749,2015,2008,11830
"12732",4318,24,7,1,0,-7.61222361284939,4.17584480600749,2015,2008,4318
"12733",6505,21.25,7,1,0,-7.61222361284939,4.17584480600749,2015,2008,6505
"12734",8536,22.75,7,1,0,-7.61222361284939,4.17584480600749,2015,2008,8536
"12735",3103,19.9,7,1,0,-7.61222361284939,4.17584480600749,2015,2008,3103
"12736",8053,35.95,8,2,0,-7.61222361284939,4.17584480600749,2015,2007,8053
"12737",3090,20.55,8,1,0,-7.61222361284939,4.17584480600749,2015,2007,3090
"12738",195,24.5,8,1,0,-7.61222361284939,4.17584480600749,2015,2007,195
"12739",4408,22.6,8,1,0,-7.61222361284939,4.17584480600749,2015,2007,4408
"12740",4728,21,8,1,0,-7.61222361284939,4.17584480600749,2015,2007,4728
"12741",6471,22.35,8,1,0,-7.61222361284939,4.17584480600749,2015,2007,6471
"12742",8726,18.1,8,1,0,-7.61222361284939,4.17584480600749,2015,2007,8726
"12743",4527,19.9,9,1,0,-7.61222361284939,4.17584480600749,2015,2006,4527
"12744",10742,21.05,9,1,0,-7.61222361284939,4.17584480600749,2015,2006,10742
"12745",13850,23.8,12,1,0,-7.61222361284939,4.17584480600749,2015,2003,13850
"12746",3549,24.2,12,1,0,-7.61222361284939,4.17584480600749,2015,2003,3549
"12747",6129,23.65,12,1,0,-7.61222361284939,4.17584480600749,2015,2003,6129
"12748",2501,28.3,14,1,0,-7.61222361284939,4.17584480600749,2015,2001,2501
"12767",13425,16.15,1,1,0,-4.61222361284939,4.17584480600749,2015,2014,13425
"12768",11431,16.7,1,1,0,-4.61222361284939,4.17584480600749,2015,2014,11431
"12769",3731,14.2,1,1,1,-4.61222361284939,4.17584480600749,2015,2014,3731
"12770",14177,17.2,1,2,0,-4.61222361284939,4.17584480600749,2015,2014,14177
"12771",9832,19.9,2,1,0,-4.61222361284939,4.17584480600749,2015,2013,9832
"12772",2870,20.9,2,1,0,-4.61222361284939,4.17584480600749,2015,2013,2870
"12773",3119,21.5,3,1,0,-4.61222361284939,4.17584480600749,2015,2012,3119
"12774",13349,18.9,3,1,0,-4.61222361284939,4.17584480600749,2015,2012,13349
"12775",2611,18.55,3,1,0,-4.61222361284939,4.17584480600749,2015,2012,2611
"12776",2037,28.7,3,2,0,-4.61222361284939,4.17584480600749,2015,2012,2037
"12777",1560,31.35,3,2,0,-4.61222361284939,4.17584480600749,2015,2012,1560
"12778",11200,24.95,3,1,0,-4.61222361284939,4.17584480600749,2015,2012,11200
"12779",11573,24.1,4,1,0,-4.61222361284939,4.17584480600749,2015,2011,11573
"12780",10772,20.1,6,1,0,-4.61222361284939,4.17584480600749,2015,2009,10772
"12781",10694,25.85,6,1,0,-4.61222361284939,4.17584480600749,2015,2009,10694
"12782",8174,21.7,6,1,0,-4.61222361284939,4.17584480600749,2015,2009,8174
"12783",11612,23.1,6,1,0,-4.61222361284939,4.17584480600749,2015,2009,11612
"12784",3034,20.7,7,1,0,-4.61222361284939,4.17584480600749,2015,2008,3034
"12785",10020,19.2,7,1,1,-4.61222361284939,4.17584480600749,2015,2008,10020
"12786",13891,21.9,7,1,0,-4.61222361284939,4.17584480600749,2015,2008,13891
"12787",3838,25.35,8,1,0,-4.61222361284939,4.17584480600749,2015,2007,3838
"12788",4712,18.9,8,1,0,-4.61222361284939,4.17584480600749,2015,2007,4712
"12789",637,20.7,8,1,0,-4.61222361284939,4.17584480600749,2015,2007,637
"12790",12783,20.1,8,1,1,-4.61222361284939,4.17584480600749,2015,2007,12783
"12791",11062,20.5,10,1,0,-4.61222361284939,4.17584480600749,2015,2005,11062
"12806",9972,15.4,1,1,0,0.387776387150609,4.17584480600749,2015,2014,9972
"12807",1216,18.55,2,1,0,0.387776387150609,4.17584480600749,2015,2013,1216
"12808",13508,21.5,2,1,0,0.387776387150609,4.17584480600749,2015,2013,13508
"12809",5317,20.3,2,1,0,0.387776387150609,4.17584480600749,2015,2013,5317
"12810",6240,20.6,3,1,1,0.387776387150609,4.17584480600749,2015,2012,6240
"12811",13070,26.15,6,1,0,0.387776387150609,4.17584480600749,2015,2009,13070
"12812",13197,22.45,6,1,0,0.387776387150609,4.17584480600749,2015,2009,13197
"12833",5279,13.15,1,1,0,2.38777638715061,4.17584480600749,2015,2014,5279
"12834",6617,15.95,1,1,0,2.38777638715061,4.17584480600749,2015,2014,6617
"12835",717,18.2,1,1,0,2.38777638715061,4.17584480600749,2015,2014,717
"12836",11272,23.35,2,1,0,2.38777638715061,4.17584480600749,2015,2013,11272
"12837",10549,20.15,2,1,0,2.38777638715061,4.17584480600749,2015,2013,10549
"12838",4340,22.05,2,1,0,2.38777638715061,4.17584480600749,2015,2013,4340
"12839",5041,20.55,3,1,0,2.38777638715061,4.17584480600749,2015,2012,5041
"12840",13488,22.05,3,1,0,2.38777638715061,4.17584480600749,2015,2012,13488
"12841",4146,22.25,3,1,0,2.38777638715061,4.17584480600749,2015,2012,4146
"12842",12879,22.85,4,1,0,2.38777638715061,4.17584480600749,2015,2011,12879
"12843",10055,20.8,5,1,0,2.38777638715061,4.17584480600749,2015,2010,10055
"12844",6166,24.65,6,1,0,2.38777638715061,4.17584480600749,2015,2009,6166
"12845",11093,17.9,6,1,0,2.38777638715061,4.17584480600749,2015,2009,11093
"12846",10128,22.75,6,1,0,2.38777638715061,4.17584480600749,2015,2009,10128
"12847",5642,22.1,6,1,0,2.38777638715061,4.17584480600749,2015,2009,5642
"12848",10553,23.65,6,1,0,2.38777638715061,4.17584480600749,2015,2009,10553
"12849",7930,21.65,7,1,0,2.38777638715061,4.17584480600749,2015,2008,7930
"12850",11973,23.3,7,1,0,2.38777638715061,4.17584480600749,2015,2008,11973
"12851",70,21.05,8,1,0,2.38777638715061,4.17584480600749,2015,2007,70
"12852",11642,28.85,12,1,0,2.38777638715061,4.17584480600749,2015,2003,11642
"12853",7880,26.2,12,1,0,2.38777638715061,4.17584480600749,2015,2003,7880
"12855",6918,25.8,3,1,0,2.38777638715061,4.17584480600749,2015,2012,6918
"13100",1158,17.5,1,1,0,0.387776387150609,-64.8241551939925,2016,2015,1158
"13101",4410,17.05,1,1,0,0.387776387150609,-64.8241551939925,2016,2015,4410
"13102",13840,23.25,1,2,0,0.387776387150609,-64.8241551939925,2016,2015,13840
"13103",7066,16.45,1,1,0,0.387776387150609,-64.8241551939925,2016,2015,7066
"13104",8310,13.85,1,1,0,0.387776387150609,-64.8241551939925,2016,2015,8310
"13105",3672,18.7,1,1,0,0.387776387150609,-64.8241551939925,2016,2015,3672
"13106",1395,18.3,1,2,0,0.387776387150609,-64.8241551939925,2016,2015,1395
"13107",768,16.75,1,2,0,0.387776387150609,-64.8241551939925,2016,2015,768
"13108",4076,14.75,1,1,0,0.387776387150609,-64.8241551939925,2016,2015,4076
"13109",2553,20.05,1,1,0,0.387776387150609,-64.8241551939925,2016,2015,2553
"13110",13425,20.25,2,1,0,0.387776387150609,-64.8241551939925,2016,2014,13425
"13111",11140,32.7,2,2,0,0.387776387150609,-64.8241551939925,2016,2014,11140
"13112",9187,30.5,2,2,0,0.387776387150609,-64.8241551939925,2016,2014,9187
"13113",474,19.75,2,1,0,0.387776387150609,-64.8241551939925,2016,2014,474
"13114",13080,23.25,2,1,0,0.387776387150609,-64.8241551939925,2016,2014,13080
"13115",12861,26.3,2,2,0,0.387776387150609,-64.8241551939925,2016,2014,12861
"13116",7246,27.9,2,2,0,0.387776387150609,-64.8241551939925,2016,2014,7246
"13117",2475,16.6,2,1,1,0.387776387150609,-64.8241551939925,2016,2014,2475
"13118",4224,21.85,2,1,0,0.387776387150609,-64.8241551939925,2016,2014,4224
"13119",520,28.6,2,2,0,0.387776387150609,-64.8241551939925,2016,2014,520
"13120",2722,25.25,2,2,0,0.387776387150609,-64.8241551939925,2016,2014,2722
"13121",2364,30.2,3,2,0,0.387776387150609,-64.8241551939925,2016,2013,2364
"13122",10930,21.35,3,1,0,0.387776387150609,-64.8241551939925,2016,2013,10930
"13123",12755,20.05,3,1,0,0.387776387150609,-64.8241551939925,2016,2013,12755
"13124",2944,35.75,3,2,0,0.387776387150609,-64.8241551939925,2016,2013,2944
"13125",6287,29.55,3,2,0,0.387776387150609,-64.8241551939925,2016,2013,6287
"13126",2629,34.65,3,2,0,0.387776387150609,-64.8241551939925,2016,2013,2629
"13127",14001,21.25,3,1,0,0.387776387150609,-64.8241551939925,2016,2013,14001
"13128",2493,18.4,3,1,0,0.387776387150609,-64.8241551939925,2016,2013,2493
"13129",2870,24.2,3,1,0,0.387776387150609,-64.8241551939925,2016,2013,2870
"13130",11272,26.5,3,1,0,0.387776387150609,-64.8241551939925,2016,2013,11272
"13131",6654,30.6,4,2,0,0.387776387150609,-64.8241551939925,2016,2012,6654
"13132",10584,22.05,4,1,0,0.387776387150609,-64.8241551939925,2016,2012,10584
"13133",1478,21.45,4,1,0,0.387776387150609,-64.8241551939925,2016,2012,1478
"13134",13488,21.75,4,1,0,0.387776387150609,-64.8241551939925,2016,2012,13488
"13135",1863,33,4,2,0,0.387776387150609,-64.8241551939925,2016,2012,1863
"13136",13349,19.05,4,1,0,0.387776387150609,-64.8241551939925,2016,2012,13349
"13137",8071,37.7,4,2,0,0.387776387150609,-64.8241551939925,2016,2012,8071
"13138",4004,38.6,4,2,0,0.387776387150609,-64.8241551939925,2016,2012,4004
"13139",9039,36.75,4,2,0,0.387776387150609,-64.8241551939925,2016,2012,9039
"13140",13162,24.85,4,1,0,0.387776387150609,-64.8241551939925,2016,2012,13162
"13141",8393,37.65,4,2,0,0.387776387150609,-64.8241551939925,2016,2012,8393
"13142",12078,27.4,4,1,0,0.387776387150609,-64.8241551939925,2016,2012,12078
"13143",7101,21.4,4,1,0,0.387776387150609,-64.8241551939925,2016,2012,7101
"13144",11200,23.9,4,1,0,0.387776387150609,-64.8241551939925,2016,2012,11200
"13145",8202,20.45,4,1,0,0.387776387150609,-64.8241551939925,2016,2012,8202
"13146",4600,19.7,4,1,0,0.387776387150609,-64.8241551939925,2016,2012,4600
"13147",6408,41.1,5,2,0,0.387776387150609,-64.8241551939925,2016,2011,6408
"13148",12554,39.6,5,2,0,0.387776387150609,-64.8241551939925,2016,2011,12554
"13149",2507,22.7,5,1,0,0.387776387150609,-64.8241551939925,2016,2011,2507
"13150",4125,21.85,5,1,0,0.387776387150609,-64.8241551939925,2016,2011,4125
"13151",8674,22.05,6,1,0,0.387776387150609,-64.8241551939925,2016,2010,8674
"13152",5764,24.4,6,1,0,0.387776387150609,-64.8241551939925,2016,2010,5764
"13153",2554,24.4,6,1,1,0.387776387150609,-64.8241551939925,2016,2010,2554
"13154",5243,20.6,6,1,1,0.387776387150609,-64.8241551939925,2016,2010,5243
"13155",11827,22.8,6,1,0,0.387776387150609,-64.8241551939925,2016,2010,11827
"13156",6407,22.25,6,1,0,0.387776387150609,-64.8241551939925,2016,2010,6407
"13157",5572,28.7,6,1,0,0.387776387150609,-64.8241551939925,2016,2010,5572
"13158",1306,24.3,6,1,0,0.387776387150609,-64.8241551939925,2016,2010,1306
"13159",11633,25.75,7,1,0,0.387776387150609,-64.8241551939925,2016,2009,11633
"13160",8198,23.45,7,1,0,0.387776387150609,-64.8241551939925,2016,2009,8198
"13161",9070,22.1,7,1,0,0.387776387150609,-64.8241551939925,2016,2009,9070
"13162",11612,25.75,7,1,0,0.387776387150609,-64.8241551939925,2016,2009,11612
"13163",10553,24.2,7,1,0,0.387776387150609,-64.8241551939925,2016,2009,10553
"13164",9148,23.8,8,1,0,0.387776387150609,-64.8241551939925,2016,2008,9148
"13165",7611,28.15,8,1,0,0.387776387150609,-64.8241551939925,2016,2008,7611
"13166",11081,22.4,8,1,1,0.387776387150609,-64.8241551939925,2016,2008,11081
"13167",10020,19.85,8,1,1,0.387776387150609,-64.8241551939925,2016,2008,10020
"13168",9075,20.85,8,1,0,0.387776387150609,-64.8241551939925,2016,2008,9075
"13169",11830,26.75,8,1,0,0.387776387150609,-64.8241551939925,2016,2008,11830
"13170",8611,23.1,8,1,0,0.387776387150609,-64.8241551939925,2016,2008,8611
"13171",4787,35.85,8,2,1,0.387776387150609,-64.8241551939925,2016,2008,4787
"13172",3103,21.75,8,1,0,0.387776387150609,-64.8241551939925,2016,2008,3103
"13173",195,25.9,9,1,0,0.387776387150609,-64.8241551939925,2016,2007,195
"13174",4408,24.85,9,1,0,0.387776387150609,-64.8241551939925,2016,2007,4408
"13175",7633,25.35,9,1,0,0.387776387150609,-64.8241551939925,2016,2007,7633
"13176",4527,19.9,10,1,0,0.387776387150609,-64.8241551939925,2016,2006,4527
"13177",11062,20.7,11,1,0,0.387776387150609,-64.8241551939925,2016,2005,11062
"13178",11642,30.2,13,1,0,0.387776387150609,-64.8241551939925,2016,2003,11642
"13179",3549,25.8,13,1,0,0.387776387150609,-64.8241551939925,2016,2003,3549
"13180",6129,23.75,13,1,0,0.387776387150609,-64.8241551939925,2016,2003,6129
"13189",4168,25.2,1,1,0,2.38777638715061,-64.8241551939925,2016,2015,4168
"13190",5972,20.15,1,1,0,2.38777638715061,-64.8241551939925,2016,2015,5972
"13191",6896,24.15,1,2,0,2.38777638715061,-64.8241551939925,2016,2015,6896
"13192",8640,21.4,2,1,1,2.38777638715061,-64.8241551939925,2016,2014,8640
"13193",7887,23.5,2,1,0,2.38777638715061,-64.8241551939925,2016,2014,7887
"13194",10059,26.1,2,2,0,2.38777638715061,-64.8241551939925,2016,2014,10059
"13195",9779,25.05,3,1,0,2.38777638715061,-64.8241551939925,2016,2013,9779
"13196",4769,25.85,4,1,0,2.38777638715061,-64.8241551939925,2016,2012,4769
"13197",2611,19.4,4,1,0,2.38777638715061,-64.8241551939925,2016,2012,2611
"13198",2448,24.4,4,1,0,2.38777638715061,-64.8241551939925,2016,2012,2448
"13199",4792,27.9,4,1,0,2.38777638715061,-64.8241551939925,2016,2012,4792
"13200",6348,23.45,5,1,0,2.38777638715061,-64.8241551939925,2016,2011,6348
"13201",492,25.9,5,1,0,2.38777638715061,-64.8241551939925,2016,2011,492
"13202",8536,25.4,8,1,0,2.38777638715061,-64.8241551939925,2016,2008,8536
"13222",9635,18.25,1,1,0,6.38777638715061,-64.8241551939925,2016,2015,9635
"13223",11487,17.05,1,1,0,6.38777638715061,-64.8241551939925,2016,2015,11487
"13224",11414,17.4,1,1,0,6.38777638715061,-64.8241551939925,2016,2015,11414
"13225",13698,18,1,1,0,6.38777638715061,-64.8241551939925,2016,2015,13698
"13226",9972,20.5,2,1,0,6.38777638715061,-64.8241551939925,2016,2014,9972
"13227",10733,29.45,2,2,0,6.38777638715061,-64.8241551939925,2016,2014,10733
"13228",6696,22.6,2,1,0,6.38777638715061,-64.8241551939925,2016,2014,6696
"13229",11957,29,2,2,0,6.38777638715061,-64.8241551939925,2016,2014,11957
"13230",1216,19.95,3,1,0,6.38777638715061,-64.8241551939925,2016,2013,1216
"13231",6600,30.2,3,2,0,6.38777638715061,-64.8241551939925,2016,2013,6600
"13232",13508,22.65,3,1,0,6.38777638715061,-64.8241551939925,2016,2013,13508
"13233",11486,33.8,3,2,0,6.38777638715061,-64.8241551939925,2016,2013,11486
"13234",5317,21.1,3,1,0,6.38777638715061,-64.8241551939925,2016,2013,5317
"13235",7908,23.35,3,1,0,6.38777638715061,-64.8241551939925,2016,2013,7908
"13236",13871,31.9,3,2,0,6.38777638715061,-64.8241551939925,2016,2013,13871
"13237",678,23.95,3,1,0,6.38777638715061,-64.8241551939925,2016,2013,678
"13238",8969,36.5,3,2,0,6.38777638715061,-64.8241551939925,2016,2013,8969
"13239",7039,31.1,3,2,0,6.38777638715061,-64.8241551939925,2016,2013,7039
"13240",9832,21.25,3,1,0,6.38777638715061,-64.8241551939925,2016,2013,9832
"13241",4701,23.15,4,1,0,6.38777638715061,-64.8241551939925,2016,2012,4701
"13242",12218,25.9,4,1,0,6.38777638715061,-64.8241551939925,2016,2012,12218
"13243",2076,23.8,4,1,0,6.38777638715061,-64.8241551939925,2016,2012,2076
"13244",5096,22.7,4,1,0,6.38777638715061,-64.8241551939925,2016,2012,5096
"13245",6003,20.65,5,1,0,6.38777638715061,-64.8241551939925,2016,2011,6003
"13246",8955,27.65,6,1,0,6.38777638715061,-64.8241551939925,2016,2010,8955
"13247",7843,21,7,1,0,6.38777638715061,-64.8241551939925,2016,2009,7843
"13248",1154,25.8,7,1,0,6.38777638715061,-64.8241551939925,2016,2009,1154
"13249",8108,17.3,7,1,0,6.38777638715061,-64.8241551939925,2016,2009,8108
"13250",4578,22.9,8,1,0,6.38777638715061,-64.8241551939925,2016,2008,4578
"13251",11973,23,8,1,0,6.38777638715061,-64.8241551939925,2016,2008,11973
"13252",13891,22.9,8,1,0,6.38777638715061,-64.8241551939925,2016,2008,13891
"13267",4349,21.2,1,1,0,8.38777638715061,-64.8241551939925,2016,2015,4349
"13268",11264,16.3,1,1,0,8.38777638715061,-64.8241551939925,2016,2015,11264
"13269",4293,18.45,1,1,0,8.38777638715061,-64.8241551939925,2016,2015,4293
"13270",6221,23.15,2,1,0,8.38777638715061,-64.8241551939925,2016,2014,6221
"13271",717,23.9,2,1,0,8.38777638715061,-64.8241551939925,2016,2014,717
"13272",1563,19.95,3,1,0,8.38777638715061,-64.8241551939925,2016,2013,1563
"13273",4340,24.2,3,1,0,8.38777638715061,-64.8241551939925,2016,2013,4340
"13274",6288,24.35,4,1,0,8.38777638715061,-64.8241551939925,2016,2012,6288
"13275",933,25.3,4,1,0,8.38777638715061,-64.8241551939925,2016,2012,933
"13276",5225,24,4,1,0,8.38777638715061,-64.8241551939925,2016,2012,5225
"13277",6618,29.35,4,2,1,8.38777638715061,-64.8241551939925,2016,2012,6618
"13278",12879,22.9,5,1,0,8.38777638715061,-64.8241551939925,2016,2011,12879
"13280",6405,21.35,7,1,0,8.38777638715061,-64.8241551939925,2016,2009,6405
"13281",12845,21.45,7,1,0,8.38777638715061,-64.8241551939925,2016,2009,12845
"13282",2496,22.95,8,1,0,8.38777638715061,-64.8241551939925,2016,2008,2496
"13285",6918,27.35,4,1,0,8.38777638715061,-64.8241551939925,2016,2012,6918
"13286",6921,21.95,4,1,0,0.387776387150609,-64.8241551939925,2016,2012,6921
"13296",639,18.4,1,1,0,-12.6122236128494,-64.8241551939925,2016,2015,639
"13464",6540,27.6,6,1,0,-5.61222361284939,-64.8241551939925,2016,2010,6540
"13534",13013,13.15,1,1,0,-2.61222361284939,19.1758448060075,2017,2016,13013
"13535",9610,21.75,1,2,0,-2.61222361284939,19.1758448060075,2017,2016,9610
"13536",3088,20.8,1,2,0,-2.61222361284939,19.1758448060075,2017,2016,3088
"13537",13840,31.2,2,2,0,-2.61222361284939,19.1758448060075,2017,2015,13840
"13538",1395,30.2,2,2,0,-2.61222361284939,19.1758448060075,2017,2015,1395
"13539",2553,22.95,2,1,0,-2.61222361284939,19.1758448060075,2017,2015,2553
"13540",8872,30.4,3,2,0,-2.61222361284939,19.1758448060075,2017,2014,8872
"13541",10930,24.25,4,1,0,-2.61222361284939,19.1758448060075,2017,2013,10930
"13542",8173,23.35,4,1,0,-2.61222361284939,19.1758448060075,2017,2013,8173
"13543",11272,24.55,4,1,0,-2.61222361284939,19.1758448060075,2017,2013,11272
"13544",11827,23.05,7,1,0,-2.61222361284939,19.1758448060075,2017,2010,11827
"13545",9070,21.05,8,1,0,-2.61222361284939,19.1758448060075,2017,2009,9070
"13546",6129,23.9,14,1,0,-2.61222361284939,19.1758448060075,2017,2003,6129
"13574",12939,15.3,1,1,0,2.38777638715061,19.1758448060075,2017,2016,12939
"13575",11365,16.85,1,1,0,2.38777638715061,19.1758448060075,2017,2016,11365
"13576",8145,17.1,1,1,0,2.38777638715061,19.1758448060075,2017,2016,8145
"13577",10463,21.17,1,2,0,2.38777638715061,19.1758448060075,2017,2016,10463
"13578",10141,22.35,2,1,0,2.38777638715061,19.1758448060075,2017,2015,10141
"13579",9124,23.2,3,1,0,2.38777638715061,19.1758448060075,2017,2014,9124
"13580",12892,19.05,1,1,0,-2.61222361284939,19.1758448060075,2017,2016,12892
"13581",2485,20.05,1,1,0,-2.61222361284939,19.1758448060075,2017,2016,2485
"13582",4156,14.25,1,1,0,-2.61222361284939,19.1758448060075,2017,2016,4156
"13583",4410,20.1,2,1,0,-2.61222361284939,19.1758448060075,2017,2015,4410
"13584",2578,23.85,2,1,0,-2.61222361284939,19.1758448060075,2017,2015,2578
"13585",4168,17.85,2,1,0,-2.61222361284939,19.1758448060075,2017,2015,4168
"13586",12927,19.4,2,1,0,-2.61222361284939,19.1758448060075,2017,2015,12927
"13587",4076,18.9,2,1,0,-2.61222361284939,19.1758448060075,2017,2015,4076
"13588",10675,19.3,2,1,0,-2.61222361284939,19.1758448060075,2017,2015,10675
"13589",8310,18.8,2,1,0,-2.61222361284939,19.1758448060075,2017,2015,8310
"13590",3672,21.5,2,1,0,-2.61222361284939,19.1758448060075,2017,2015,3672
"13591",8792,22.5,3,1,0,-2.61222361284939,19.1758448060075,2017,2014,8792
"13592",13080,19.55,3,1,0,-2.61222361284939,19.1758448060075,2017,2014,13080
"13593",3142,27,4,1,0,-2.61222361284939,19.1758448060075,2017,2013,3142
"13594",9779,24.2,4,1,0,-2.61222361284939,19.1758448060075,2017,2013,9779
"13595",2870,25.3,4,1,0,-2.61222361284939,19.1758448060075,2017,2013,2870
"13596",12755,19.7,4,1,0,-2.61222361284939,19.1758448060075,2017,2013,12755
"13597",10357,21.6,5,1,0,-2.61222361284939,19.1758448060075,2017,2012,10357
"13598",10584,22.05,5,1,0,-2.61222361284939,19.1758448060075,2017,2012,10584
"13599",1863,35.35,5,2,0,-2.61222361284939,19.1758448060075,2017,2012,1863
"13600",6034,22,5,1,0,-2.61222361284939,19.1758448060075,2017,2012,6034
"13601",9039,36.5,5,2,0,-2.61222361284939,19.1758448060075,2017,2012,9039
"13602",9512,23.5,5,1,0,-2.61222361284939,19.1758448060075,2017,2012,9512
"13603",8674,21.6,7,1,0,-2.61222361284939,19.1758448060075,2017,2010,8674
"13604",2370,22.05,7,1,1,-2.61222361284939,19.1758448060075,2017,2010,2370
"13605",191,17.75,8,1,0,-2.61222361284939,19.1758448060075,2017,2009,191
"13606",11556,23.7,8,1,0,-2.61222361284939,19.1758448060075,2017,2009,11556
"13607",9373,23.75,8,1,0,-2.61222361284939,19.1758448060075,2017,2009,9373
"13608",8611,22.15,9,1,0,-2.61222361284939,19.1758448060075,2017,2008,8611
"13621",2276,20.15,1,1,0,-2.61222361284939,19.1758448060075,2017,2016,2276
"13622",3294,20.4,1,2,0,-2.61222361284939,19.1758448060075,2017,2016,3294
"13623",3530,14.5,1,1,0,-2.61222361284939,19.1758448060075,2017,2016,3530
"13624",13441,15.5,1,1,0,-2.61222361284939,19.1758448060075,2017,2016,13441
"13625",5878,17.5,1,1,0,-2.61222361284939,19.1758448060075,2017,2016,5878
"13626",1158,20.9,2,1,0,-2.61222361284939,19.1758448060075,2017,2015,1158
"13627",2475,19.55,3,1,1,-2.61222361284939,19.1758448060075,2017,2014,2475
"13628",4224,21,3,1,0,-2.61222361284939,19.1758448060075,2017,2014,4224
"13629",5793,18,4,1,0,-2.61222361284939,19.1758448060075,2017,2013,5793
"13630",1478,21.6,5,1,0,-2.61222361284939,19.1758448060075,2017,2012,1478
"13631",6921,21.25,5,1,0,-2.61222361284939,19.1758448060075,2017,2012,6921
"13632",2611,19.35,5,1,0,-2.61222361284939,19.1758448060075,2017,2012,2611
"13633",13162,23.75,5,1,0,-2.61222361284939,19.1758448060075,2017,2012,13162
"13634",7101,21.95,5,1,0,-2.61222361284939,19.1758448060075,2017,2012,7101
"13635",2554,24.55,7,1,1,-2.61222361284939,19.1758448060075,2017,2010,2554
"13636",5243,20.4,7,1,1,-2.61222361284939,19.1758448060075,2017,2010,5243
"13637",5572,26.8,7,1,0,-2.61222361284939,19.1758448060075,2017,2010,5572
"13638",1743,27.15,8,1,0,-2.61222361284939,19.1758448060075,2017,2009,1743
"13639",9148,23.9,9,1,0,-2.61222361284939,19.1758448060075,2017,2008,9148
"13640",11830,25.25,9,1,0,-2.61222361284939,19.1758448060075,2017,2008,11830
"13641",4408,22.5,10,1,0,-2.61222361284939,19.1758448060075,2017,2007,4408
"13642",3549,24.15,14,1,0,-2.61222361284939,19.1758448060075,2017,2003,3549
"13659",4394,14.8,1,1,0,0.387776387150609,19.1758448060075,2017,2016,4394
"13660",7061,17.5,1,2,0,0.387776387150609,19.1758448060075,2017,2016,7061
"13661",10334,15.4,1,1,1,0.387776387150609,19.1758448060075,2017,2016,10334
"13662",11773,8.6,1,1,0,0.387776387150609,19.1758448060075,2017,2016,11773
"13663",4964,14.3,1,2,1,0.387776387150609,19.1758448060075,2017,2016,4964
"13664",8971,16.9,1,1,0,0.387776387150609,19.1758448060075,2017,2016,8971
"13665",4738,19.15,1,2,1,0.387776387150609,19.1758448060075,2017,2016,4738
"13666",7066,20.25,2,1,0,0.387776387150609,19.1758448060075,2017,2015,7066
