"","LambHindLeg","Sur1","ID","Sex","Twin","jdateMC","PopDensMC","birthjdateMC","BirthYear"
"10234",156,0,5075,2,0,0.287254280279001,146.293595434369,-7.20435263740318,2011
"11741",158,0,12710,2,0,4.287254280279,-20.7064045656309,-7.20435263740318,2014
"11079",159,0,4336,2,0,-2.712745719721,42.2935954343691,-2.20435263740318,2013
"11750",167,0,13517,2,0,4.287254280279,-20.7064045656309,-4.20435263740318,2014
"13039",167,0,11346,2,0,-2.712745719721,-124.706404565631,-4.20435263740318,2018
"11868",167,0,572,2,0,-2.712745719721,-20.7064045656309,4.79564736259682,2014
"12264",159,0,12647,2,0,-4.712745719721,10.2935954343691,6.79564736259682,2015
"12603",153,0,3989,2,0,6.287254280279,-58.7064045656309,11.7956473625968,2016
"10755",161,1,933,1,0,8.287254280279,-140.706404565631,0.795647362596824,2012
"11207",171,1,4340,1,0,5.287254280279,42.2935954343691,1.79564736259682,2013
"9573",168,0,11761,2,0,4.287254280279,169.293595434369,-3.20435263740318,2010
"12202",167,0,2042,2,0,2.287254280279,10.2935954343691,2.79564736259682,2015
"12548",160,0,9299,1,0,6.287254280279,-58.7064045656309,5.79564736259682,2016
"10261",161,0,6196,2,0,0.287254280279001,146.293595434369,-1.20435263740318,2011
"11101",167,1,11510,1,0,5.287254280279,42.2935954343691,0.795647362596824,2013
"11817",157,1,7216,1,0,4.287254280279,-20.7064045656309,1.79564736259682,2014
"12554",171,0,2652,1,0,6.287254280279,-58.7064045656309,5.79564736259682,2016
"11872",164,0,3342,2,0,-2.712745719721,-20.7064045656309,3.79564736259682,2014
"12296",145,0,4943,2,0,-4.712745719721,10.2935954343691,9.79564736259682,2015
"9590",150,0,5898,2,0,2.287254280279,169.293595434369,1.79564736259682,2010
"10788",167,1,1224,1,0,8.287254280279,-140.706404565631,3.79564736259682,2012
"12315",161,1,6544,1,0,2.287254280279,10.2935954343691,9.79564736259682,2015
"10316",158,0,7522,2,0,0.287254280279001,146.293595434369,-0.204352637403176,2011
"9532",149,0,14325,2,0,-4.712745719721,169.293595434369,-4.20435263740318,2010
"10750",163,1,6921,1,0,0.287254280279001,-140.706404565631,0.795647362596824,2012
"11074",171,0,7409,2,0,0.287254280279001,42.2935954343691,-1.20435263740318,2013
"11804",162,0,11808,2,0,-5.712745719721,-20.7064045656309,1.79564736259682,2014
"12266",157,0,3764,1,0,-7.712745719721,10.2935954343691,7.79564736259682,2015
"12537",157,1,12055,1,0,0.287254280279001,-58.7064045656309,5.79564736259682,2016
"12844",158,1,12712,1,0,-2.712745719721,25.2935954343691,1.79564736259682,2017
"9581",147,0,8922,2,0,-4.712745719721,169.293595434369,-1.20435263740318,2010
"11784",162,0,2592,2,0,-5.712745719721,-20.7064045656309,-0.204352637403176,2014
"12203",151,0,7315,1,0,-7.712745719721,10.2935954343691,2.79564736259682,2015
"12782",154,0,1127,1,0,0.287254280279001,25.2935954343691,-0.204352637403176,2017
"9531",164,0,13112,2,0,-4.712745719721,169.293595434369,-2.20435263740318,2010
"10763",158,1,6693,2,0,0.287254280279001,-140.706404565631,1.79564736259682,2012
"11028",160,0,7123,1,0,0.287254280279001,42.2935954343691,-3.20435263740318,2013
"11785",171,1,10592,1,0,-2.712745719721,-20.7064045656309,-0.204352637403176,2014
"12612",167,0,11744,2,0,0.287254280279001,-58.7064045656309,11.7956473625968,2016
"12801",164,0,286,2,0,0.287254280279001,25.2935954343691,1.79564736259682,2017
"13137",155,1,13877,1,0,-2.712745719721,-124.706404565631,7.79564736259682,2018
"10285",170,0,4961,2,0,-3.712745719721,146.293595434369,-0.204352637403176,2011
"10752",162,1,10881,1,0,0.287254280279001,-140.706404565631,1.79564736259682,2012
"11108",169,0,8811,2,0,0.287254280279001,42.2935954343691,2.79564736259682,2013
"11813",162,0,10217,1,0,-5.712745719721,-20.7064045656309,2.79564736259682,2014
"12594",166,1,8971,1,0,2.287254280279,-58.7064045656309,9.79564736259682,2016
"13115",159,1,10137,1,0,-0.712745719720999,-124.706404565631,2.79564736259682,2018
"12317",158,0,11307,2,0,-7.712745719721,10.2935954343691,10.7956473625968,2015
"12237",155,0,13695,1,0,-7.712745719721,10.2935954343691,5.79564736259682,2015
"12328",155,0,13578,2,0,0.287254280279001,10.2935954343691,11.7956473625968,2015
"10358",172,0,9161,2,0,-3.712745719721,146.293595434369,3.79564736259682,2011
"10811",165,1,11200,1,0,2.287254280279,-140.706404565631,10.7956473625968,2012
"12406",129,0,5048,1,0,-2.712745719721,10.2935954343691,14.7956473625968,2015
"12634",180,0,7281,2,0,0.287254280279001,-58.7064045656309,16.7956473625968,2016
"10293",167,0,2163,2,0,-3.712745719721,146.293595434369,1.79564736259682,2011
"11861",175,0,5104,2,0,-5.712745719721,-20.7064045656309,4.79564736259682,2014
"12859",161,0,1579,1,0,-2.712745719721,25.2935954343691,5.79564736259682,2017
"13129",162,1,4836,2,0,-2.712745719721,-124.706404565631,5.79564736259682,2018
"11773",166,1,7618,1,0,4.287254280279,-20.7064045656309,-1.20435263740318,2014
"9533",153,0,4959,2,0,-4.712745719721,169.293595434369,-6.20435263740318,2010
"11198",161,1,6380,1,0,-2.712745719721,42.2935954343691,-4.20435263740318,2013
"13118",154,1,6094,1,0,-2.712745719721,-124.706404565631,-0.204352637403176,2018
"11137",163,1,6651,1,0,-2.712745719721,42.2935954343691,4.79564736259682,2013
"11810",156,1,4224,1,0,-2.712745719721,-20.7064045656309,1.79564736259682,2014
"12276",151,0,1258,2,0,-7.712745719721,10.2935954343691,6.79564736259682,2015
"10792",165,1,14128,1,0,0.287254280279001,-140.706404565631,4.79564736259682,2012
"11075",168,1,5270,1,0,0.287254280279001,42.2935954343691,0.795647362596824,2013
"12287",159,0,11677,1,0,2.287254280279,10.2935954343691,7.79564736259682,2015
"12874",149,0,5058,2,0,7.287254280279,25.2935954343691,2.79564736259682,2017
"11776",162,1,14263,1,0,0.287254280279001,-20.7064045656309,-1.20435263740318,2014
"12741",173,1,11404,1,0,5.287254280279,25.2935954343691,-6.20435263740318,2017
"11203",170,1,7908,1,0,5.287254280279,42.2935954343691,0.795647362596824,2013
"9612",152,0,6451,2,0,2.287254280279,169.293595434369,0.795647362596824,2010
"12800",152,0,4829,1,0,7.287254280279,25.2935954343691,-1.20435263740318,2017
"11848",159,1,13814,1,0,0.287254280279001,-20.7064045656309,1.79564736259682,2014
"11746",157,0,12565,2,0,-5.712745719721,-20.7064045656309,-4.20435263740318,2014
"12158",142,0,6214,1,0,-4.712745719721,10.2935954343691,-6.20435263740318,2015
"12159",167,1,10026,2,0,2.287254280279,10.2935954343691,5.79564736259682,2015
"12286",162,0,757,1,0,0.287254280279001,10.2935954343691,7.79564736259682,2015
"10791",169,1,11336,1,0,8.287254280279,-140.706404565631,3.79564736259682,2012
"11780",152,1,13080,1,0,4.287254280279,-20.7064045656309,-0.204352637403176,2014
"10256",140,0,9637,2,0,0.287254280279001,146.293595434369,-4.20435263740318,2011
"12815",162,1,11015,1,0,5.287254280279,25.2935954343691,1.79564736259682,2017
"11071",176,0,909,2,0,7.287254280279,42.2935954343691,-1.20435263740318,2013
"12778",165,0,10245,1,0,-2.712745719721,25.2935954343691,-0.204352637403176,2017
"13066",141,1,13021,1,0,-2.712745719721,-124.706404565631,-0.204352637403176,2018
"11069",169,1,2870,1,0,0.287254280279001,42.2935954343691,-1.20435263740318,2013
"11819",163,1,8792,1,0,-2.712745719721,-20.7064045656309,1.79564736259682,2014
"12854",171,0,113,2,0,-2.712745719721,25.2935954343691,4.79564736259682,2017
"13101",156,1,12578,1,0,-2.712745719721,-124.706404565631,2.79564736259682,2018
"13425",175,1,8271,2,0,-2.712745719721,5.29359543436908,-1.20435263740318,2019
"11759",163,1,9121,1,0,4.287254280279,-20.7064045656309,-2.20435263740318,2014
"12860",142,0,1413,2,0,-2.712745719721,25.2935954343691,3.79564736259682,2017
"10764",161,1,6939,1,0,0.287254280279001,-140.706404565631,2.79564736259682,2012
"11013",174,0,3284,2,0,0.287254280279001,42.2935954343691,-4.20435263740318,2013
"14166",152,0,14061,1,0,5.287254280279,54.2935954343691,7.79564736259682,2021
"10323",150,0,1652,2,0,-3.712745719721,146.293595434369,2.79564736259682,2011
"11038",164,1,5422,1,0,-2.712745719721,42.2935954343691,-3.20435263740318,2013
"11807",172,1,348,2,0,-5.712745719721,-20.7064045656309,1.79564736259682,2014
"12517",169,1,7658,1,0,0.287254280279001,-58.7064045656309,3.79564736259682,2016
"10730",164,1,13488,1,0,0.287254280279001,-140.706404565631,-2.20435263740318,2012
"11010",175,0,8573,2,0,-2.712745719721,42.2935954343691,-5.20435263740318,2013
"11159",164,0,6213,1,0,0.287254280279001,42.2935954343691,10.7956473625968,2013
"11752",156,1,13425,1,0,-5.712745719721,-20.7064045656309,-3.20435263740318,2014
"12811",165,0,8004,2,0,0.287254280279001,25.2935954343691,0.795647362596824,2017
"11083",166,1,2051,1,0,-2.712745719721,42.2935954343691,-0.204352637403176,2013
"10273",158,0,3026,2,0,-3.712745719721,146.293595434369,-5.20435263740318,2011
"10742",168,1,11856,1,0,0.287254280279001,-140.706404565631,-1.20435263740318,2012
"11019",182,0,12037,2,0,0.287254280279001,42.2935954343691,-4.20435263740318,2013
"12155",152,1,1158,1,0,-7.712745719721,10.2935954343691,-19.2043526374032,2015
"12777",173,0,7464,2,0,-2.712745719721,25.2935954343691,-1.20435263740318,2017
"13409",167,0,9326,2,0,-2.712745719721,5.29359543436908,-0.204352637403176,2019
"10735",146,1,55,1,0,0.287254280279001,-140.706404565631,-1.20435263740318,2012
"10775",156,1,14310,2,0,2.287254280279,-140.706404565631,1.79564736259682,2012
"12284",157,0,8368,1,0,2.287254280279,10.2935954343691,7.79564736259682,2015
"12681",154,1,3680,1,0,8.287254280279,-58.7064045656309,17.7956473625968,2016
"12607",146,0,6789,1,0,6.287254280279,-58.7064045656309,11.7956473625968,2016
"12213",166,0,4565,2,0,-7.712745719721,10.2935954343691,3.79564736259682,2015
"12505",162,0,11797,2,0,0.287254280279001,-58.7064045656309,2.79564736259682,2016
"12220",151,0,7920,1,0,-7.712745719721,10.2935954343691,4.79564736259682,2015
"12871",161,0,13823,2,0,2.287254280279,25.2935954343691,4.79564736259682,2017
"11104",171,0,7613,2,0,5.287254280279,42.2935954343691,0.795647362596824,2013
"10721",164,1,10736,2,0,2.287254280279,-140.706404565631,-3.20435263740318,2012
"12192",169,0,7017,2,0,2.287254280279,10.2935954343691,1.79564736259682,2015
"12614",160,1,12680,1,0,0.287254280279001,-58.7064045656309,13.7956473625968,2016
"12732",165,0,3817,2,0,-2.712745719721,25.2935954343691,-13.2043526374032,2017
"10249",159,0,3792,2,0,-3.712745719721,146.293595434369,-3.20435263740318,2011
"10770",163,1,7752,1,0,0.287254280279001,-140.706404565631,2.79564736259682,2012
"12217",161,0,6627,1,0,-4.712745719721,10.2935954343691,4.79564736259682,2015
"10751",144,1,4523,1,0,0.287254280279001,-140.706404565631,-0.204352637403176,2012
"11004",149,1,10594,1,0,0.287254280279001,42.2935954343691,-7.20435263740318,2013
"11786",148,0,7798,2,0,-5.712745719721,-20.7064045656309,-0.204352637403176,2014
"12618",145,0,9215,1,0,0.287254280279001,-58.7064045656309,17.7956473625968,2016
"13375",163,1,3593,1,0,-2.712745719721,5.29359543436908,-5.20435263740318,2019
"14423",148,0,14392,2,0,-1.712745719721,12.2935954343691,0.795647362596824,2022
"11852",172,1,5560,2,0,4.287254280279,-20.7064045656309,3.79564736259682,2014
"12893",161,0,9371,2,0,-2.712745719721,25.2935954343691,9.79564736259682,2017
"13510",154,0,10491,1,0,-2.712745719721,5.29359543436908,6.79564736259682,2019
"11003",159,0,5446,2,0,0.287254280279001,42.2935954343691,-7.20435263740318,2013
"12756",146,0,2229,2,0,-2.712745719721,25.2935954343691,-2.20435263740318,2017
"11107",165,1,6422,1,0,0.287254280279001,42.2935954343691,1.79564736259682,2013
"12195",160,1,7066,1,0,-7.712745719721,10.2935954343691,2.79564736259682,2015
"12566",163,1,13441,1,0,0.287254280279001,-58.7064045656309,6.79564736259682,2016
"10797",163,1,7357,1,0,0.287254280279001,-140.706404565631,4.79564736259682,2012
"11022",172,1,13016,1,0,-2.712745719721,42.2935954343691,-3.20435263740318,2013
"11818",174,0,13268,2,0,-5.712745719721,-20.7064045656309,1.79564736259682,2014
"12530",165,0,8865,1,0,0.287254280279001,-58.7064045656309,3.79564736259682,2016
"11055",168,1,3142,1,0,0.287254280279001,42.2935954343691,-2.20435263740318,2013
"12033",160,1,9114,1,0,-5.712745719721,-20.7064045656309,17.7956473625968,2014
"12846",165,1,4276,1,0,-2.712745719721,25.2935954343691,3.79564736259682,2017
"13123",172,1,3035,2,0,-2.712745719721,-124.706404565631,4.79564736259682,2018
"13445",166,1,9671,1,0,-2.712745719721,5.29359543436908,-0.204352637403176,2019
"11084",164,1,4992,1,0,-2.712745719721,42.2935954343691,-0.204352637403176,2013
"12294",158,0,4881,1,0,-7.712745719721,10.2935954343691,8.79564736259682,2015
"12598",164,1,5878,1,0,0.287254280279001,-58.7064045656309,10.7956473625968,2016
"12886",161,0,5184,1,0,0.287254280279001,25.2935954343691,7.79564736259682,2017
"13145",161,1,2719,1,0,-2.712745719721,-124.706404565631,7.79564736259682,2018
"14120",152,0,4121,1,0,0.287254280279001,54.2935954343691,3.79564736259682,2021
"12527",165,1,12743,2,0,0.287254280279001,-58.7064045656309,4.79564736259682,2016
"12754",162,0,9619,2,0,-2.712745719721,25.2935954343691,-2.20435263740318,2017
"13086",155,0,4656,2,0,-2.712745719721,-124.706404565631,-0.204352637403176,2018
"11779",172,0,12789,2,0,-5.712745719721,-20.7064045656309,-0.204352637403176,2014
"10805",133,1,71,1,0,0.287254280279001,-140.706404565631,2.79564736259682,2012
"11156",167,0,9138,2,0,-2.712745719721,42.2935954343691,11.7956473625968,2013
"11888",163,0,8076,2,0,-5.712745719721,-20.7064045656309,7.79564736259682,2014
"12508",158,1,5536,1,0,0.287254280279001,-58.7064045656309,2.79564736259682,2016
"13144",154,1,12339,2,0,-2.712745719721,-124.706404565631,7.79564736259682,2018
"11117",167,0,13761,2,0,0.287254280279001,42.2935954343691,2.79564736259682,2013
"11887",157,1,10212,1,0,-5.712745719721,-20.7064045656309,7.79564736259682,2014
"12288",167,0,14304,2,0,-7.712745719721,10.2935954343691,8.79564736259682,2015
"12578",165,0,6145,1,0,0.287254280279001,-58.7064045656309,9.79564736259682,2016
"11008",159,1,11680,1,0,-2.712745719721,42.2935954343691,-6.20435263740318,2013
"13392",155,1,8516,1,0,-2.712745719721,5.29359543436908,-2.20435263740318,2019
"12977",163,0,11539,1,0,2.287254280279,25.2935954343691,4.79564736259682,2017
"13108",164,1,3267,2,0,1.287254280279,-124.706404565631,1.79564736259682,2018
"13901",164,1,12031,1,0,11.287254280279,-0.706404565630919,0.795647362596824,2020
"11825",158,0,12513,1,0,4.287254280279,-20.7064045656309,2.79564736259682,2014
"12246",153,1,5613,1,0,2.287254280279,10.2935954343691,-0.204352637403176,2015
"12881",153,0,7544,1,0,2.287254280279,25.2935954343691,6.79564736259682,2017
"11870",165,0,10613,2,0,0.287254280279001,-20.7064045656309,4.79564736259682,2014
"12031",175,0,2365,2,0,0.287254280279001,-20.7064045656309,10.7956473625968,2014
"12409",168,1,7703,1,0,0.287254280279001,10.2935954343691,14.7956473625968,2015
"12753",157,1,2636,1,0,5.287254280279,25.2935954343691,-3.20435263740318,2017
"11057",158,0,13658,2,0,0.287254280279001,42.2935954343691,-4.20435263740318,2013
"11777",164,1,2655,1,0,-2.712745719721,-20.7064045656309,0.795647362596824,2014
"12183",157,0,3308,2,0,-7.712745719721,10.2935954343691,-0.204352637403176,2015
"12514",176,1,7061,2,0,0.287254280279001,-58.7064045656309,2.79564736259682,2016
"11023",152,0,6036,2,0,-2.712745719721,42.2935954343691,-7.20435263740318,2013
"12251",162,0,9338,1,0,-7.712745719721,10.2935954343691,6.79564736259682,2015
"12600",161,1,6924,1,0,0.287254280279001,-58.7064045656309,10.7956473625968,2016
"14127",163,0,8305,2,0,5.287254280279,54.2935954343691,3.79564736259682,2021
"11736",171,0,9673,2,0,0.287254280279001,-20.7064045656309,-8.20435263740318,2014
"12538",175,0,10338,2,0,2.287254280279,-58.7064045656309,2.79564736259682,2016
"11767",155,1,9972,1,0,0.287254280279001,-20.7064045656309,-2.20435263740318,2014
"12186",164,1,9635,1,0,-7.712745719721,10.2935954343691,0.795647362596824,2015
"11087",161,0,741,1,0,0.287254280279001,42.2935954343691,-2.20435263740318,2013
"11778",160,1,474,1,0,-5.712745719721,-20.7064045656309,0.795647362596824,2014
"12309",155,0,3801,1,0,-7.712745719721,10.2935954343691,10.7956473625968,2015
"13125",160,1,1736,1,0,-0.712745719720999,-124.706404565631,5.79564736259682,2018
"13506",160,1,4248,1,0,0.287254280279001,5.29359543436908,6.79564736259682,2019
"13833",162,0,11570,2,0,-6.712745719721,-0.706404565630919,5.79564736259682,2020
"11088",159,1,1563,1,0,5.287254280279,42.2935954343691,-0.204352637403176,2013
"12154",148,0,13758,2,0,2.287254280279,10.2935954343691,-16.2043526374032,2015
"11031",160,1,2493,1,0,0.287254280279001,42.2935954343691,-4.20435263740318,2013
"13408",166,1,2340,1,0,3.287254280279,5.29359543436908,-2.20435263740318,2019
"11144",174,0,5387,2,0,5.287254280279,42.2935954343691,3.79564736259682,2013
"13098",167,1,509,1,0,-2.712745719721,-124.706404565631,1.79564736259682,2018
"13916",169,1,11384,1,0,-1.712745719721,-0.706404565630919,3.79564736259682,2020
"12589",158,1,2552,1,0,6.287254280279,-58.7064045656309,0.795647362596824,2016
"14182",158,0,4610,2,0,7.287254280279,54.2935954343691,-6.20435263740318,2021
"14487",150,0,14385,1,0,6.287254280279,12.2935954343691,-9.20435263740318,2022
"11749",152,1,7142,1,0,-2.712745719721,-20.7064045656309,-5.20435263740318,2014
"12172",151,0,1102,2,0,2.287254280279,10.2935954343691,-1.20435263740318,2015
"13031",155,1,3318,2,0,1.287254280279,-124.706404565631,-8.20435263740318,2018
"13372",164,0,6410,2,0,4.287254280279,5.29359543436908,-10.2043526374032,2019
"13998",153,1,1961,1,0,9.287254280279,54.2935954343691,-17.2043526374032,2021
"12519",159,0,14250,2,0,2.287254280279,-58.7064045656309,2.79564736259682,2016
"11742",161,1,9124,1,0,-2.712745719721,-20.7064045656309,-6.20435263740318,2014
"12193",156,0,13558,2,0,-4.712745719721,10.2935954343691,1.79564736259682,2015
"11798",154,0,9736,1,0,0.287254280279001,-20.7064045656309,-0.204352637403176,2014
"11060",161,1,4979,1,0,7.287254280279,42.2935954343691,-4.20435263740318,2013
"12512",175,0,4390,2,0,6.287254280279,-58.7064045656309,2.79564736259682,2016
"11125",141,0,10063,1,0,5.287254280279,42.2935954343691,-1.20435263740318,2013
"12583",160,0,913,1,0,8.287254280279,-58.7064045656309,9.79564736259682,2016
"12747",157,0,1604,2,0,-2.712745719721,25.2935954343691,-2.20435263740318,2017
"13053",165,1,13723,2,0,-2.712745719721,-124.706404565631,-3.20435263740318,2018
"13870",160,1,8285,2,0,17.287254280279,-0.706404565630919,-2.20435263740318,2020
"14290",161,0,9113,1,0,5.287254280279,54.2935954343691,28.7956473625968,2021
"12592",164,0,1484,2,0,6.287254280279,-58.7064045656309,9.79564736259682,2016
"12780",168,1,8716,1,0,7.287254280279,25.2935954343691,-0.204352637403176,2017
"12496",160,0,14034,2,0,0.287254280279001,-58.7064045656309,-1.20435263740318,2016
"12764",173,0,725,2,0,-2.712745719721,25.2935954343691,-1.20435263740318,2017
"13030",161,1,12342,2,0,-2.712745719721,-124.706404565631,-9.20435263740318,2018
"11052",147,0,10782,1,0,-2.712745719721,42.2935954343691,-3.20435263740318,2013
"11770",154,1,10908,1,0,-5.712745719721,-20.7064045656309,-1.20435263740318,2014
"12196",163,0,5005,2,0,-7.712745719721,10.2935954343691,2.79564736259682,2015
"12506",163,0,5616,2,0,0.287254280279001,-58.7064045656309,2.79564736259682,2016
"12755",159,0,8669,2,0,-2.712745719721,25.2935954343691,-1.20435263740318,2017
"13141",162,1,14334,1,0,-2.712745719721,-124.706404565631,14.7956473625968,2018
"13499",171,0,1956,2,0,-2.712745719721,5.29359543436908,0.795647362596824,2019
"13816",152,1,10237,1,0,7.287254280279,-0.706404565630919,-6.20435263740318,2020
"14059",172,0,9066,2,0,0.287254280279001,54.2935954343691,0.795647362596824,2021
"14394",142,0,14393,1,0,-1.712745719721,12.2935954343691,-0.204352637403176,2022
"12174",148,0,2546,1,0,2.287254280279,10.2935954343691,-2.20435263740318,2015
"12507",171,0,14242,2,0,0.287254280279001,-58.7064045656309,2.79564736259682,2016
"12772",168,1,1471,1,0,7.287254280279,25.2935954343691,-1.20435263740318,2017
"12238",146,0,4440,1,0,-7.712745719721,10.2935954343691,2.79564736259682,2015
"12490",155,1,4394,1,0,0.287254280279001,-58.7064045656309,-1.20435263740318,2016
"12748",149,0,6051,1,0,0.287254280279001,25.2935954343691,-4.20435263740318,2017
"11124",139,0,1732,1,0,5.287254280279,42.2935954343691,-0.204352637403176,2013
"11863",138,0,2454,2,0,-2.712745719721,-20.7064045656309,1.79564736259682,2014
"13054",143,0,4637,2,0,-2.712745719721,-124.706404565631,-2.20435263740318,2018
"13523",169,0,10061,2,0,4.287254280279,5.29359543436908,8.79564736259682,2019
"11153",146,0,6321,2,0,5.287254280279,42.2935954343691,1.79564736259682,2013
"12570",147,1,7309,1,0,6.287254280279,-58.7064045656309,7.79564736259682,2016
"12805",162,0,5462,2,0,5.287254280279,25.2935954343691,0.795647362596824,2017
"13069",156,0,5532,2,0,6.287254280279,-124.706404565631,-1.20435263740318,2018
"12198",150,0,8418,1,0,-7.712745719721,10.2935954343691,2.79564736259682,2015
"12515",160,1,3530,1,0,0.287254280279001,-58.7064045656309,3.79564736259682,2016
"12776",166,1,2442,1,0,-2.712745719721,25.2935954343691,-0.204352637403176,2017
"13073",171,1,9253,2,0,-2.712745719721,-124.706404565631,-1.20435263740318,2018
"13430",168,1,9346,1,0,-2.712745719721,5.29359543436908,0.795647362596824,2019
"14040",162,1,12257,1,0,0.287254280279001,54.2935954343691,-2.20435263740318,2021
"12551",159,1,13131,1,0,8.287254280279,-58.7064045656309,2.79564736259682,2016
"12206",143,1,4168,1,0,-7.712745719721,10.2935954343691,1.79564736259682,2015
"12541",153,0,8850,2,0,2.287254280279,-58.7064045656309,5.79564736259682,2016
"12828",148,0,8630,1,0,-2.712745719721,25.2935954343691,-0.204352637403176,2017
"13116",144,1,10616,2,0,-2.712745719721,-124.706404565631,1.79564736259682,2018
"13466",163,1,11595,1,0,-2.712745719721,5.29359543436908,1.79564736259682,2019
"14136",158,0,9266,2,0,5.287254280279,54.2935954343691,3.79564736259682,2021
"12504",157,0,10590,2,0,8.287254280279,-58.7064045656309,0.795647362596824,2016
"11833",141,0,7967,1,0,4.287254280279,-20.7064045656309,-1.20435263740318,2014
"12226",151,1,4293,1,0,2.287254280279,10.2935954343691,4.79564736259682,2015
"12798",159,0,7150,2,0,7.287254280279,25.2935954343691,-1.20435263740318,2017
"11093",156,0,4904,1,0,0.287254280279001,42.2935954343691,-2.20435263740318,2013
"11106",147,0,155,1,0,-2.712745719721,42.2935954343691,-5.20435263740318,2013
"11158",145,0,10674,1,0,-2.712745719721,42.2935954343691,7.79564736259682,2013
"11856",145,0,13812,2,0,-5.712745719721,-20.7064045656309,2.79564736259682,2014
"12845",171,0,231,2,0,-2.712745719721,25.2935954343691,4.79564736259682,2017
"13092",164,1,3316,1,0,-2.712745719721,-124.706404565631,0.795647362596824,2018
"13449",177,0,7999,2,0,-2.712745719721,5.29359543436908,2.79564736259682,2019
"14138",163,0,1987,2,0,0.287254280279001,54.2935954343691,3.79564736259682,2021
"12571",172,1,9610,2,0,0.287254280279001,-58.7064045656309,7.79564736259682,2016
"12849",171,0,9935,1,0,-2.712745719721,25.2935954343691,4.79564736259682,2017
"11751",150,1,5279,1,0,-5.712745719721,-20.7064045656309,-4.20435263740318,2014
"12822",156,0,10208,1,0,2.287254280279,25.2935954343691,0.795647362596824,2017
"12752",150,1,983,1,0,5.287254280279,25.2935954343691,-5.20435263740318,2017
"12256",148,0,1592,1,0,-7.712745719721,10.2935954343691,4.79564736259682,2015
"12565",155,0,8411,2,0,2.287254280279,-58.7064045656309,6.79564736259682,2016
"13102",167,1,3721,1,0,-0.712745719720999,-124.706404565631,2.79564736259682,2018
"11131",129,0,6996,1,0,0.287254280279001,42.2935954343691,2.79564736259682,2013
"12265",151,0,13423,2,0,-7.712745719721,10.2935954343691,4.79564736259682,2015
"13093",163,1,5635,2,0,-0.712745719720999,-124.706404565631,1.79564736259682,2018
"12180",166,1,2578,1,0,-7.712745719721,10.2935954343691,-0.204352637403176,2015
"12028",148,0,1195,2,0,-2.712745719721,-20.7064045656309,11.7956473625968,2014
"12746",156,0,12640,2,0,-2.712745719721,25.2935954343691,-4.20435263740318,2017
"12290",148,0,928,1,0,0.287254280279001,10.2935954343691,6.79564736259682,2015
"12876",162,1,9638,1,0,5.287254280279,25.2935954343691,5.79564736259682,2017
"12895",161,0,2207,2,0,0.287254280279001,25.2935954343691,10.7956473625968,2017
"13598",161,0,10894,1,0,0.287254280279001,5.29359543436908,22.7956473625968,2019
"12272",174,0,11177,2,0,-7.712745719721,10.2935954343691,6.79564736259682,2015
"12494",163,1,12689,1,0,0.287254280279001,-58.7064045656309,0.795647362596824,2016
"11885",143,0,12221,2,0,-5.712745719721,-20.7064045656309,4.79564736259682,2014
"12295",147,0,9916,1,0,-4.712745719721,10.2935954343691,6.79564736259682,2015
"12616",158,0,11772,1,0,0.287254280279001,-58.7064045656309,13.7956473625968,2016
"12870",156,0,8846,1,0,0.287254280279001,25.2935954343691,6.79564736259682,2017
"12486",164,1,12423,2,0,6.287254280279,-58.7064045656309,-1.20435263740318,2016
"11857",157,1,7992,2,0,-5.712745719721,-20.7064045656309,2.79564736259682,2014
"12307",155,0,7805,2,0,-7.712745719721,10.2935954343691,7.79564736259682,2015
"12557",158,1,13351,1,0,0.287254280279001,-58.7064045656309,5.79564736259682,2016
"12267",158,1,4076,1,0,-7.712745719721,10.2935954343691,6.79564736259682,2015
"12862",163,1,2686,1,0,7.287254280279,25.2935954343691,4.79564736259682,2017
"13124",165,1,1810,1,0,6.287254280279,-124.706404565631,1.79564736259682,2018
"12056",130,0,9837,2,0,-10.712745719721,-20.7064045656309,34.7956473625968,2014
"12274",141,0,8054,1,0,-7.712745719721,10.2935954343691,2.79564736259682,2015
"12683",157,1,9772,1,0,-9.712745719721,-58.7064045656309,19.7956473625968,2016
"13085",165,0,8436,1,0,-2.712745719721,-124.706404565631,1.79564736259682,2018
"13456",159,1,8797,1,0,-2.712745719721,5.29359543436908,2.79564736259682,2019
"14014",159,1,11637,2,0,0.287254280279001,54.2935954343691,-0.204352637403176,2021
"14647",152,0,14345,2,0,-1.712745719721,12.2935954343691,22.7956473625968,2022
"12320",150,1,6445,2,0,-4.712745719721,10.2935954343691,10.7956473625968,2015
"13127",160,1,2708,1,0,6.287254280279,-124.706404565631,3.79564736259682,2018
"12852",145,0,6922,2,0,-2.712745719721,25.2935954343691,4.79564736259682,2017
"13094",150,0,12880,2,0,-2.712745719721,-124.706404565631,1.79564736259682,2018
"14096",133,0,9841,2,0,2.287254280279,54.2935954343691,1.79564736259682,2021
"12273",142,0,1501,1,0,-7.712745719721,10.2935954343691,4.79564736259682,2015
"12835",166,0,13953,2,0,0.287254280279001,25.2935954343691,3.79564736259682,2017
"12878",168,0,7551,2,0,-2.712745719721,25.2935954343691,6.79564736259682,2017
"13082",159,1,9173,1,0,-2.712745719721,-124.706404565631,0.795647362596824,2018
