"","id","y","time","trait","measure","family","CapAgeYears","Sex","Twin","jdateMC","PopDensMC"
"74471",2419,16.8,2004,"r","Weight","gaussian",1,1,1,6.71966885526692,159.378532686269
"74481",9485,18.8,2004,"r","Weight","gaussian",1,1,0,6.71966885526692,159.378532686269
"74491",1537,18.8,2004,"r","Weight","gaussian",2,1,0,6.71966885526692,159.378532686269
"74501",2055,24.2,2004,"r","Weight","gaussian",4,1,0,6.71966885526692,159.378532686269
"74511",12690,24.4,2004,"r","Weight","gaussian",7,1,0,6.71966885526692,159.378532686269
"7452",592,23.6,2004,"r","Weight","gaussian",8,1,0,6.71966885526692,159.378532686269
"7453",3968,18.2,2004,"r","Weight","gaussian",9,1,0,6.71966885526692,159.378532686269
"7454",2853,20.6,2004,"r","Weight","gaussian",9,1,1,6.71966885526692,159.378532686269
"7455",12549,22.4,2004,"r","Weight","gaussian",12,1,0,6.71966885526692,159.378532686269
"74741",14309,23.2,2004,"r","Weight","gaussian",1,2,0,4.71966885526692,159.378532686269
"74751",5958,14,2004,"r","Weight","gaussian",1,1,1,4.71966885526692,159.378532686269
"74761",2003,14.2,2004,"r","Weight","gaussian",1,1,1,4.71966885526692,159.378532686269
"74771",3,25,2004,"r","Weight","gaussian",1,2,0,4.71966885526692,159.378532686269
"74781",11262,15.8,2004,"r","Weight","gaussian",1,1,1,4.71966885526692,159.378532686269
"74791",11883,17.2,2004,"r","Weight","gaussian",1,1,0,4.71966885526692,159.378532686269
"74801",6280,18.4,2004,"r","Weight","gaussian",1,1,0,4.71966885526692,159.378532686269
"74811",6995,24.2,2004,"r","Weight","gaussian",1,2,0,4.71966885526692,159.378532686269
"74821",1112,22.8,2004,"r","Weight","gaussian",1,2,0,4.71966885526692,159.378532686269
"74831",10745,27.6,2004,"r","Weight","gaussian",1,2,0,4.71966885526692,159.378532686269
"74841",5071,16.8,2004,"r","Weight","gaussian",1,1,1,4.71966885526692,159.378532686269
"74851",1326,25.2,2004,"r","Weight","gaussian",1,2,0,4.71966885526692,159.378532686269
"74861",3299,29.2,2004,"r","Weight","gaussian",2,2,0,4.71966885526692,159.378532686269
"7487",9018,28.8,2004,"r","Weight","gaussian",2,2,0,4.71966885526692,159.378532686269
"74881",8535,17.6,2004,"r","Weight","gaussian",2,1,0,4.71966885526692,159.378532686269
"74891",2402,27.4,2004,"r","Weight","gaussian",2,2,1,4.71966885526692,159.378532686269
"7490",8035,29.2,2004,"r","Weight","gaussian",2,2,0,4.71966885526692,159.378532686269
"7491",8683,19.4,2004,"r","Weight","gaussian",2,1,0,4.71966885526692,159.378532686269
"7492",6575,25.8,2004,"r","Weight","gaussian",2,2,0,4.71966885526692,159.378532686269
"74931",8981,32,2004,"r","Weight","gaussian",3,2,0,4.71966885526692,159.378532686269
"7494",1611,25,2004,"r","Weight","gaussian",4,1,0,4.71966885526692,159.378532686269
"7495",2305,24.6,2004,"r","Weight","gaussian",5,1,0,4.71966885526692,159.378532686269
"74961",2222,20,2004,"r","Weight","gaussian",5,1,0,4.71966885526692,159.378532686269
"7497",14311,24.6,2004,"r","Weight","gaussian",5,1,0,4.71966885526692,159.378532686269
"7498",1960,20.2,2004,"r","Weight","gaussian",6,1,0,4.71966885526692,159.378532686269
"7499",2913,25.8,2004,"r","Weight","gaussian",7,1,0,4.71966885526692,159.378532686269
"7500",9706,25.2,2004,"r","Weight","gaussian",7,1,0,4.71966885526692,159.378532686269
"7505",8765,34.9,2004,"r","Weight","gaussian",4,2,1,-1.28033114473308,159.378532686269
"80081",7264,15.65,2005,"r","Weight","gaussian",1,2,0,-2.28033114473308,-106.621467313731
"80091",4405,23.4,2005,"r","Weight","gaussian",1,2,0,-2.28033114473308,-106.621467313731
"80111",1464,19.5,2005,"r","Weight","gaussian",2,1,0,-2.28033114473308,-106.621467313731
"80121",10882,22,2005,"r","Weight","gaussian",2,1,0,-2.28033114473308,-106.621467313731
"8013",10880,34.7,2005,"r","Weight","gaussian",2,2,0,-2.28033114473308,-106.621467313731
"8014",10839,21.5,2005,"r","Weight","gaussian",2,1,1,-2.28033114473308,-106.621467313731
"8015",3197,19.9,2005,"r","Weight","gaussian",2,1,1,-2.28033114473308,-106.621467313731
"8016",3427,21.3,2005,"r","Weight","gaussian",2,1,1,-2.28033114473308,-106.621467313731
"8017",1192,18.25,2005,"r","Weight","gaussian",2,1,0,-2.28033114473308,-106.621467313731
"8018",3549,21.2,2005,"r","Weight","gaussian",2,1,0,-2.28033114473308,-106.621467313731
"8019",10399,21.5,2005,"r","Weight","gaussian",2,1,1,-2.28033114473308,-106.621467313731
"80201",11642,21.65,2005,"r","Weight","gaussian",2,1,0,-2.28033114473308,-106.621467313731
"8021",6129,19.75,2005,"r","Weight","gaussian",2,1,0,-2.28033114473308,-106.621467313731
"8022",9521,22.45,2005,"r","Weight","gaussian",2,1,0,-2.28033114473308,-106.621467313731
"80231",13850,20.4,2005,"r","Weight","gaussian",2,1,0,-2.28033114473308,-106.621467313731
"8024",1480,18.4,2005,"r","Weight","gaussian",2,1,0,-2.28033114473308,-106.621467313731
"8025",13469,23.55,2005,"r","Weight","gaussian",2,1,0,-2.28033114473308,-106.621467313731
"8026",12946,21.8,2005,"r","Weight","gaussian",2,1,1,-2.28033114473308,-106.621467313731
"8027",10162,19.95,2005,"r","Weight","gaussian",2,1,0,-2.28033114473308,-106.621467313731
"80281",7500,17.5,2005,"r","Weight","gaussian",2,1,0,-2.28033114473308,-106.621467313731
"8029",9415,18.6,2005,"r","Weight","gaussian",2,1,0,-2.28033114473308,-106.621467313731
"80301",8527,17.95,2005,"r","Weight","gaussian",2,1,0,-2.28033114473308,-106.621467313731
"8031",9074,18.8,2005,"r","Weight","gaussian",2,1,0,-2.28033114473308,-106.621467313731
"8032",3959,26.3,2005,"r","Weight","gaussian",2,2,0,-2.28033114473308,-106.621467313731
"8033",11904,30,2005,"r","Weight","gaussian",2,2,0,-2.28033114473308,-106.621467313731
"8035",12846,18.75,2005,"r","Weight","gaussian",2,1,1,-2.28033114473308,-106.621467313731
"8036",4733,20.6,2005,"r","Weight","gaussian",2,1,0,-2.28033114473308,-106.621467313731
"8037",10690,19.3,2005,"r","Weight","gaussian",3,1,0,-2.28033114473308,-106.621467313731
"8038",9620,36,2005,"r","Weight","gaussian",3,2,0,-2.28033114473308,-106.621467313731
"8039",12155,24.4,2005,"r","Weight","gaussian",3,1,0,-2.28033114473308,-106.621467313731
"8040",5949,30.3,2005,"r","Weight","gaussian",3,2,1,-2.28033114473308,-106.621467313731
"8041",12596,22.85,2005,"r","Weight","gaussian",3,1,0,-2.28033114473308,-106.621467313731
"8042",8996,21.05,2005,"r","Weight","gaussian",3,1,0,-2.28033114473308,-106.621467313731
"8043",13060,20.5,2005,"r","Weight","gaussian",3,1,1,-2.28033114473308,-106.621467313731
"8044",2904,18.05,2005,"r","Weight","gaussian",3,1,0,-2.28033114473308,-106.621467313731
"8045",2134,17.4,2005,"r","Weight","gaussian",3,1,0,-2.28033114473308,-106.621467313731
"8046",126,18.7,2005,"r","Weight","gaussian",3,1,0,-2.28033114473308,-106.621467313731
"8047",11004,19.7,2005,"r","Weight","gaussian",3,1,0,-2.28033114473308,-106.621467313731
"8048",4699,20.4,2005,"r","Weight","gaussian",4,1,1,-2.28033114473308,-106.621467313731
"8049",10536,19.2,2005,"r","Weight","gaussian",4,1,0,-2.28033114473308,-106.621467313731
"8050",2501,28.25,2005,"r","Weight","gaussian",4,1,0,-2.28033114473308,-106.621467313731
"8051",12593,22.45,2005,"r","Weight","gaussian",4,1,0,-2.28033114473308,-106.621467313731
"8052",4398,20.8,2005,"r","Weight","gaussian",5,1,0,-2.28033114473308,-106.621467313731
"8053",14322,22.6,2005,"r","Weight","gaussian",5,1,1,-2.28033114473308,-106.621467313731
"8054",8593,36.5,2005,"r","Weight","gaussian",5,2,1,-2.28033114473308,-106.621467313731
"8055",14315,21.55,2005,"r","Weight","gaussian",5,1,0,-2.28033114473308,-106.621467313731
"8056",1854,25.65,2005,"r","Weight","gaussian",5,1,0,-2.28033114473308,-106.621467313731
"8057",4549,22.1,2005,"r","Weight","gaussian",5,1,0,-2.28033114473308,-106.621467313731
"8058",8037,18.2,2005,"r","Weight","gaussian",5,1,1,-2.28033114473308,-106.621467313731
"8059",8512,18.25,2005,"r","Weight","gaussian",5,1,1,-2.28033114473308,-106.621467313731
"8060",9691,31.85,2005,"r","Weight","gaussian",5,1,1,-2.28033114473308,-106.621467313731
"8061",11347,26.6,2005,"r","Weight","gaussian",5,1,0,-2.28033114473308,-106.621467313731
"8062",375,25.55,2005,"r","Weight","gaussian",6,1,0,-2.28033114473308,-106.621467313731
"8063",5052,26.75,2005,"r","Weight","gaussian",6,1,0,-2.28033114473308,-106.621467313731
"8064",6713,25.1,2005,"r","Weight","gaussian",6,1,0,-2.28033114473308,-106.621467313731
"8065",2678,20.85,2005,"r","Weight","gaussian",6,1,0,-2.28033114473308,-106.621467313731
"8066",11724,16.2,2005,"r","Weight","gaussian",7,1,0,-2.28033114473308,-106.621467313731
"8067",1167,21,2005,"r","Weight","gaussian",8,1,0,-2.28033114473308,-106.621467313731
"8068",12700,20,2005,"r","Weight","gaussian",9,1,1,-2.28033114473308,-106.621467313731
"8069",10527,25.05,2005,"r","Weight","gaussian",9,1,0,-2.28033114473308,-106.621467313731
"8070",1254,20.7,2005,"r","Weight","gaussian",9,1,0,-2.28033114473308,-106.621467313731
"8071",12268,20.2,2005,"r","Weight","gaussian",9,1,0,-2.28033114473308,-106.621467313731
"8072",4302,24.25,2005,"r","Weight","gaussian",9,1,0,-2.28033114473308,-106.621467313731
"8073",13471,25.7,2005,"r","Weight","gaussian",10,1,1,-2.28033114473308,-106.621467313731
"8074",2690,26.8,2005,"r","Weight","gaussian",10,1,0,-2.28033114473308,-106.621467313731
"8075",10560,27,2005,"r","Weight","gaussian",10,1,0,-2.28033114473308,-106.621467313731
"8076",2746,26.05,2005,"r","Weight","gaussian",10,1,0,-2.28033114473308,-106.621467313731
"8077",536,23.6,2005,"r","Weight","gaussian",10,1,0,-2.28033114473308,-106.621467313731
"8078",11652,21.25,2005,"r","Weight","gaussian",12,1,0,-2.28033114473308,-106.621467313731
"8079",7572,26.2,2005,"r","Weight","gaussian",12,1,0,-2.28033114473308,-106.621467313731
"8085",2419,22.05,2005,"r","Weight","gaussian",2,1,1,-0.280331144733083,-106.621467313731
"80861",13612,22.45,2005,"r","Weight","gaussian",3,1,0,-0.280331144733083,-106.621467313731
"8087",1282,23.95,2005,"r","Weight","gaussian",4,1,0,-0.280331144733083,-106.621467313731
"8088",10783,20.7,2005,"r","Weight","gaussian",5,1,0,-0.280331144733083,-106.621467313731
"8089",14063,25.8,2005,"r","Weight","gaussian",6,1,0,-0.280331144733083,-106.621467313731
"8090",2913,26.6,2005,"r","Weight","gaussian",8,1,0,-0.280331144733083,-106.621467313731
"8091",1044,20.7,2005,"r","Weight","gaussian",9,1,0,-0.280331144733083,-106.621467313731
"81021",1920,21.65,2005,"r","Weight","gaussian",2,1,1,5.71966885526692,-106.621467313731
"81031",11011,18.5,2005,"r","Weight","gaussian",2,1,0,5.71966885526692,-106.621467313731
"81041",5514,22.45,2005,"r","Weight","gaussian",2,1,0,5.71966885526692,-106.621467313731
"8105",3518,20.9,2005,"r","Weight","gaussian",2,1,0,5.71966885526692,-106.621467313731
"81061",868,20.6,2005,"r","Weight","gaussian",3,1,1,5.71966885526692,-106.621467313731
"8107",6301,20.1,2005,"r","Weight","gaussian",3,1,1,5.71966885526692,-106.621467313731
"8108",2124,22.7,2005,"r","Weight","gaussian",5,1,0,5.71966885526692,-106.621467313731
"8109",2055,24.05,2005,"r","Weight","gaussian",5,1,0,5.71966885526692,-106.621467313731
"81101",8025,22.1,2005,"r","Weight","gaussian",6,1,0,5.71966885526692,-106.621467313731
"8111",2305,24.35,2005,"r","Weight","gaussian",6,1,0,5.71966885526692,-106.621467313731
"8112",4525,24,2005,"r","Weight","gaussian",8,1,0,5.71966885526692,-106.621467313731
"8113",12690,24.65,2005,"r","Weight","gaussian",8,1,0,5.71966885526692,-106.621467313731
"8114",2176,25.2,2005,"r","Weight","gaussian",9,1,0,5.71966885526692,-106.621467313731
"81871",1868,14.8,2006,"r","Weight","gaussian",1,1,0,-5.28033114473308,-44.6214673137311
"81881",8736,22.25,2006,"r","Weight","gaussian",1,2,0,-5.28033114473308,-44.6214673137311
"81891",5742,16.95,2006,"r","Weight","gaussian",1,1,0,-5.28033114473308,-44.6214673137311
"81901",6320,17.8,2006,"r","Weight","gaussian",1,1,0,-5.28033114473308,-44.6214673137311
"81911",7715,15.75,2006,"r","Weight","gaussian",1,1,1,-5.28033114473308,-44.6214673137311
"81921",13939,18.5,2006,"r","Weight","gaussian",1,1,0,-5.28033114473308,-44.6214673137311
"81931",10650,14.35,2006,"r","Weight","gaussian",1,1,0,-5.28033114473308,-44.6214673137311
"81941",53,12.2,2006,"r","Weight","gaussian",1,1,0,-5.28033114473308,-44.6214673137311
"81951",3998,16.4,2006,"r","Weight","gaussian",1,1,0,-5.28033114473308,-44.6214673137311
"81961",8130,15.65,2006,"r","Weight","gaussian",1,1,0,-5.28033114473308,-44.6214673137311
"81971",14160,15.45,2006,"r","Weight","gaussian",1,1,0,-5.28033114473308,-44.6214673137311
"81981",1299,19.6,2006,"r","Weight","gaussian",1,2,0,-5.28033114473308,-44.6214673137311
"81991",1360,16,2006,"r","Weight","gaussian",1,1,0,-5.28033114473308,-44.6214673137311
"82001",516,15.45,2006,"r","Weight","gaussian",1,1,0,-5.28033114473308,-44.6214673137311
"8201",4405,31.5,2006,"r","Weight","gaussian",2,2,0,-5.28033114473308,-44.6214673137311
"8202",10880,37.9,2006,"r","Weight","gaussian",3,2,0,-5.28033114473308,-44.6214673137311
"8203",3197,22.2,2006,"r","Weight","gaussian",3,1,1,-5.28033114473308,-44.6214673137311
"8204",1192,19.65,2006,"r","Weight","gaussian",3,1,0,-5.28033114473308,-44.6214673137311
"82051",8460,36.6,2006,"r","Weight","gaussian",3,2,0,-5.28033114473308,-44.6214673137311
"8206",6129,18.9,2006,"r","Weight","gaussian",3,1,0,-5.28033114473308,-44.6214673137311
"8207",13850,21.45,2006,"r","Weight","gaussian",3,1,0,-5.28033114473308,-44.6214673137311
"8208",1480,19.8,2006,"r","Weight","gaussian",3,1,0,-5.28033114473308,-44.6214673137311
"8209",12946,24.4,2006,"r","Weight","gaussian",3,1,1,-5.28033114473308,-44.6214673137311
"8210",3518,20.4,2006,"r","Weight","gaussian",3,1,0,-5.28033114473308,-44.6214673137311
"8211",4733,21.85,2006,"r","Weight","gaussian",3,1,0,-5.28033114473308,-44.6214673137311
"8212",9521,23.9,2006,"r","Weight","gaussian",3,1,0,-5.28033114473308,-44.6214673137311
"8213",10162,21.4,2006,"r","Weight","gaussian",3,1,0,-5.28033114473308,-44.6214673137311
"8214",10690,20.85,2006,"r","Weight","gaussian",4,1,0,-5.28033114473308,-44.6214673137311
"8215",9620,35.3,2006,"r","Weight","gaussian",4,2,0,-5.28033114473308,-44.6214673137311
"8216",5949,29.4,2006,"r","Weight","gaussian",4,2,1,-5.28033114473308,-44.6214673137311
"8217",12596,24.3,2006,"r","Weight","gaussian",4,1,0,-5.28033114473308,-44.6214673137311
"8218",13060,22.9,2006,"r","Weight","gaussian",4,1,1,-5.28033114473308,-44.6214673137311
"8219",2134,19.15,2006,"r","Weight","gaussian",4,1,0,-5.28033114473308,-44.6214673137311
"8220",11004,21.85,2006,"r","Weight","gaussian",4,1,0,-5.28033114473308,-44.6214673137311
"8221",4699,20.5,2006,"r","Weight","gaussian",5,1,1,-5.28033114473308,-44.6214673137311
"8222",2501,30.55,2006,"r","Weight","gaussian",5,1,0,-5.28033114473308,-44.6214673137311
"8223",4398,21.2,2006,"r","Weight","gaussian",6,1,0,-5.28033114473308,-44.6214673137311
"8224",14322,23,2006,"r","Weight","gaussian",6,1,1,-5.28033114473308,-44.6214673137311
"8225",8593,36.45,2006,"r","Weight","gaussian",6,2,1,-5.28033114473308,-44.6214673137311
"8226",1854,25.7,2006,"r","Weight","gaussian",6,1,0,-5.28033114473308,-44.6214673137311
"8227",4549,23.15,2006,"r","Weight","gaussian",6,1,0,-5.28033114473308,-44.6214673137311
"8228",8512,17.65,2006,"r","Weight","gaussian",6,1,1,-5.28033114473308,-44.6214673137311
"8229",9691,31.2,2006,"r","Weight","gaussian",6,1,1,-5.28033114473308,-44.6214673137311
"8230",11347,24.1,2006,"r","Weight","gaussian",6,1,0,-5.28033114473308,-44.6214673137311
"8231",375,27.8,2006,"r","Weight","gaussian",7,1,0,-5.28033114473308,-44.6214673137311
"8232",1254,21,2006,"r","Weight","gaussian",10,1,0,-5.28033114473308,-44.6214673137311
"8233",12268,21.25,2006,"r","Weight","gaussian",10,1,0,-5.28033114473308,-44.6214673137311
"8234",10527,25.05,2006,"r","Weight","gaussian",10,1,0,-5.28033114473308,-44.6214673137311
"8235",13471,25.25,2006,"r","Weight","gaussian",11,1,1,-5.28033114473308,-44.6214673137311
"8236",10560,28.4,2006,"r","Weight","gaussian",11,1,0,-5.28033114473308,-44.6214673137311
"8237",536,22.45,2006,"r","Weight","gaussian",11,1,0,-5.28033114473308,-44.6214673137311
"8238",2746,25.7,2006,"r","Weight","gaussian",11,1,0,-5.28033114473308,-44.6214673137311
"8239",7572,22.35,2006,"r","Weight","gaussian",13,1,0,-5.28033114473308,-44.6214673137311
"82541",9062,20.3,2006,"r","Weight","gaussian",1,2,0,-2.28033114473308,-44.6214673137311
"82551",4062,21.8,2006,"r","Weight","gaussian",1,2,0,-2.28033114473308,-44.6214673137311
"82561",13512,16.55,2006,"r","Weight","gaussian",1,1,0,-2.28033114473308,-44.6214673137311
"82571",7938,15.15,2006,"r","Weight","gaussian",1,1,0,-2.28033114473308,-44.6214673137311
"82581",8453,16.85,2006,"r","Weight","gaussian",1,2,0,-2.28033114473308,-44.6214673137311
"82591",5351,20.35,2006,"r","Weight","gaussian",2,1,0,-2.28033114473308,-44.6214673137311
"82601",11530,19.35,2006,"r","Weight","gaussian",2,1,0,-2.28033114473308,-44.6214673137311
"82611",8257,22.8,2006,"r","Weight","gaussian",3,1,0,-2.28033114473308,-44.6214673137311
"82621",6650,23.05,2006,"r","Weight","gaussian",3,1,0,-2.28033114473308,-44.6214673137311
"8263",3549,22.9,2006,"r","Weight","gaussian",3,1,0,-2.28033114473308,-44.6214673137311
"8264",1464,19.2,2006,"r","Weight","gaussian",3,1,0,-2.28033114473308,-44.6214673137311
"8265",12155,23.85,2006,"r","Weight","gaussian",4,1,0,-2.28033114473308,-44.6214673137311
"8266",9017,19.65,2006,"r","Weight","gaussian",4,1,0,-2.28033114473308,-44.6214673137311
"8267",12457,20.7,2006,"r","Weight","gaussian",4,1,0,-2.28033114473308,-44.6214673137311
"8268",8996,22.7,2006,"r","Weight","gaussian",4,1,0,-2.28033114473308,-44.6214673137311
"8269",1611,23.35,2006,"r","Weight","gaussian",6,1,0,-2.28033114473308,-44.6214673137311
"8270",12668,38,2006,"r","Weight","gaussian",6,2,0,-2.28033114473308,-44.6214673137311
"8271",14063,24.45,2006,"r","Weight","gaussian",7,1,0,-2.28033114473308,-44.6214673137311
"8272",11724,15.85,2006,"r","Weight","gaussian",8,1,0,-2.28033114473308,-44.6214673137311
"8273",4302,23.95,2006,"r","Weight","gaussian",10,1,0,-2.28033114473308,-44.6214673137311
"82781",91,21.35,2006,"r","Weight","gaussian",3,1,1,-1.28033114473308,-44.6214673137311
"82791",4671,27.5,2006,"r","Weight","gaussian",3,2,1,-1.28033114473308,-44.6214673137311
"82801",3689,24.3,2006,"r","Weight","gaussian",3,2,1,-1.28033114473308,-44.6214673137311
"82811",7860,20.6,2006,"r","Weight","gaussian",3,1,0,-1.28033114473308,-44.6214673137311
"8282",13265,17.6,2006,"r","Weight","gaussian",3,1,0,-1.28033114473308,-44.6214673137311
"82831",451,27.25,2006,"r","Weight","gaussian",3,2,0,-1.28033114473308,-44.6214673137311
"8284",6301,21.6,2006,"r","Weight","gaussian",4,1,1,-1.28033114473308,-44.6214673137311
"83051",1148,19,2006,"r","Weight","gaussian",1,2,0,2.71966885526692,-44.6214673137311
"83061",3164,12.7,2006,"r","Weight","gaussian",1,1,1,2.71966885526692,-44.6214673137311
"83071",10257,16.7,2006,"r","Weight","gaussian",1,1,0,2.71966885526692,-44.6214673137311
"83081",8887,36.5,2006,"r","Weight","gaussian",3,2,0,2.71966885526692,-44.6214673137311
"83091",13451,21.7,2006,"r","Weight","gaussian",3,1,1,2.71966885526692,-44.6214673137311
"83101",14007,26.65,2006,"r","Weight","gaussian",3,2,0,2.71966885526692,-44.6214673137311
"8311",3,32.9,2006,"r","Weight","gaussian",3,2,0,2.71966885526692,-44.6214673137311
"8312",710,31.05,2006,"r","Weight","gaussian",3,2,1,2.71966885526692,-44.6214673137311
"8313",10399,21.4,2006,"r","Weight","gaussian",3,1,1,2.71966885526692,-44.6214673137311
"83141",10973,33.9,2006,"r","Weight","gaussian",3,2,1,2.71966885526692,-44.6214673137311
"83151",2035,31.75,2006,"r","Weight","gaussian",3,2,0,2.71966885526692,-44.6214673137311
"83161",4020,21.15,2006,"r","Weight","gaussian",3,1,0,2.71966885526692,-44.6214673137311
"83171",9263,32.1,2006,"r","Weight","gaussian",4,2,0,2.71966885526692,-44.6214673137311
"8318",1537,21.35,2006,"r","Weight","gaussian",4,1,0,2.71966885526692,-44.6214673137311
"8319",8683,22.1,2006,"r","Weight","gaussian",4,1,0,2.71966885526692,-44.6214673137311
"8320",12593,22.45,2006,"r","Weight","gaussian",5,1,0,2.71966885526692,-44.6214673137311
"8321",12627,22.6,2006,"r","Weight","gaussian",5,1,0,2.71966885526692,-44.6214673137311
"8322",7966,22,2006,"r","Weight","gaussian",6,1,0,2.71966885526692,-44.6214673137311
"8323",9496,23.3,2006,"r","Weight","gaussian",6,1,0,2.71966885526692,-44.6214673137311
"8324",3410,21.1,2006,"r","Weight","gaussian",6,1,0,2.71966885526692,-44.6214673137311
"8325",8464,23.3,2006,"r","Weight","gaussian",8,1,0,2.71966885526692,-44.6214673137311
"8326",9922,22.15,2006,"r","Weight","gaussian",10,1,0,2.71966885526692,-44.6214673137311
"8327",11968,25.55,2006,"r","Weight","gaussian",10,1,0,2.71966885526692,-44.6214673137311
"86171",9558,18,2007,"r","Weight","gaussian",1,2,0,-4.28033114473308,-64.6214673137311
"86181",714,14.4,2007,"r","Weight","gaussian",1,1,0,-4.28033114473308,-64.6214673137311
"86191",4527,16.1,2007,"r","Weight","gaussian",1,1,0,-4.28033114473308,-64.6214673137311
"86201",10558,17.3,2007,"r","Weight","gaussian",1,1,0,-4.28033114473308,-64.6214673137311
"86211",14022,19.6,2007,"r","Weight","gaussian",1,1,0,-4.28033114473308,-64.6214673137311
"86221",11099,18.5,2007,"r","Weight","gaussian",1,1,0,-4.28033114473308,-64.6214673137311
"86231",10742,18,2007,"r","Weight","gaussian",1,1,0,-4.28033114473308,-64.6214673137311
"86241",2938,15.4,2007,"r","Weight","gaussian",1,1,0,-4.28033114473308,-64.6214673137311
"86251",4428,17.2,2007,"r","Weight","gaussian",1,1,0,-4.28033114473308,-64.6214673137311
"86261",10795,18.7,2007,"r","Weight","gaussian",1,1,0,-4.28033114473308,-64.6214673137311
"86271",14042,17.6,2007,"r","Weight","gaussian",1,1,0,-4.28033114473308,-64.6214673137311
"86281",13614,13.5,2007,"r","Weight","gaussian",1,1,0,-4.28033114473308,-64.6214673137311
"86291",4084,16.4,2007,"r","Weight","gaussian",1,1,0,-4.28033114473308,-64.6214673137311
"86301",3643,22.6,2007,"r","Weight","gaussian",1,2,0,-4.28033114473308,-64.6214673137311
"86311",9795,24.6,2007,"r","Weight","gaussian",1,2,0,-4.28033114473308,-64.6214673137311
"86321",13416,23.2,2007,"r","Weight","gaussian",2,1,0,-4.28033114473308,-64.6214673137311
"86331",13519,25.3,2007,"r","Weight","gaussian",2,2,0,-4.28033114473308,-64.6214673137311
"86341",1065,20.1,2007,"r","Weight","gaussian",2,1,0,-4.28033114473308,-64.6214673137311
"8635",1868,18.4,2007,"r","Weight","gaussian",2,1,0,-4.28033114473308,-64.6214673137311
"86361",9740,22,2007,"r","Weight","gaussian",2,1,0,-4.28033114473308,-64.6214673137311
"8637",5742,20.6,2007,"r","Weight","gaussian",2,1,0,-4.28033114473308,-64.6214673137311
"8638",6320,21.3,2007,"r","Weight","gaussian",2,1,0,-4.28033114473308,-64.6214673137311
"8639",7715,18.7,2007,"r","Weight","gaussian",2,1,1,-4.28033114473308,-64.6214673137311
"86401",1368,19.6,2007,"r","Weight","gaussian",2,1,0,-4.28033114473308,-64.6214673137311
"8641",13512,20.8,2007,"r","Weight","gaussian",2,1,0,-4.28033114473308,-64.6214673137311
"86421",11062,19.5,2007,"r","Weight","gaussian",2,1,0,-4.28033114473308,-64.6214673137311
"8644",13939,22.1,2007,"r","Weight","gaussian",2,1,0,-4.28033114473308,-64.6214673137311
"8645",8130,21.5,2007,"r","Weight","gaussian",2,1,0,-4.28033114473308,-64.6214673137311
"8646",14160,18.4,2007,"r","Weight","gaussian",2,1,0,-4.28033114473308,-64.6214673137311
"8647",1360,19.8,2007,"r","Weight","gaussian",2,1,0,-4.28033114473308,-64.6214673137311
"8648",5351,21.2,2007,"r","Weight","gaussian",3,1,0,-4.28033114473308,-64.6214673137311
"8649",4405,37.1,2007,"r","Weight","gaussian",3,2,0,-4.28033114473308,-64.6214673137311
"86501",7118,19.6,2007,"r","Weight","gaussian",3,1,0,-4.28033114473308,-64.6214673137311
"8652",7880,22.4,2007,"r","Weight","gaussian",4,1,0,-4.28033114473308,-64.6214673137311
"8653",10880,39,2007,"r","Weight","gaussian",4,2,0,-4.28033114473308,-64.6214673137311
"8654",10839,23,2007,"r","Weight","gaussian",4,1,1,-4.28033114473308,-64.6214673137311
"8655",3197,22.8,2007,"r","Weight","gaussian",4,1,1,-4.28033114473308,-64.6214673137311
"8656",3427,24.8,2007,"r","Weight","gaussian",4,1,1,-4.28033114473308,-64.6214673137311
"8657",1192,20.2,2007,"r","Weight","gaussian",4,1,0,-4.28033114473308,-64.6214673137311
"8658",3549,22.9,2007,"r","Weight","gaussian",4,1,0,-4.28033114473308,-64.6214673137311
"8659",4421,26.2,2007,"r","Weight","gaussian",4,1,0,-4.28033114473308,-64.6214673137311
"8660",6129,18.9,2007,"r","Weight","gaussian",4,1,0,-4.28033114473308,-64.6214673137311
"8661",13850,21.8,2007,"r","Weight","gaussian",4,1,0,-4.28033114473308,-64.6214673137311
"8662",13469,25.4,2007,"r","Weight","gaussian",4,1,0,-4.28033114473308,-64.6214673137311
"8663",12946,25.1,2007,"r","Weight","gaussian",4,1,1,-4.28033114473308,-64.6214673137311
"86641",2770,22.6,2007,"r","Weight","gaussian",4,1,1,-4.28033114473308,-64.6214673137311
"8665",7500,21.1,2007,"r","Weight","gaussian",4,1,0,-4.28033114473308,-64.6214673137311
"8666",3959,33,2007,"r","Weight","gaussian",4,2,0,-4.28033114473308,-64.6214673137311
"8667",2753,23.8,2007,"r","Weight","gaussian",4,1,0,-4.28033114473308,-64.6214673137311
"86681",5470,24.7,2007,"r","Weight","gaussian",4,1,0,-4.28033114473308,-64.6214673137311
"8669",14076,25,2007,"r","Weight","gaussian",4,1,0,-4.28033114473308,-64.6214673137311
"8670",6650,25.3,2007,"r","Weight","gaussian",4,1,0,-4.28033114473308,-64.6214673137311
"8671",8257,22.3,2007,"r","Weight","gaussian",4,1,0,-4.28033114473308,-64.6214673137311
"8672",13265,18,2007,"r","Weight","gaussian",4,1,0,-4.28033114473308,-64.6214673137311
"8673",7860,21.7,2007,"r","Weight","gaussian",4,1,0,-4.28033114473308,-64.6214673137311
