"","ID","LambAugWeight","LambHindLeg","LambHornLen","LambBolCirc","Sex","PopDensBirth","MumAge","Twin","CapJDate"
"11046",9128,10.75,150,140,170,2,545,6,1,223
"11139",8718,10.65,151,124,165,2,545,6,1,223
"11140",7526,9.5,146,105,155,2,545,6,1,223
"12489",10884,13.4,150,138,175,2,444,9,1,226
"12234",4038,9.3,146,NA,NA,1,513,8,1,218
"11858",3683,13.45,158,NA,185,2,482,7,1,223
"11036",8968,13.65,155,NA,NA,1,545,5,1,231
"11037",12531,12.95,158,112,200,2,545,5,1,231
"11764",9809,9.9,143,NA,NA,1,482,6,1,220
"11765",10397,10.3,147,77,145,2,482,6,1,220
"12247",6231,5.9,127,NA,NA,1,513,7,1,221
"12248",1529,6.35,124,NA,NA,1,513,7,1,221
"12542",23,9.05,138,NA,NA,1,444,8,1,232
"12759",5044,7.65,133,89,130,2,528,9,1,228
"11845",6772,13.35,160,54,180,2,482,6,1,230
"11122",10555,9.95,149,NA,NA,1,545,5,1,223
"11898",7207,9.3,141,NA,NA,1,482,6,1,223
"11068",6300,11.25,153,NA,NA,1,545,5,1,223
"11067",9871,12.35,157,154,185,2,545,5,1,223
"11860",4812,13.7,163,174,200,2,482,6,1,223
"12282",5084,7.3,146,NA,NA,1,513,7,1,218
"12283",8946,9.75,146,133,110,2,513,7,1,218
"11082",157,14.4,153,144,210,2,545,5,1,226
"11902",11906,10.4,152,NA,NA,1,482,6,1,220
"12834",6138,11.05,153,NA,NA,1,528,9,1,223
"11150",7471,12.7,164,75,165,2,545,5,1,223
"11151",13341,13.5,161,123,190,2,545,5,1,226
"11903",13706,9.6,145,85,100,2,482,6,1,220
"11904",13044,8.3,145,NA,NA,1,482,6,1,220
"12897",9284,8.05,146,NA,NA,2,528,9,1,226
"11085",8370,12.25,161,NA,190,2,545,5,1,226
"11086",2699,10.65,153,NA,NA,1,545,5,1,223
"12305",8028,8.7,149,NA,105,2,513,7,1,218
"12306",2969,8.2,142,NA,NA,1,513,7,1,218
"12627",8072,12.2,160,77,185,2,444,8,1,226
"10317",10545,10.9,151,NA,180,2,649,3,1,222
"11787",9152,15.25,161,88,220,2,482,6,1,230
"11236",12991,14.8,168,NA,NA,1,545,5,1,233
"12863",13480,9.75,139,98,155,2,528,9,1,231
"12864",12069,6.7,133,NA,NA,1,528,9,1,231
"12221",4736,11.25,153,NA,NA,1,513,6,1,226
"12222",5948,7.4,139,NA,NA,1,513,6,1,226
"12319",1023,14.1,155,NA,NA,1,513,6,1,221
"12162",9626,10.3,149,70,155,2,513,6,1,218
"12163",8661,8.95,146,NA,NA,1,513,6,1,218
"12574",4964,10.9,152,121,180,2,444,7,1,226
"12573",3926,9.8,138,NA,NA,1,444,7,1,226
"11890",12611,14.8,163,152,185,2,482,5,1,226
"12316",6313,7.65,135,56,NA,2,513,6,1,228
"11030",9698,10.3,143,NA,NA,1,545,4,1,223
"11029",13223,9.55,147,NA,NA,1,545,4,1,223
"11756",313,9.8,141,NA,NA,1,482,5,1,220
"12204",2934,8.3,137,NA,NA,1,513,6,1,218
"12205",11852,7.8,136,45,NA,2,513,6,1,218
"12792",4296,8.25,145,NA,NA,1,528,8,1,223
"12793",7699,7.25,136,NA,NA,1,528,8,1,223
"11842",13777,9.65,142,79,150,2,482,5,1,223
"11076",9662,11.55,151,NA,NA,1,545,4,1,223
"11077",772,12.4,153,57,200,2,545,4,1,223
"11839",4019,9.3,154,35,170,2,482,5,1,220
"11840",2776,7.1,135,NA,NA,1,482,5,1,220
"11043",131,10.3,147,NA,NA,1,545,4,1,223
"11040",14307,10.1,150,138,160,2,545,4,1,223
"11041",4196,10.3,154,NA,NA,1,545,4,1,223
"10967",841,11.3,159,NA,NA,1,362,2,1,228
"11050",11343,10.05,152,102,160,2,545,3,1,223
"11051",7585,11,153,NA,NA,1,545,3,1,223
"11838",7451,9.4,145,NA,NA,1,482,4,1,220
"11835",638,10.8,151,NA,NA,1,482,4,1,220
"11834",13571,10.9,148,125,175,2,482,4,1,220
"12178",3407,14.05,160,91,205,2,513,5,1,218
"12528",3303,9.6,146,NA,NA,1,444,6,1,226
"12529",66,12.3,159,131,180,2,444,6,1,226
"12829",1737,7.8,141,NA,NA,1,528,7,1,223
"12830",2072,7.9,141,119,175,2,528,7,1,223
"12802",10048,10.3,150,NA,NA,1,528,6,1,226
"12803",2550,8.55,137,NA,NA,1,528,6,1,226
"12214",11722,10,145,NA,NA,1,513,4,1,226
"12215",9728,9.15,141,87,190,2,513,4,1,226
"11878",3731,12.95,156,NA,NA,1,482,3,1,223
"12312",10779,9.15,154,NA,110,2,513,4,1,221
"12774",3246,9.85,149,NA,NA,1,528,5,1,223
"12775",3038,11.05,152,69,205,2,528,5,1,223
"13029",5320,12.65,154,NA,NA,1,378,5,1,223
"13099",223,9.05,155,83,165,2,378,8,1,223
"13117",9303,11.95,153,NA,205,2,378,7,1,232
"13120",5414,10.35,151,NA,NA,1,378,6,1,223
"13119",367,7.4,140,NA,NA,1,378,6,1,223
"13132",5525,8.75,144,82,110,2,378,4,1,223
"13133",2659,10.05,149,NA,NA,1,378,4,1,223
"13389",10838,10.2,147,NA,NA,1,508,6,1,226
"13390",13514,13.55,161,65,185,2,508,6,1,226
"13422",3901,12.45,157,170,180,2,508,12,1,223
"13433",2537,8.15,141,97,110,2,508,7,1,226
"13434",1885,7.55,144,NA,NA,1,508,7,1,226
"13458",8416,7.5,133,NA,NA,1,508,9,1,223
"13459",14097,6.55,128,58,120,2,508,9,1,223
"13476",12812,12.95,160,NA,NA,1,508,5,1,223
"13477",7731,12.1,152,NA,NA,1,508,5,1,223
"13478",1630,11.6,161,NA,205,2,508,5,1,229
"13479",13679,11.75,155,89,195,2,508,5,1,229
"13485",9964,10.3,153,NA,NA,1,508,8,1,229
"13491",13884,9.05,145,NA,NA,1,508,3,1,223
"13490",13808,10.25,150,NA,NA,1,508,3,1,223
"13516",10103,12.65,162,73,205,2,508,8,1,226
"13517",5356,9.5,144,NA,NA,1,508,8,1,226
"13518",11135,7.1,139,NA,NA,1,508,11,1,223
"13519",4169,7.6,141,NA,120,2,508,11,1,223
"13521",6926,10.35,153,NA,NA,1,508,7,1,223
"13522",819,8.55,155,NA,NA,1,508,7,1,223
"13543",10011,7.1,140,97,100,2,508,12,1,223
"13544",13744,5.85,136,87,80,2,508,12,1,223
"13549",9797,7.75,138,50,105,2,508,11,1,223
"13599",1540,10.7,157,106,105,2,508,3,1,223
"13600",889,10.15,160,NA,105,2,508,3,1,223
"13922",7350,11.4,165,NA,NA,1,502,8,1,233
"13807",2704,11.2,151,NA,NA,1,502,8,1,219
"13813",6115,14.2,165,113,160,2,502,8,1,238
"13831",2634,14.3,161,91,210,2,502,6,1,233
"13835",10562,9.1,145,NA,NA,1,502,4,1,233
"13836",8517,9.5,149,NA,NA,1,502,4,1,233
"13838",12739,10.15,152,110,140,2,502,8,1,233
"13839",13616,10.15,153,87,150,2,502,8,1,233
"13841",8005,10.8,153,61,165,2,502,10,1,233
"13954",12028,13.7,154,NA,NA,1,502,6,1,238
"13866",10071,10.8,152,NA,NA,1,502,7,1,237
"13894",13391,13.25,158,NA,NA,1,502,5,1,233
"13895",8769,12.55,162,NA,NA,1,502,5,1,233
"13913",770,10.65,150,147,160,2,502,7,1,236
"13932",4384,14,160,106,175,2,502,5,1,226
"13993",8706,10.25,145,NA,NA,1,557,6,1,235
"13994",12092,9.15,140,NA,NA,1,557,6,1,235
"14032",7005,10.6,146,100,170,2,557,9,1,235
"14037",7952,13.1,159,70,195,2,557,3,1,233
"14054",347,7.65,132,NA,NA,1,557,6,1,233
"14055",10705,9.9,145,101,150,2,557,6,1,233
"14107",10312,7.85,141,70,115,2,557,9,1,228
"14108",9108,7.55,135,NA,NA,1,557,9,1,228
"14112",10434,11.55,155,NA,NA,1,557,6,1,226
"14111",5109,12.45,156,110,190,2,557,6,1,226
"14119",4091,15.5,164,166,190,2,557,9,1,226
"14156",6631,12.3,154,127,140,2,557,5,1,228
"14352",14366,11.85,153,NA,180,2,515,9,1,230
"14380",14403,11.55,154,57,135,2,515,6,1,224
"14416",14347,5.55,115,42,100,2,515,4,1,230
"14417",14382,8.3,142,104,135,2,515,4,1,230
"14439",14351,10.05,147,NA,NA,1,515,4,1,224
"14468",14376,9.4,139,74,145,2,515,4,1,230
"14469",14346,6.65,126,51,110,2,515,4,1,230
"3620",7171,16.7,NA,NA,NA,2,509,9,0,242
"3877",12322,21,NA,190,210,2,331,10,0,231
"3646",9520,16.7,NA,161,240,2,509,7,0,225
"3981",14091,17,NA,184,NA,2,331,9,0,232
"3506",13670,21.5,NA,NA,NA,2,509,6,0,237
"3883",12313,19,NA,120,225,2,331,8,0,231
"3786",11505,19.1,NA,NA,196,2,211,7,0,240
"4174",9026,19.4,178,166,238,2,457,9,0,238
"3628",3552,14.7,NA,NA,NA,2,509,5,0,235
"3640",8351,20.4,NA,NA,NA,2,509,5,0,242
"3954",10476,17,NA,NA,NA,2,331,7,0,231
"3629",6756,18.4,NA,NA,NA,2,509,5,0,235
"3975",10122,16.5,NA,NA,NA,1,331,7,0,231
"3956",11330,19,NA,NA,210,2,331,7,0,232
"3916",12348,17.8,NA,NA,205,2,331,7,0,232
"3522",5966,19,NA,NA,NA,2,509,5,0,235
"3876",10427,19,NA,100,210,2,331,7,0,231
"3893",12241,21,NA,170,225,2,331,7,0,231
"4514",6277,13.1,162,NA,NA,1,414,10,0,228
"3499",2151,20.5,NA,NA,NA,2,509,4,0,237
"3984",10379,16.5,NA,NA,284,2,331,6,0,233
"4141",1549,20.5,180,155,195,2,457,7,0,236
"4654",7794,6.7,131,NA,NA,2,414,10,0,227
"3655",11933,17.9,NA,NA,NA,2,509,4,0,240
"4669",5746,10.8,150,NA,NA,1,414,9,0,228
"3898",4782,20.5,NA,NA,270,2,331,5,0,231
"4766",11867,12.4,166,104,NA,2,321,10,0,224
"5058",11752,6.2,135,NA,NA,1,443,11,0,227
"4232",346,21,178,209,NA,2,211,6,0,227
"4150",9429,19.5,173,195,230,2,457,5,0,238
"4414",1989,18.5,168,185,NA,2,290,7,0,226
"5698",3701,9.1,155,NA,120,2,575,13,0,230
"4097",12381,18.8,182,147,230,2,457,5,0,243
"4810",5931,9.4,147,95,NA,2,321,9,0,224
"3505",1937,17.7,NA,NA,NA,2,509,2,0,242
"4383",1438,16.7,167,162,NA,2,290,7,0,226
"4559",11332,18.2,180,120,NA,2,414,8,0,231
"3934",4550,18,NA,164,205,2,331,4,0,232
"3887",10754,18,NA,85,250,2,331,3,0,231
"4099",11495,17.8,173,148,235,2,457,4,0,235
"4521",6338,14.9,165,NA,NA,1,414,7,0,227
"3937",10582,19,NA,183,NA,2,331,3,0,235
"4136",406,20,183,175,195,2,457,4,0,238
"3881",4514,19.5,NA,150,NA,2,331,3,0,231
"4661",6293,15.8,176,NA,NA,1,414,7,0,227
"3971",11996,16,NA,150,220,2,331,3,0,231
"4176",8965,18.3,183,137,218,2,457,4,0,238
"4777",3288,16.2,174,163,NA,2,321,8,0,225
"5413",7414,11.6,164,153,206,2,357,11,0,231
"4649",12099,14.3,170,115,NA,2,414,7,0,228
"3951",7071,17.5,NA,NA,227,2,331,3,0,232
"4135",5546,19.8,178,NA,245,2,457,4,0,243
"4767",3595,15.6,174,155,NA,2,321,8,0,225
"5425",6479,11.5,161,NA,NA,1,357,11,0,232
"5616",1986,11.3,153,115,140,2,575,12,0,231
"4759",701,14.7,161,175,NA,2,321,8,0,225
"5244",4719,13.6,172,NA,NA,1,435,10,0,234
"4392",5673,19,169,180,NA,2,290,6,0,226
"4106",11710,22,178,NA,210,2,457,4,0,241
"3906",6994,16.3,NA,182,212,2,331,3,0,231
"4627",166,16.4,NA,NA,NA,2,414,7,0,227
"4130",13641,17.5,174,181,210,2,457,4,0,240
"3780",6481,11.9,NA,NA,NA,2,211,2,0,235
"4750",3131,13.3,165,134,NA,2,321,7,0,224
"4643",1785,17.9,167,74,NA,2,414,6,0,227
"4717",6370,12.1,169,65,NA,2,321,7,0,225
"3957",14298,16.5,NA,129,191,2,331,1,0,233
"3929",3641,10,NA,35,120,2,331,1,0,231
"4068",11513,13,154,137,180,2,457,2,0,238
"3935",5655,16.5,NA,155,209,2,331,1,0,232
"4103",266,15,171,142,223,2,457,2,0,235
"3873",10920,14.5,NA,130,190,2,331,1,0,231
"4188",8095,13.5,148,100,190,2,457,2,0,236
"4118",12809,14.2,165,133,205,2,457,2,0,238
"3896",12211,12.8,NA,110,185,2,331,1,0,232
"4771",6294,14.9,174,111,NA,2,321,6,0,227
"4107",3331,17.6,172,NA,205,2,457,2,0,236
"5217",5134,15.6,163,173,NA,2,435,8,0,230
"4049",11956,20.6,178,168,244,2,457,2,0,243
"5193",7609,14.4,156,175,NA,2,435,8,0,228
"5699",645,7.1,136,NA,80,2,575,10,0,231
"5875",941,9.5,155,NA,NA,2,542,11,0,223
"4116",234,11.1,152,NA,137,2,457,1,0,236
"4117",3751,13,NA,134,130,2,457,1,0,232
"5403",7898,15.7,168,161,226,2,357,8,0,232
"4110",10470,9,148,NA,160,2,457,1,0,236
"4047",13765,13.1,152,105,150,2,457,1,0,238
"4714",803,13.4,158,NA,NA,1,321,5,0,225
"5913",9208,16.9,171,131,212,2,542,10,0,223
"4674",3031,17.4,173,196,NA,2,414,4,0,232
"5065",6528,17.2,172,162,NA,2,443,6,0,235
"4449",3803,7.2,148,NA,NA,1,290,3,0,228
"4802",7189,13.8,165,NA,NA,1,321,5,0,225
"5049",4035,15,168,NA,NA,2,443,6,0,224
"5222",3471,16,166,164,NA,2,435,7,0,230
"5408",1057,13.9,160,NA,NA,1,357,8,0,227
"5910",10648,8.3,148,NA,NA,1,542,10,0,223
"4530",6844,13.6,163,190,NA,2,414,4,0,227
"5061",11125,13.7,169,NA,NA,1,443,6,0,228
"5379",14254,14.6,170,106,208,2,357,8,0,227
"5671",3359,13.3,168,NA,NA,2,575,9,0,227
"4640",1074,17.2,172,192,NA,2,414,4,0,228
"4772",6480,15.8,171,190,NA,2,321,5,0,225
"5024",8347,17.4,172,156,NA,2,443,6,0,224
"5683",11936,16.2,173,187,210,2,575,9,0,228
"5902",9982,15.4,170,141,184,2,542,10,0,223
"6152",1781,15.3,163,162,203,2,591,11,0,224
"5056",5153,13.9,166,NA,NA,1,443,6,0,224
"4175",13748,10.3,149,117,144,2,457,1,0,235
"5881",12011,11.9,155,138,140,2,542,10,0,223
"4162",1175,18.8,173,74,250,2,457,1,0,241
"4641",5102,16.8,175,170,NA,2,414,3,0,228
"5745",4005,11.1,149,NA,151,2,542,9,0,223
"5610",6567,17.1,182,NA,220,2,575,8,0,230
"6216",2363,10.4,160,NA,NA,1,591,10,0,223
"5180",8272,14.9,164,NA,NA,2,435,6,0,230
"5563",6745,15.8,170,152,220,2,575,8,0,227
"6110",4461,9.2,142,111,144,2,591,10,0,223
"5428",7513,14.8,163,NA,NA,1,357,7,0,232
"5878",4820,15.6,170,NA,207,2,542,9,0,227
"5659",12629,13.2,164,144,170,2,575,7,0,226
"4925",1037,17,178,NA,NA,2,443,4,0,229
"4546",6169,14.9,164,166,NA,2,414,2,0,227
"4936",9817,18,183,193,NA,2,443,4,0,224
"6004",6029,13.9,166,180,189,2,591,9,0,223
"5135",1684,13,155,NA,NA,2,435,5,0,232
"6088",9719,14.1,166,150,211,2,591,9,0,226
"4784",7169,14.3,162,174,NA,2,321,3,0,228
"5143",3525,14,157,170,NA,2,435,5,0,234
"5820",7668,9.4,143,NA,115,2,542,8,0,226
"4664",11930,15,164,70,NA,2,414,2,0,227
"5242",2097,13,161,NA,NA,2,435,5,0,230
"5507",11508,15.3,175,NA,250,2,575,7,0,227
"5912",39,12.8,159,NA,NA,1,542,8,0,223
"6219",4001,12.3,158,NA,NA,1,591,9,0,223
"4932",5206,21,181,172,NA,2,443,4,0,224
"5139",9965,16.2,169,NA,NA,2,435,5,0,230
"5334",3507,15.4,171,108,185,2,357,6,0,230
"5595",7225,14.9,174,NA,220,2,575,7,0,228
"6416",12083,11.1,147,NA,NA,1,325,10,0,221
"4645",7503,14.3,165,183,NA,2,414,2,0,227
"4910",388,19.4,174,208,NA,2,443,4,0,227
"5510",5007,19.3,171,179,230,2,575,7,0,226
"5151",4595,17.5,174,71,NA,2,435,5,0,228
"5857",5154,14.6,171,NA,213,2,542,8,0,229
"4443",10416,13.3,162,100,NA,2,290,1,0,226
"5418",33,9.9,161,NA,NA,1,357,6,0,227
"5864",11044,12.4,163,146,179,2,542,8,0,223
"4676",12150,13,155,NA,NA,1,414,1,0,227
"4898",10568,16.2,167,NA,NA,1,443,3,0,229
"5240",753,15.3,163,187,NA,2,435,4,0,230
"5675",8218,14.8,168,132,220,2,575,6,0,227
"6225",13795,14.1,155,NA,NA,1,591,8,0,224
"6578",13543,17.6,174,125,180,2,461,10,0,220
"6697",4502,13.4,162,NA,NA,1,651,11,0,219
"4672",11662,7.1,139,50,NA,2,414,1,0,229
"4719",12618,14.2,161,139,NA,2,321,2,0,224
"5025",13550,15,164,168,NA,2,443,3,0,227
"5317",12658,13.5,156,179,185,2,357,5,0,232
"5535",8830,15.5,165,169,NA,2,575,6,0,228
"5743",13920,14.3,156,189,180,2,542,7,0,227
"6029",2877,14.5,150,181,203,2,591,8,0,228
"4977",14033,18.7,173,191,NA,2,443,3,0,228
"4738",13307,12,156,145,NA,2,321,2,0,224
"5528",13380,17.3,171,180,240,2,575,6,0,226
"4730",9583,11.3,160,121,NA,2,321,2,0,225
"5423",3422,14.8,166,NA,NA,1,357,5,0,231
"5915",2843,13.4,163,NA,NA,1,542,7,0,223
"6143",4936,13.8,165,121,191,2,591,8,0,226
"4570",6578,10.5,149,NA,NA,2,414,1,0,227
"4792",8413,13,164,115,NA,2,321,2,0,225
"6153",1018,12.7,161,160,176,2,591,8,0,223
"4666",9683,11.7,151,NA,NA,1,414,1,0,227
"4665",3606,9.6,152,NA,NA,1,414,1,0,227
"5682",10173,17,180,181,210,2,575,6,0,228
"6284",7793,13.8,165,154,203,2,325,9,0,221
"5028",662,16.6,174,162,NA,2,443,3,0,229
"5184",3472,11.6,158,103,NA,2,435,4,0,230
"5696",5790,17.3,177,NA,220,2,575,6,0,230
"5918",4969,14.9,164,140,190,2,542,7,0,223
"6326",11665,15.7,172,94,220,2,325,9,0,224
"6741",6322,15.4,166,141,165,2,651,11,0,222
"5066",4669,14.2,159,NA,NA,1,443,3,0,229
"5641",7838,15,169,167,210,2,575,6,0,227
"5854",6087,13.6,170,NA,NA,2,542,7,0,223
"5042",4905,17.5,172,132,NA,2,443,3,0,229
"5697",7907,13.8,167,NA,NA,1,575,6,0,230
"6158",10301,13.5,169,NA,205,2,591,8,0,223
"5114",11085,16.4,176,116,NA,2,435,4,0,228
"5134",4029,16,164,139,NA,2,435,4,0,228
"4558",12540,11.8,150,105,NA,2,414,1,0,228
"5324",12670,13.8,160,134,206,2,357,5,0,231
"5533",7364,19.3,172,173,NA,2,575,6,0,228
"5122",7984,17.6,168,190,NA,2,435,4,0,228
"6087",13948,17.2,165,183,249,2,591,8,0,228
"5071",4077,15.2,170,NA,NA,2,443,3,0,228
"5130",13236,15,151,148,NA,2,435,4,0,228
"5753",9232,13.6,164,NA,198,2,542,7,0,229
"4626",1935,10.2,147,NA,NA,2,414,1,0,227
"4965",876,16.9,174,187,NA,2,443,3,0,224
"6613",1049,9.6,157,NA,NA,1,461,10,0,222
"4799",827,8.1,148,50,NA,2,321,2,0,224
"5060",7987,15.2,170,NA,NA,2,443,3,0,227
"5150",5119,15,168,178,NA,2,435,4,0,232
"5689",14037,17.9,175,173,NA,2,575,6,0,228
"6039",1658,10.1,145,107,158,2,591,8,0,226
"5876",2297,14.1,165,139,191,2,542,7,0,227
"5532",4024,18.6,173,189,NA,2,575,6,0,228
"5879",11411,14.1,156,NA,NA,1,542,7,0,227
"6123",10100,15,166,NA,195,2,591,8,0,226
"6148",10295,18.5,177,NA,251,2,591,8,0,223
"6371",3905,14.9,165,82,186,2,325,9,0,221
"7779",5838,8.2,140,NA,137,2,671,14,0,224
"5676",12268,14.2,171,NA,NA,1,575,6,0,227
"6162",2750,11.8,151,125,183,2,591,8,0,223
"5750",11541,16.5,169,163,211,2,542,7,0,223
"6258",2483,15.6,172,169,225,2,325,9,0,221
"6619",12951,18,173,NA,215,2,461,9,0,222
"5564",4363,15,183,139,230,2,575,5,0,227
"4896",9080,15.5,165,158,NA,2,443,2,0,229
"5393",4272,11.2,153,117,165,2,357,4,0,227
"5923",320,13.3,162,89,NA,2,542,6,0,223
"5520",8714,16.2,170,NA,230,2,575,5,0,226
"5662",6102,13.5,161,169,230,2,575,5,0,226
"6032",8657,14,157,185,202,2,591,7,0,226
"6700",6417,10.4,151,115,150,2,651,10,0,219
"5680",2176,14.9,166,NA,NA,1,575,5,0,228
"5690",12800,20.5,177,200,NA,2,575,5,0,228
"6079",484,17.5,172,175,235,2,591,7,0,228
"5605",5354,13.6,165,170,230,2,575,5,0,227
"5691",13868,13.7,164,NA,NA,1,575,5,0,228
"5029",8646,17.3,170,127,NA,2,443,2,0,229
"5669",9913,7.6,147,40,90,2,575,5,0,227
"5756",940,9.4,149,NA,NA,1,542,6,0,226
"6097",12542,12.2,158,149,175,2,591,7,0,223
"5365",1841,17.2,169,184,214,2,357,4,0,227
"5064",8740,14.3,170,121,NA,2,443,2,0,229
"5672",2962,12.5,163,NA,NA,1,575,5,0,227
"5911",5001,14.1,166,171,177,2,542,6,0,223
"6221",2352,12.8,160,90,172,2,591,7,0,223
"5063",13888,14.5,169,NA,NA,2,443,2,0,228
"5634",4210,16.1,170,140,NA,2,575,5,0,226
"5145",7139,15,158,164,NA,2,435,3,0,230
"6095",3823,15.7,161,181,216,2,591,6,0,223
"6315",4809,12.3,153,96,NA,2,325,7,0,221
"5686",13359,13.6,164,NA,NA,1,575,4,0,228
"5809",9764,16,177,86,206,2,542,5,0,227
"6084",5300,13.9,168,NA,202,2,591,6,0,228
"5681",2410,11.2,163,92,190,2,575,4,0,228
"5801",2376,12.5,161,157,173,2,542,5,0,229
"6182",8643,14.2,172,165,199,2,591,6,0,228
"5231",6546,14,166,131,NA,2,435,2,0,230
"5999",2334,15.3,169,194,211,2,591,6,0,230
"5586",13985,15.4,168,162,200,2,575,4,0,227
"5054",9711,9.6,150,74,NA,2,443,1,0,224
"5762",12117,16.5,162,168,188,2,542,5,0,229
"6725",13210,16.3,176,90,NA,2,651,9,0,221
"5371",8677,8.8,144,NA,134,2,357,3,0,234
"5807",2307,13.6,160,89,156,2,542,5,0,223
"5666",13924,18.5,173,147,230,2,575,4,0,227
"5033",2571,10.3,145,95,NA,2,443,1,0,228
"5237",6702,6.4,145,NA,NA,2,435,2,0,228
"5416",3902,9.7,157,NA,NA,1,357,3,0,227
"5674",7434,14.6,167,155,200,2,575,4,0,227
"5895",14079,15.4,166,154,209,2,542,5,0,223
"6424",5389,14.6,166,NA,NA,1,325,7,0,224
"6129",1097,15.1,155,185,226,2,591,6,0,230
"6699",4313,16.4,170,126,190,2,651,9,0,219
"5626",1896,14,160,188,190,2,575,4,0,227
"5845",13331,12,161,126,176,2,542,5,0,226
"5539",3352,15,166,132,230,2,575,4,0,228
"5396",4402,12.7,158,160,176,2,357,3,0,231
"5636",567,14.2,176,120,210,2,575,4,0,228
"6374",12671,12.5,165,NA,NA,1,325,7,0,221
"6734",4458,10.3,166,150,165,2,651,9,0,221
"4989",3377,10.2,139,110,NA,2,443,1,0,224
"5673",1254,7.6,153,NA,NA,1,575,4,0,227
"7890",7828,10.05,157,92,160,2,671,12,0,224
"5897",1735,14.2,165,157,187,2,542,5,0,223
"5670",412,8.9,157,54,100,2,575,3,0,227
"6224",9751,12.3,158,157,194,2,591,5,0,223
"6617",1230,12.4,164,NA,NA,1,461,7,0,220
"5643",13198,15.3,166,NA,NA,1,575,3,0,227
"5880",11894,15.7,166,102,182,2,542,4,0,226
"6108",3167,13.5,162,NA,174,2,591,5,0,224
"6316",4806,13.2,155,NA,193,2,325,6,0,221
"7943",1305,12.85,173,NA,190,2,671,11,0,224
"5607",10411,15.8,161,167,240,2,575,3,0,226
"5866",13880,14.9,163,129,194,2,542,4,0,227
"5211",13830,9.2,141,57,NA,2,435,1,0,228
"6531",2649,15.4,164,156,240,2,461,7,0,225
"6687",12143,14,169,60,180,2,651,8,0,225
"6054",14015,16,163,162,197,2,591,5,0,226
"7696",1112,14.4,167,144,195,2,494,10,0,227
"5792",1321,14.8,170,162,NA,2,542,4,0,223
"5832",3964,12.8,153,112,184,2,542,4,0,227
"5826",7664,16.3,174,116,179,2,542,4,0,223
"5613",11162,17.2,177,170,240,2,575,3,0,226
"6015",2331,17.1,163,190,229,2,591,5,0,226
"5512",5408,13.5,166,175,210,2,575,3,0,227
"5825",11731,13,162,140,NA,2,542,4,0,223
"6321",8336,17.7,162,170,242,2,325,6,0,229
"8045",3230,14.05,155,97,212,2,671,11,0,224
"5538",19,16.7,175,151,230,2,575,3,0,231
"5839",6018,17.2,170,171,212,2,542,4,0,226
"6227",1046,14.1,159,118,196,2,591,5,0,224
"5855",12884,15.6,172,184,207,2,542,4,0,227
"5619",5148,17.3,177,NA,NA,2,575,3,0,228
"5841",9031,15,164,155,224,2,542,4,0,227
"5882",11172,15.7,172,164,188,2,542,4,0,227
"6165",10622,14.7,165,148,NA,2,591,5,0,226
"6118",2732,14.5,169,169,210,2,591,5,0,226
"6755",1113,14.4,163,134,200,2,651,8,0,222
"5424",7320,9.7,153,NA,NA,1,357,2,0,231
"5678",1355,11.9,160,NA,NA,1,575,3,0,227
"6226",3148,16.5,171,NA,213,2,591,5,0,224
"6361",11681,16.2,173,NA,225,2,325,6,0,224
"6759",6525,15.5,167,NA,NA,1,651,8,0,224
"7323",9086,11,159,56,155,2,335,9,0,227
"5409",8483,9.4,147,NA,NA,1,357,2,0,231
"6754",5229,13.5,166,NA,NA,1,651,8,0,222
"5655",9880,14.4,171,141,210,2,575,3,0,227
"5837",6643,17,179,168,NA,2,542,4,0,223
"5667",3592,19,178,157,220,2,575,3,0,227
"5926",13669,17,174,120,210,2,542,4,0,223
"6345",10767,12.9,176,134,213,2,325,6,0,221
"5922",12406,18.4,168,NA,215,2,542,4,0,223
"5929",8667,7.4,145,NA,NA,1,542,4,0,223
"6150",8672,13.3,166,140,182,2,591,5,0,223
"6229",10414,15.1,164,NA,NA,1,591,5,0,224
"5890",9376,12.1,156,NA,NA,1,542,3,0,227
"6275",446,17.2,167,124,241,2,325,5,0,229
"7318",12457,8.4,145,NA,NA,1,335,8,0,227
"7725",14142,10.15,152,NA,NA,1,494,9,0,230
"6049",103,14.6,154,NA,229,2,591,4,0,224
"8041",10460,11.95,163,133,224,2,671,10,0,224
"6230",6560,11.6,155,NA,NA,1,591,4,0,226
"6234",2223,11.3,150,NA,NA,1,591,4,0,228
"6324",1297,15.7,164,139,203,2,325,5,0,223
"5550",7087,16.7,173,174,220,2,575,2,0,227
"5548",437,15.1,166,170,210,2,575,2,0,227
"6541",8668,17.8,175,189,220,2,461,6,0,222
"5679",5386,14.6,170,NA,190,2,575,2,0,227
"6233",884,9.2,158,NA,NA,1,591,4,0,226
"5755",6986,11.9,159,105,NA,2,542,3,0,223
"5995",8837,14.5,159,NA,219,2,591,4,0,223
"6500",6306,14,160,122,180,2,461,6,0,220
"6309",13290,18.3,169,169,218,2,325,5,0,225
"6748",11643,14.6,169,56,145,2,651,6,0,222
"5779",715,12,156,NA,180,2,542,2,0,227
"6764",1081,8.8,143,96,110,2,651,6,0,225
"5919",1981,13,158,148,175,2,542,2,0,223
"6310",984,13.8,162,173,222,2,325,4,0,221
"6504",8456,17.6,175,134,220,2,461,5,0,220
"6675",11552,15.4,176,127,200,2,651,6,0,225
