"","LambAugWeight","Sur1","ID","Sex","Twin","jdateMC","PopDensMC","birthjdateMC","BirthYear"
"5834",11.7,1,4087,1,1,-2.96837944664031,43.7549407114624,1.59223985890652,1997
"4981",11.2,1,10051,1,1,-1.96837944664031,-55.2450592885376,-1.40776014109348,1993
"6369",7.9,1,5745,1,1,-4.96837944664031,-173.245059288538,8.59223985890652,1999
"5351",10.1,1,393,1,1,3.03162055335969,-141.245059288538,2.59223985890652,1995
"5508",10.9,1,13439,1,1,1.03162055335969,76.7549407114624,-14.4077601410935,1996
"4917",11.9,1,12318,1,1,1.03162055335969,-55.2450592885376,-6.40776014109348,1993
"5153",13.7,1,613,1,1,4.03162055335969,-63.2450592885376,-6.40776014109348,1994
"5374",9.8,1,2853,1,1,6.03162055335969,-141.245059288538,4.59223985890652,1995
"5377",12.2,1,13471,1,1,1.03162055335969,-141.245059288538,5.59223985890652,1995
"5358",10.6,1,172,1,1,4.03162055335969,-141.245059288538,3.59223985890652,1995
"5624",9.4,1,3360,1,1,2.03162055335969,76.7549407114624,7.59223985890652,1996
"5601",12,1,10,1,1,1.03162055335969,76.7549407114624,5.59223985890652,1996
"6514",11.8,1,14322,1,1,-5.96837944664031,-37.2450592885376,-2.40776014109348,2000
"7514",12.1,1,10839,1,1,-1.96837944664031,-4.24505928853756,-6.40776014109348,2003
"7515",12.3,1,3197,1,1,-1.96837944664031,-4.24505928853756,-6.40776014109348,2003
"6040",9.6,1,13827,1,1,-2.96837944664031,92.7549407114624,-3.40776014109348,1998
"6041",9.7,1,14135,1,1,-2.96837944664031,92.7549407114624,-3.40776014109348,1998
"5575",11.1,1,10086,1,1,2.03162055335969,76.7549407114624,2.59223985890652,1996
"5576",11.2,1,4101,1,1,2.03162055335969,76.7549407114624,2.59223985890652,1996
"6044",12.2,1,2744,1,1,-2.96837944664031,92.7549407114624,-2.40776014109348,1998
"5848",10.5,1,2447,1,1,1.03162055335969,43.7549407114624,0.592239858906524,1997
"6441",8.8,1,12548,1,1,-5.96837944664031,-37.2450592885376,-21.4077601410935,2000
"7554",10.7,1,12846,1,1,1.03162055335969,-4.24505928853756,-1.40776014109348,2003
"7517",10.85,1,13271,1,1,1.03162055335969,-4.24505928853756,-5.40776014109348,2003
"7518",11.65,1,3427,1,1,1.03162055335969,-4.24505928853756,-5.40776014109348,2003
"6689",12.2,1,10886,1,1,-12.9683794466403,152.754940711462,0.592239858906524,2001
"6710",10.6,1,1631,1,1,-6.96837944664031,152.754940711462,0.592239858906524,2001
"7181",10.4,1,14179,1,1,3.03162055335969,-163.245059288538,-2.40776014109348,2002
"7238",10.2,1,13060,1,1,-1.96837944664031,-163.245059288538,-2.40776014109348,2002
"6572",13.2,1,9691,1,1,-5.96837944664031,-37.2450592885376,3.59223985890652,2000
"7599",12.55,1,12946,1,1,-1.96837944664031,-4.24505928853756,6.59223985890652,2003
"6780",12.8,1,3640,1,1,6.03162055335969,152.754940711462,-7.40776014109348,2001
"7191",11.2,1,868,1,1,3.03162055335969,-163.245059288538,-5.40776014109348,2002
"7189",9.3,1,239,1,1,-1.96837944664031,-163.245059288538,-3.40776014109348,2002
"8907",9.5,1,8065,1,1,-7.96837944664031,68.7549407114624,-4.40776014109348,2008
"8729",10.9,1,10699,1,1,-0.968379446640313,-51.2450592885376,0.592239858906524,2007
"9727",11.7,1,2450,1,1,-4.96837944664031,173.754940711462,-2.40776014109348,2010
"8988",9.5,1,2990,1,1,-6.96837944664031,68.7549407114624,2.59223985890652,2008
"7871",13.15,1,7862,1,1,1.03162055335969,172.754940711462,-0.407760141093476,2004
"8963",9.1,1,5835,1,1,-7.96837944664031,68.7549407114624,0.592239858906524,2008
"8964",10.6,1,11375,1,1,-7.96837944664031,68.7549407114624,0.592239858906524,2008
"8608",11.4,1,11676,1,1,-4.96837944664031,-51.2450592885376,-5.40776014109348,2007
"8626",12.2,1,5188,1,1,-4.96837944664031,-51.2450592885376,-3.40776014109348,2007
"9524",9.3,1,12377,1,1,-4.96837944664031,173.754940711462,-3.40776014109348,2010
"8716",9.3,1,9741,1,1,-4.96837944664031,-51.2450592885376,2.59223985890652,2007
"8921",11.7,1,10412,1,1,-6.96837944664031,68.7549407114624,-3.40776014109348,2008
"8914",10,1,12580,1,1,-0.968379446640313,68.7549407114624,-4.40776014109348,2008
"8954",10.4,1,10020,1,1,-6.96837944664031,68.7549407114624,-3.40776014109348,2008
"4033",19,1,3245,1,0,6.03162055335969,-167.245059288538,-8.40776014109348,1987
"4687",17.9,1,7945,1,0,2.03162055335969,-84.2450592885376,1.59223985890652,1991
"4800",11.3,1,6496,1,0,-1.96837944664031,-177.245059288538,65.5922398589065,1992
"4820",14.8,1,12952,1,0,-0.968379446640313,-177.245059288538,-7.40776014109348,1992
"4012",16.5,1,9166,1,0,5.03162055335969,-167.245059288538,-4.40776014109348,1987
"4533",15.7,1,4886,1,0,1.03162055335969,-84.2450592885376,-13.4077601410935,1991
"4013",19.5,1,8950,1,0,6.03162055335969,-167.245059288538,1.59223985890652,1987
"4435",16.4,1,3704,1,0,2.03162055335969,-208.245059288538,2.59223985890652,1990
"4734",11.1,1,3586,1,0,-0.968379446640313,-177.245059288538,-6.40776014109348,1992
"4021",14.5,1,10049,1,0,5.03162055335969,-167.245059288538,21.5922398589065,1987
"4555",14,1,1452,1,0,2.03162055335969,-84.2450592885376,-9.40776014109348,1991
"4207",17.9,1,4666,1,0,10.0316205533597,-41.2450592885376,-6.40776014109348,1988
"4689",16.8,1,2283,1,0,1.03162055335969,-84.2450592885376,-8.40776014109348,1991
"4016",17.4,1,8328,1,0,5.03162055335969,-167.245059288538,5.59223985890652,1987
"4307",17.2,1,11954,1,0,5.03162055335969,-287.245059288538,2.59223985890652,1989
"5186",14.1,1,7708,1,0,4.03162055335969,-63.2450592885376,-2.40776014109348,1994
"4470",16.5,1,3808,1,0,0.0316205533596872,-208.245059288538,0.592239858906524,1990
"4025",15.5,1,8610,1,0,5.03162055335969,-167.245059288538,1.59223985890652,1987
"4647",16,1,1136,1,0,1.03162055335969,-84.2450592885376,4.59223985890652,1991
"4754",12.6,1,3254,1,0,-0.968379446640313,-177.245059288538,-2.40776014109348,1992
"4448",14.2,1,7557,1,0,2.03162055335969,-208.245059288538,6.59223985890652,1990
"4203",18.4,1,3668,1,0,16.0316205533597,-41.2450592885376,-9.40776014109348,1988
"4356",15.7,1,1028,1,0,0.0316205533596872,-208.245059288538,7.59223985890652,1990
"4613",12.3,1,12372,1,0,2.03162055335969,-84.2450592885376,-1.40776014109348,1991
"4584",15,1,12659,1,0,2.03162055335969,-84.2450592885376,-4.40776014109348,1991
"4975",15.7,1,7730,1,0,1.03162055335969,-55.2450592885376,-2.40776014109348,1993
"5156",11.8,1,10526,1,0,-2.96837944664031,-63.2450592885376,-4.40776014109348,1994
"4022",17.1,1,9806,1,0,5.03162055335969,-167.245059288538,2.59223985890652,1987
"4622",17.6,1,14239,1,0,6.03162055335969,-84.2450592885376,-1.40776014109348,1991
"4775",15.4,1,13261,1,0,-0.968379446640313,-177.245059288538,1.59223985890652,1992
"4208",17.2,1,807,1,0,10.0316205533597,-41.2450592885376,-0.407760141093476,1988
"3922",10,1,6570,1,0,5.03162055335969,-167.245059288538,3.59223985890652,1987
"5381",12.1,1,6980,1,0,5.03162055335969,-141.245059288538,6.59223985890652,1995
"4454",16.6,1,5709,1,0,2.03162055335969,-208.245059288538,5.59223985890652,1990
"4385",14,1,6925,1,0,2.03162055335969,-208.245059288538,-0.407760141093476,1990
"4761",14.9,1,7049,1,0,-1.96837944664031,-177.245059288538,-0.407760141093476,1992
"4499",15.8,1,4000,1,0,0.0316205533596872,-208.245059288538,15.5922398589065,1990
"5123",13.6,1,13701,1,0,2.03162055335969,-63.2450592885376,-9.40776014109348,1994
"4503",17.1,1,6885,1,0,0.0316205533596872,-208.245059288538,9.59223985890652,1990
"4760",15.9,1,6820,1,0,-0.968379446640313,-177.245059288538,-0.407760141093476,1992
"4483",14.6,1,10374,1,0,0.0316205533596872,-208.245059288538,4.59223985890652,1990
"5599",14.7,1,10527,1,0,4.03162055335969,76.7549407114624,5.59223985890652,1996
"5163",13.8,1,10336,1,0,2.03162055335969,-63.2450592885376,-4.40776014109348,1994
"4813",12.3,1,10670,1,0,-1.96837944664031,-177.245059288538,-5.40776014109348,1992
"5329",12.2,1,10857,1,0,6.03162055335969,-141.245059288538,-2.40776014109348,1995
"5988",12.3,1,13831,1,0,0.0316205533596872,92.7549407114624,-14.4077601410935,1998
"6367",10.2,1,5275,1,0,-2.96837944664031,-173.245059288538,13.5922398589065,1999
"4821",13.1,1,12023,1,0,-0.968379446640313,-177.245059288538,0.592239858906524,1992
"4748",11.6,1,6109,1,0,-0.968379446640313,-177.245059288538,-2.40776014109348,1992
"5369",13.3,1,3027,1,0,1.03162055335969,-141.245059288538,3.59223985890652,1995
"4785",12.8,1,4831,1,0,-1.96837944664031,-177.245059288538,2.59223985890652,1992
"4457",12.7,1,1354,1,0,0.0316205533596872,-208.245059288538,-10.4077601410935,1990
"4688",15.1,1,8227,1,0,2.03162055335969,-84.2450592885376,0.592239858906524,1991
"4566",11.2,1,4391,1,0,2.03162055335969,-84.2450592885376,-7.40776014109348,1991
"4476",13.5,1,13997,1,0,0.0316205533596872,-208.245059288538,0.592239858906524,1990
"5359",15,1,2690,1,0,1.03162055335969,-141.245059288538,3.59223985890652,1995
"4540",13.8,1,10552,1,0,5.03162055335969,-84.2450592885376,-8.40776014109348,1991
"4961",15.8,1,6367,1,0,1.03162055335969,-55.2450592885376,-4.40776014109348,1993
"4780",11.4,1,13438,1,0,-1.96837944664031,-177.245059288538,3.59223985890652,1992
"4987",13.2,1,14262,1,0,2.03162055335969,-55.2450592885376,-0.407760141093476,1993
"5989",12.3,1,661,1,0,-1.96837944664031,92.7549407114624,-12.4077601410935,1998
"4999",16.6,1,1821,1,0,2.03162055335969,-55.2450592885376,-1.40776014109348,1993
"5354",13.1,1,11202,1,0,5.03162055335969,-141.245059288538,2.59223985890652,1995
"4580",14.9,1,9347,1,0,1.03162055335969,-84.2450592885376,-7.40776014109348,1991
"5335",13.5,1,14080,1,0,1.03162055335969,-141.245059288538,-0.407760141093476,1995
"6016",13.7,1,659,1,0,-2.96837944664031,92.7549407114624,-4.40776014109348,1998
"5338",12.8,1,9375,1,0,5.03162055335969,-141.245059288538,-1.40776014109348,1995
"4901",15.4,1,11652,1,0,3.03162055335969,-55.2450592885376,5.59223985890652,1993
"5836",14.5,1,13626,1,0,-2.96837944664031,43.7549407114624,0.592239858906524,1997
"6035",11.7,1,860,1,0,0.0316205533596872,92.7549407114624,-3.40776014109348,1998
"5020",14.7,1,3107,1,0,2.03162055335969,-55.2450592885376,0.592239858906524,1993
"5236",12.7,1,96,1,0,8.03162055335969,-63.2450592885376,1.59223985890652,1994
"5870",12.2,1,11268,1,0,-2.96837944664031,43.7549407114624,3.59223985890652,1997
"4724",12.2,1,3912,1,0,-0.968379446640313,-177.245059288538,-10.4077601410935,1992
"5311",14.4,1,316,1,0,3.03162055335969,-141.245059288538,-11.4077601410935,1995
"5307",9.9,1,11493,1,0,6.03162055335969,-141.245059288538,10.5922398589065,1995
"4968",11.9,1,5388,1,0,-1.96837944664031,-55.2450592885376,-1.40776014109348,1993
"5131",14.1,1,5916,1,0,8.03162055335969,-63.2450592885376,-8.40776014109348,1994
"5896",13,1,1229,1,0,-2.96837944664031,43.7549407114624,3.59223985890652,1997
"4969",15,1,8730,1,0,-1.96837944664031,-55.2450592885376,-3.40776014109348,1993
"5055",14.5,1,12396,1,0,-1.96837944664031,-55.2450592885376,-6.40776014109348,1993
"4948",13.6,1,4422,1,0,-1.96837944664031,-55.2450592885376,-3.40776014109348,1993
"4921",16.6,1,12477,1,0,2.03162055335969,-55.2450592885376,-6.40776014109348,1993
"4918",15,1,7982,1,0,2.03162055335969,-55.2450592885376,-6.40776014109348,1993
"5308",11.2,1,9584,1,0,5.03162055335969,-141.245059288538,-19.4077601410935,1995
"5630",15,1,3153,1,0,1.03162055335969,76.7549407114624,5.59223985890652,1996
"5578",15.9,1,12831,1,0,1.03162055335969,76.7549407114624,2.59223985890652,1996
"4634",12,1,12944,1,0,4.03162055335969,-84.2450592885376,1.59223985890652,1991
"4725",12.1,1,11251,1,0,-1.96837944664031,-177.245059288538,-10.4077601410935,1992
"5185",13.3,1,3540,1,0,6.03162055335969,-63.2450592885376,-2.40776014109348,1994
"5600",14.5,1,5221,1,0,1.03162055335969,76.7549407114624,6.59223985890652,1996
"7602",13.75,1,3518,1,0,-1.96837944664031,-4.24505928853756,6.59223985890652,2003
"5312",15,1,443,1,0,6.03162055335969,-141.245059288538,-10.4077601410935,1995
"7353",13,1,11309,1,0,-0.968379446640313,152.754940711462,-4.40776014109348,2001
"6018",12.9,1,287,1,0,-2.96837944664031,92.7549407114624,-4.40776014109348,1998
"5168",12.7,1,12337,1,0,4.03162055335969,-63.2450592885376,-3.40776014109348,1994
"5749",13.7,1,2913,1,0,-2.96837944664031,43.7549407114624,-10.4077601410935,1997
"5036",12.2,1,2269,1,0,2.03162055335969,-55.2450592885376,4.59223985890652,1993
"5793",11.9,1,1701,1,0,1.03162055335969,43.7549407114624,-2.40776014109348,1997
"4943",13.9,1,12635,1,0,3.03162055335969,-55.2450592885376,-5.40776014109348,1993
"6050",13,1,14224,1,0,-1.96837944664031,92.7549407114624,-2.40776014109348,1998
"5323",14.9,1,5,1,0,6.03162055335969,-141.245059288538,-3.40776014109348,1995
"6261",14.2,1,6002,1,0,3.03162055335969,-173.245059288538,-10.4077601410935,1999
"6070",12.6,1,8696,1,0,-2.96837944664031,92.7549407114624,0.592239858906524,1998
"5238",13.4,1,2767,1,0,2.03162055335969,-63.2450592885376,-3.40776014109348,1994
"5571",11.9,1,588,1,0,1.03162055335969,76.7549407114624,1.59223985890652,1996
"6011",13.7,1,11339,1,0,-2.96837944664031,92.7549407114624,-4.40776014109348,1998
"6696",13.4,1,13638,1,0,-6.96837944664031,152.754940711462,-18.4077601410935,2001
"7537",12.05,1,1192,1,0,-1.96837944664031,-4.24505928853756,-1.40776014109348,2003
"6757",13.2,1,13615,1,0,-3.96837944664031,152.754940711462,2.59223985890652,2001
"5579",13.1,1,14046,1,0,2.03162055335969,76.7549407114624,2.59223985890652,1996
"6552",17.7,1,5798,1,0,-3.96837944664031,-37.2450592885376,-7.40776014109348,2000
"5800",11.8,1,8832,1,0,-2.96837944664031,43.7549407114624,-1.40776014109348,1997
"5400",14.8,1,3571,1,0,1.03162055335969,-141.245059288538,8.59223985890652,1995
"6052",13.7,1,4758,1,0,0.0316205533596872,92.7549407114624,-0.407760141093476,1998
"7795",12.65,1,11877,1,0,6.03162055335969,172.754940711462,-9.40776014109348,2004
"5657",14.2,1,7963,1,0,2.03162055335969,76.7549407114624,21.5922398589065,1996
"5406",11.2,1,13525,1,0,1.03162055335969,-141.245059288538,9.59223985890652,1995
"5865",14.5,1,10126,1,0,-2.96837944664031,43.7549407114624,3.59223985890652,1997
"6692",15.9,1,7259,1,0,-11.9683794466403,152.754940711462,3.59223985890652,2001
"5573",13.9,1,7388,1,0,1.03162055335969,76.7549407114624,1.59223985890652,1996
"6076",11.3,1,10135,1,0,-2.96837944664031,92.7549407114624,-0.407760141093476,1998
"5877",12.4,1,4941,1,0,-2.96837944664031,43.7549407114624,5.59223985890652,1997
"7614",13.1,1,7860,1,0,4.03162055335969,-4.24505928853756,1.59223985890652,2003
"6349",13,1,14311,1,0,-0.968379446640313,-173.245059288538,3.59223985890652,1999
"6017",13.1,1,107,1,0,-2.96837944664031,92.7549407114624,-4.40776014109348,1998
"5581",13.6,1,1417,1,0,1.03162055335969,76.7549407114624,3.59223985890652,1996
"6566",15,1,4549,1,0,-5.96837944664031,-37.2450592885376,2.59223985890652,2000
"6742",14.6,1,217,1,0,-3.96837944664031,152.754940711462,0.592239858906524,2001
"6098",12.9,1,11631,1,0,-1.96837944664031,92.7549407114624,2.59223985890652,1998
"6331",10.6,1,14063,1,0,-2.96837944664031,-173.245059288538,2.59223985890652,1999
"5537",13.7,1,12227,1,0,0.0316205533596872,76.7549407114624,-2.40776014109348,1996
"5331",12.6,1,14313,1,0,5.03162055335969,-141.245059288538,-1.40776014109348,1995
"5534",16.3,1,13378,1,0,4.03162055335969,76.7549407114624,-1.40776014109348,1996
"5333",9.8,1,2535,1,0,5.03162055335969,-141.245059288538,-0.407760141093476,1995
"5812",12.4,1,46,1,0,-2.96837944664031,43.7549407114624,-0.407760141093476,1997
"5398",11.1,1,4278,1,0,6.03162055335969,-141.245059288538,8.59223985890652,1995
"5587",14.1,1,6781,1,0,5.03162055335969,76.7549407114624,3.59223985890652,1996
"5580",12.9,1,3413,1,0,1.03162055335969,76.7549407114624,2.59223985890652,1996
"5661",14.3,1,9922,1,0,0.0316205533596872,76.7549407114624,-1.40776014109348,1996
"6053",13.4,1,5724,1,0,0.0316205533596872,92.7549407114624,-0.407760141093476,1998
"6776",15.3,1,886,1,0,-0.968379446640313,152.754940711462,-5.40776014109348,2001
"7695",12.05,1,13265,1,0,4.03162055335969,-4.24505928853756,3.59223985890652,2003
"6340",10.3,1,8648,1,0,-0.968379446640313,-173.245059288538,2.59223985890652,1999
"6132",14.5,1,5882,1,0,0.0316205533596872,92.7549407114624,3.59223985890652,1998
"6344",12.5,1,13454,1,0,-0.968379446640313,-173.245059288538,3.59223985890652,1999
"5582",12.3,1,13928,1,0,2.03162055335969,76.7549407114624,4.59223985890652,1996
"6082",12.4,1,3369,1,0,2.03162055335969,92.7549407114624,1.59223985890652,1998
"6320",13.8,1,13175,1,0,-0.968379446640313,-173.245059288538,2.59223985890652,1999
"6170",15.3,1,1839,1,0,-2.96837944664031,92.7549407114624,9.59223985890652,1998
"5593",14,1,5509,1,0,1.03162055335969,76.7549407114624,5.59223985890652,1996
"6775",14.5,1,10888,1,0,-0.968379446640313,152.754940711462,-20.4077601410935,2001
"5894",14.5,1,10002,1,0,1.03162055335969,43.7549407114624,9.59223985890652,1997
"7161",10.8,1,10132,1,0,3.03162055335969,-163.245059288538,-6.40776014109348,2002
"5769",14.9,1,6886,1,0,3.03162055335969,43.7549407114624,-4.40776014109348,1997
"6172",12.5,1,4060,1,0,-2.96837944664031,92.7549407114624,6.59223985890652,1998
"6266",13.1,1,11225,1,0,3.03162055335969,-173.245059288538,-5.40776014109348,1999
"7149",11,1,7519,1,0,3.03162055335969,-163.245059288538,-13.4077601410935,2002
"6470",12.2,1,9417,1,0,-3.96837944664031,-37.2450592885376,-6.40776014109348,2000
"6139",14,1,2540,1,0,-1.96837944664031,92.7549407114624,3.59223985890652,1998
"6555",14.2,1,5455,1,0,-3.96837944664031,-37.2450592885376,-8.40776014109348,2000
"6022",13.8,1,154,1,0,0.0316205533596872,92.7549407114624,-3.40776014109348,1998
"8162",12.6,1,13079,1,0,-2.96837944664031,-93.2450592885376,-2.40776014109348,2005
"5772",15.4,1,3382,1,0,1.03162055335969,43.7549407114624,-4.40776014109348,1997
"6335",8.6,1,7111,1,0,-4.96837944664031,-173.245059288538,3.59223985890652,1999
"5770",10.7,1,3125,1,0,-2.96837944664031,43.7549407114624,-5.40776014109348,1997
"5554",11.4,1,5067,1,0,5.03162055335969,76.7549407114624,-1.40776014109348,1996
"6334",15.6,1,7724,1,0,3.03162055335969,-173.245059288538,3.59223985890652,1999
"6306",13.4,1,5220,1,0,3.03162055335969,-173.245059288538,0.592239858906524,1999
"6713",14.7,1,1859,1,0,-6.96837944664031,152.754940711462,0.592239858906524,2001
"6059",13.5,1,8357,1,0,-1.96837944664031,92.7549407114624,-1.40776014109348,1998
"6733",12.4,1,12627,1,0,-4.96837944664031,152.754940711462,33.5922398589065,2001
"6161",12.3,1,4482,1,0,-2.96837944664031,92.7549407114624,8.59223985890652,1998
"6348",11.2,1,12326,1,0,-4.96837944664031,-173.245059288538,6.59223985890652,1999
"7893",14.45,1,2872,1,0,-1.96837944664031,172.754940711462,-0.407760141093476,2004
"6278",14.1,1,14056,1,0,3.03162055335969,-173.245059288538,-3.40776014109348,1999
"6364",13.5,1,9743,1,0,-4.96837944664031,-173.245059288538,11.5922398589065,1999
"6352",13.7,1,2066,1,0,3.03162055335969,-173.245059288538,3.59223985890652,1999
"8195",13.9,1,13512,1,0,-2.96837944664031,-93.2450592885376,-4.40776014109348,2005
"6701",12.4,1,5554,1,0,-6.96837944664031,152.754940711462,-5.40776014109348,2001
"6263",14.8,1,2305,1,0,-2.96837944664031,-173.245059288538,-6.40776014109348,1999
"7842",12.7,1,8586,1,0,-1.96837944664031,172.754940711462,-4.40776014109348,2004
"6781",16.5,1,14005,1,0,9.03162055335969,152.754940711462,-6.40776014109348,2001
"6028",11.5,1,4480,1,0,0.0316205533596872,92.7549407114624,-6.40776014109348,1998
"7581",14.7,1,9521,1,0,-1.96837944664031,-4.24505928853756,5.59223985890652,2003
"8181",11.9,1,5742,1,0,-2.96837944664031,-93.2450592885376,0.592239858906524,2005
"8059",13.8,1,9247,1,0,6.03162055335969,172.754940711462,1.59223985890652,2004
"6269",12.6,1,8598,1,0,3.03162055335969,-173.245059288538,-7.40776014109348,1999
"8515",13.3,1,8396,1,0,2.03162055335969,-31.2450592885376,-3.40776014109348,2006
"7591",14.25,1,13850,1,0,-1.96837944664031,-4.24505928853756,4.59223985890652,2003
"6159",11.8,1,11724,1,0,-2.96837944664031,92.7549407114624,4.59223985890652,1998
"6274",13.3,1,8025,1,0,-2.96837944664031,-173.245059288538,-3.40776014109348,1999
"6347",13.3,1,12877,1,0,0.0316205533596872,-173.245059288538,6.59223985890652,1999
"7172",15.400001,1,10690,1,0,1.03162055335969,-163.245059288538,-5.40776014109348,2002
"7183",13.2,1,13505,1,0,-1.96837944664031,-163.245059288538,-2.40776014109348,2002
"7674",14.25,1,4020,1,0,4.03162055335969,-4.24505928853756,-0.407760141093476,2003
"7773",16,1,5238,1,0,4.03162055335969,172.754940711462,-15.4077601410935,2004
"8844",11.8,1,13891,1,0,-7.96837944664031,68.7549407114624,-13.4077601410935,2008
"8868",11.7,1,3034,1,0,-7.96837944664031,68.7549407114624,-7.40776014109348,2008
"7200",10.4,1,583,1,0,-1.96837944664031,-163.245059288538,-2.40776014109348,2002
"6351",12.2,1,5223,1,0,-4.96837944664031,-173.245059288538,3.59223985890652,1999
"6486",15,1,1493,1,0,-0.968379446640313,-37.2450592885376,-7.40776014109348,2000
"7215",9.2,1,4956,1,0,-1.96837944664031,-163.245059288538,0.592239858906524,2002
"7613",12.95,1,7500,1,0,1.03162055335969,-4.24505928853756,0.592239858906524,2003
"8037",15.2,1,3435,1,0,6.03162055335969,172.754940711462,-6.40776014109348,2004
"7510",16.25,1,8257,1,0,4.03162055335969,-4.24505928853756,-6.40776014109348,2003
"7700",14,1,14076,1,0,4.03162055335969,-4.24505928853756,11.5922398589065,2003
"6489",10.8,1,10698,1,0,-3.96837944664031,-37.2450592885376,-4.40776014109348,2000
"6473",14.2,1,6838,1,0,-5.96837944664031,-37.2450592885376,-6.40776014109348,2000
"7689",14.75,1,35,1,0,1.03162055335969,-4.24505928853756,2.59223985890652,2003
"8058",13.6,1,6085,1,0,4.03162055335969,172.754940711462,-3.40776014109348,2004
"6690",12.8,1,5886,1,0,-12.9683794466403,152.754940711462,0.592239858906524,2001
"7208",9.4,1,14147,1,0,-1.96837944664031,-163.245059288538,-1.40776014109348,2002
"7542",14.15,1,5361,1,0,-1.96837944664031,-4.24505928853756,-2.40776014109348,2003
"7889",10.65,1,8401,1,0,1.03162055335969,172.754940711462,-2.40776014109348,2004
"8204",8.6,1,53,1,0,-2.96837944664031,-93.2450592885376,2.59223985890652,2005
"8024",13.6,1,9164,1,0,4.03162055335969,172.754940711462,-7.40776014109348,2004
"8116",14.6,1,13752,1,0,5.03162055335969,-93.2450592885376,-10.4077601410935,2005
"6579",10.4,1,2624,1,0,-0.968379446640313,-37.2450592885376,-3.40776014109348,2000
"7501",14.7,1,10882,1,0,4.03162055335969,-4.24505928853756,-8.40776014109348,2003
"7594",14.8,1,10657,1,0,-1.96837944664031,-4.24505928853756,5.59223985890652,2003
"6685",12.1,1,4628,1,0,-6.96837944664031,152.754940711462,-7.40776014109348,2001
"6732",13.2,1,11050,1,0,-4.96837944664031,152.754940711462,-2.40776014109348,2001
"7849",14.6,1,2233,1,0,4.03162055335969,172.754940711462,-4.40776014109348,2004
"6703",13.9,1,7934,1,0,-6.96837944664031,152.754940711462,-7.40776014109348,2001
"7619",15.75,1,11883,1,0,1.03162055335969,-4.24505928853756,1.59223985890652,2003
"8036",13.4,1,3265,1,0,4.03162055335969,172.754940711462,-7.40776014109348,2004
"7633",12.55,1,8527,1,0,1.03162055335969,-4.24505928853756,-4.40776014109348,2003
"9007",12.3,1,3399,1,0,-7.96837944664031,68.7549407114624,6.59223985890652,2008
"7817",13.75,1,12853,1,0,-1.96837944664031,172.754940711462,-7.40776014109348,2004
"8881",14.6,1,3794,1,0,-7.96837944664031,68.7549407114624,-6.40776014109348,2008
"7948",14.05,1,9799,1,0,-1.96837944664031,172.754940711462,-4.40776014109348,2004
"7596",13.45,1,1480,1,0,-1.96837944664031,-4.24505928853756,7.59223985890652,2003
"8220",9.35,1,14160,1,0,-2.96837944664031,-93.2450592885376,6.59223985890652,2005
"9222",11.2,1,10331,1,0,3.03162055335969,118.754940711462,-8.40776014109348,2009
"7195",12.599999,1,11004,1,0,-1.96837944664031,-163.245059288538,-5.40776014109348,2002
"8947",13.4,1,9148,1,0,-7.96837944664031,68.7549407114624,-2.40776014109348,2008
"9210",13.7,1,6647,1,0,-2.96837944664031,118.754940711462,-7.40776014109348,2009
"7553",10.25,1,93,1,0,1.03162055335969,-4.24505928853756,-0.407760141093476,2003
"9152",12.2,1,4672,1,0,-2.96837944664031,118.754940711462,-10.4077601410935,2009
"7675",15.2,1,3950,1,0,1.03162055335969,-4.24505928853756,-0.407760141093476,2003
"7550",13.65,1,12519,1,0,1.03162055335969,-4.24505928853756,0.592239858906524,2003
"7931",13.8,1,4734,1,0,6.03162055335969,172.754940711462,-0.407760141093476,2004
"8151",14.9,1,12365,1,0,5.03162055335969,-93.2450592885376,-2.40776014109348,2005
"8984",14.6,1,7611,1,0,-7.96837944664031,68.7549407114624,1.59223985890652,2008
"7626",13.35,1,4733,1,0,-1.96837944664031,-4.24505928853756,13.5922398589065,2003
"8704",13.1,1,4712,1,0,-4.96837944664031,-51.2450592885376,1.59223985890652,2007
"7522",16.6,1,13835,1,0,1.03162055335969,-4.24505928853756,-4.40776014109348,2003
"8196",13.4,1,3453,1,0,-2.96837944664031,-93.2450592885376,1.59223985890652,2005
"7577",9.55,1,6344,1,0,0.0316205533596872,-4.24505928853756,4.59223985890652,2003
"8227",13.2,1,1360,1,0,-2.96837944664031,-93.2450592885376,8.59223985890652,2005
"8946",12.4,1,13738,1,0,-6.96837944664031,68.7549407114624,-1.40776014109348,2008
"9197",15.2,1,11633,1,0,-1.96837944664031,118.754940711462,-1.40776014109348,2009
"7625",10.95,1,12731,1,0,-1.96837944664031,-4.24505928853756,10.5922398589065,2003
"8376",13.1,1,4527,1,0,-5.96837944664031,-31.2450592885376,-6.40776014109348,2006
"8746",12.8,1,13088,1,0,-4.96837944664031,-51.2450592885376,0.592239858906524,2007
"8909",14.7,1,2496,1,0,-0.968379446640313,68.7549407114624,-5.40776014109348,2008
"7556",12.75,1,13376,1,0,4.03162055335969,-4.24505928853756,-0.407760141093476,2003
"8665",13.2,1,195,1,0,-4.96837944664031,-51.2450592885376,1.59223985890652,2007
"7595",11.9,1,135,1,0,-1.96837944664031,-4.24505928853756,5.59223985890652,2003
"9488",10.4,1,9022,1,0,2.03162055335969,173.754940711462,-5.40776014109348,2010
