"","LambHornLen","Sur1","ID","Twin","jdateMC","PopDensMC","birthjdateMC","BirthYear"
"11736",142,0,9673,0,0.287900874635568,-18.2142857142857,-7.99831081081081,2014
"12538",153,0,10338,0,2.28790087463557,-56.2142857142857,3.00168918918919,2016
"13833",108,0,11570,0,-6.71209912536443,1.78571428571428,6.00168918918919,2020
"12154",94,0,13758,0,2.28790087463557,12.7857142857143,-15.9983108108108,2015
"14182",90,0,4610,0,7.28790087463557,56.7857142857143,-5.99831081081081,2021
"12172",118,0,1102,0,2.28790087463557,12.7857142857143,-0.998310810810807,2015
"13031",67,1,3318,0,1.28790087463557,-122.214285714286,-7.99831081081081,2018
"13372",88,0,6410,0,4.28790087463557,7.78571428571428,-9.99831081081081,2019
"12519",123,0,14250,0,2.28790087463557,-56.2142857142857,3.00168918918919,2016
"12193",151,0,13558,0,-4.71209912536443,12.7857142857143,2.00168918918919,2015
"12747",173,0,1604,0,-2.71209912536443,27.7857142857143,-1.99831081081081,2017
"13053",121,1,13723,0,-2.71209912536443,-122.214285714286,-2.99831081081081,2018
"13870",189,1,8285,0,17.2879008746356,1.78571428571428,-1.99831081081081,2020
"12592",161,0,1484,0,6.28790087463557,-56.2142857142857,10.0016891891892,2016
"12496",121,0,14034,0,0.287900874635568,-56.2142857142857,-0.998310810810807,2016
"12764",54,0,725,0,-2.71209912536443,27.7857142857143,-0.998310810810807,2017
"13030",85,1,12342,0,-2.71209912536443,-122.214285714286,-8.99831081081081,2018
"12196",60,0,5005,0,-7.71209912536443,12.7857142857143,3.00168918918919,2015
"12755",94,0,8669,0,-2.71209912536443,27.7857142857143,-0.998310810810807,2017
"13499",143,0,1956,0,-2.71209912536443,7.78571428571428,1.00168918918919,2019
"14059",142,0,9066,0,0.287900874635568,56.7857142857143,1.00168918918919,2021
"12507",163,0,14242,0,0.287900874635568,-56.2142857142857,3.00168918918919,2016
"11863",111,0,2454,0,-2.71209912536443,-18.2142857142857,2.00168918918919,2014
"13054",109,0,4637,0,-2.71209912536443,-122.214285714286,-1.99831081081081,2018
"13523",108,0,10061,0,4.28790087463557,7.78571428571428,9.00168918918919,2019
"12805",166,0,5462,0,5.28790087463557,27.7857142857143,1.00168918918919,2017
"13069",134,0,5532,0,6.28790087463557,-122.214285714286,-0.998310810810807,2018
"13073",120,1,9253,0,-2.71209912536443,-122.214285714286,-0.998310810810807,2018
"13116",62,1,10616,0,-2.71209912536443,-122.214285714286,2.00168918918919,2018
"14136",149,0,9266,0,5.28790087463557,56.7857142857143,4.00168918918919,2021
"12504",144,0,10590,0,8.28790087463557,-56.2142857142857,1.00168918918919,2016
"12798",159,0,7150,0,7.28790087463557,27.7857142857143,-0.998310810810807,2017
"11856",78,0,13812,0,-5.71209912536443,-18.2142857142857,3.00168918918919,2014
"12845",73,0,231,0,-2.71209912536443,27.7857142857143,5.00168918918919,2017
"13449",138,0,7999,0,-2.71209912536443,7.78571428571428,3.00168918918919,2019
"14138",128,0,1987,0,0.287900874635568,56.7857142857143,4.00168918918919,2021
"12571",168,1,9610,0,0.287900874635568,-56.2142857142857,8.00168918918919,2016
"12565",130,0,8411,0,2.28790087463557,-56.2142857142857,7.00168918918919,2016
"12265",45,0,13423,0,-7.71209912536443,12.7857142857143,5.00168918918919,2015
"13093",101,1,5635,0,-0.712099125364432,-122.214285714286,2.00168918918919,2018
"12028",70,0,1195,0,-2.71209912536443,-18.2142857142857,12.0016891891892,2014
"12746",169,0,12640,0,-2.71209912536443,27.7857142857143,-3.99831081081081,2017
"12272",131,0,11177,0,-7.71209912536443,12.7857142857143,7.00168918918919,2015
"11885",110,0,12221,0,-5.71209912536443,-18.2142857142857,5.00168918918919,2014
"12486",138,1,12423,0,6.28790087463557,-56.2142857142857,-0.998310810810807,2016
"11857",78,1,7992,0,-5.71209912536443,-18.2142857142857,3.00168918918919,2014
"12307",64,0,7805,0,-7.71209912536443,12.7857142857143,8.00168918918919,2015
"12056",39,0,9837,0,-10.7120991253644,-18.2142857142857,35.0016891891892,2014
"14014",64,1,11637,0,0.287900874635568,56.7857142857143,0.00168918918919303,2021
"14647",131,0,14345,0,-1.71209912536443,14.7857142857143,23.0016891891892,2022
"12320",136,1,6445,0,-4.71209912536443,12.7857142857143,11.0016891891892,2015
"13094",124,0,12880,0,-2.71209912536443,-122.214285714286,2.00168918918919,2018
"14096",72,0,9841,0,2.28790087463557,56.7857142857143,2.00168918918919,2021
"12835",146,0,13953,0,0.287900874635568,27.7857142857143,4.00168918918919,2017
"12878",75,0,7551,0,-2.71209912536443,27.7857142857143,7.00168918918919,2017
"13539",132,0,350,0,-2.71209912536443,7.78571428571428,10.0016891891892,2019
"13146",102,1,1622,0,-2.71209912536443,-122.214285714286,5.00168918918919,2018
"14106",174,0,1814,0,5.28790087463557,56.7857142857143,2.00168918918919,2021
"12812",163,0,13428,0,-2.71209912536443,27.7857142857143,3.00168918918919,2017
"13040",107,1,1277,0,6.28790087463557,-122.214285714286,-4.99831081081081,2018
"12231",84,0,1674,0,0.287900874635568,12.7857142857143,2.00168918918919,2015
"12773",160,0,12715,0,-2.71209912536443,27.7857142857143,-1.99831081081081,2017
"12182",62,1,813,0,-7.71209912536443,12.7857142857143,-2.99831081081081,2015
"12500",104,0,9040,0,0.287900874635568,-56.2142857142857,1.00168918918919,2016
"13057",99,1,12111,0,-2.71209912536443,-122.214285714286,-1.99831081081081,2018
"12806",154,0,4621,0,7.28790087463557,27.7857142857143,1.00168918918919,2017
"12310",44,1,5493,0,2.28790087463557,12.7857142857143,10.0016891891892,2015
"12819",162,0,9737,0,5.28790087463557,27.7857142857143,1.00168918918919,2017
"12561",149,0,2625,0,8.28790087463557,-56.2142857142857,6.00168918918919,2016
"12531",154,0,8353,0,6.28790087463557,-56.2142857142857,6.00168918918919,2016
"13497",179,0,11747,0,-2.71209912536443,7.78571428571428,5.00168918918919,2019
"14165",90,0,8170,0,7.28790087463557,56.7857142857143,6.00168918918919,2021
"14086",58,0,9290,0,9.28790087463557,56.7857142857143,1.00168918918919,2021
"12765",148,0,4635,0,-2.71209912536443,27.7857142857143,-0.998310810810807,2017
"13370",115,1,11622,0,4.28790087463557,7.78571428571428,-7.99831081081081,2019
"13842",117,0,10566,0,13.2879008746356,1.78571428571428,-10.9983108108108,2020
"14056",154,1,6142,0,7.28790087463557,56.7857142857143,-10.9983108108108,2021
"13397",160,0,4516,0,0.287900874635568,7.78571428571428,-0.998310810810807,2019
"14128",167,0,9819,0,2.28790087463557,56.7857142857143,4.00168918918919,2021
"14644",109,0,14397,0,0.287900874635568,14.7857142857143,20.0016891891892,2022
"12766",123,0,4676,0,-2.71209912536443,27.7857142857143,-1.99831081081081,2017
"12567",67,0,7529,0,2.28790087463557,-56.2142857142857,6.00168918918919,2016
"13457",156,1,8624,0,3.28790087463557,7.78571428571428,-0.998310810810807,2019
"13875",121,1,14074,0,11.2879008746356,1.78571428571428,-0.998310810810807,2020
"13055",117,0,11338,0,-2.71209912536443,-122.214285714286,-2.99831081081081,2018
"13376",140,0,12370,0,-2.71209912536443,7.78571428571428,-5.99831081081081,2019
"13810",121,1,797,0,7.28790087463557,1.78571428571428,-3.99831081081081,2020
"12889",114,0,7941,0,7.28790087463557,27.7857142857143,8.00168918918919,2017
"12587",76,0,7991,0,0.287900874635568,-56.2142857142857,7.00168918918919,2016
"14436",145,0,14391,0,0.287900874635568,14.7857142857143,3.00168918918919,2022
"12736",160,0,9046,0,7.28790087463557,27.7857142857143,-6.99831081081081,2017
"14358",101,0,14341,0,4.28790087463557,14.7857142857143,-6.99831081081081,2022
"13540",151,0,6690,0,0.287900874635568,7.78571428571428,10.0016891891892,2019
"13919",133,0,7637,0,-2.71209912536443,1.78571428571428,5.00168918918919,2020
"12758",168,0,5828,0,7.28790087463557,27.7857142857143,-4.99831081081081,2017
"12757",58,0,10596,0,-2.71209912536443,27.7857142857143,-4.99831081081081,2017
"14448",123,1,14365,0,-1.71209912536443,14.7857142857143,5.00168918918919,2022
"12875",40,0,4883,0,-2.71209912536443,27.7857142857143,0.00168918918919303,2017
"13447",99,1,14002,0,-2.71209912536443,7.78571428571428,2.00168918918919,2019
"13436",114,0,13587,0,-2.71209912536443,7.78571428571428,1.00168918918919,2019
"13087",91,0,2701,0,-2.71209912536443,-122.214285714286,1.00168918918919,2018
"13505",158,0,13594,0,-2.71209912536443,7.78571428571428,2.00168918918919,2019
"14154",136,0,10633,0,2.28790087463557,56.7857142857143,1.00168918918919,2021
"13465",152,0,8827,0,-2.71209912536443,7.78571428571428,2.00168918918919,2019
"14142",152,0,5669,0,0.287900874635568,56.7857142857143,5.00168918918919,2021
"13464",45,1,14008,0,0.287900874635568,7.78571428571428,3.00168918918919,2019
"13404",140,1,10043,0,3.28790087463557,7.78571428571428,-1.99831081081081,2019
"14053",136,1,10891,0,2.28790087463557,56.7857142857143,-0.998310810810807,2021
"14183",185,0,14200,0,9.28790087463557,56.7857142857143,-1.99831081081081,2021
"13084",91,1,8172,0,-2.71209912536443,-122.214285714286,-0.998310810810807,2018
"14438",125,0,14374,0,4.28790087463557,14.7857142857143,3.00168918918919,2022
"12615",159,0,5687,0,6.28790087463557,-56.2142857142857,13.0016891891892,2016
"12208",135,0,3775,0,0.287900874635568,12.7857142857143,2.00168918918919,2015
"14095",174,1,6377,0,5.28790087463557,56.7857142857143,1.00168918918919,2021
"14365",151,0,14377,0,-1.71209912536443,14.7857142857143,-1.99831081081081,2022
"13474",180,1,7581,0,-2.71209912536443,7.78571428571428,3.00168918918919,2019
"13829",202,0,13629,0,7.28790087463557,1.78571428571428,2.00168918918919,2020
"13917",165,1,13139,0,12.2879008746356,1.78571428571428,5.00168918918919,2020
"13106",72,1,14049,0,-2.71209912536443,-122.214285714286,1.00168918918919,2018
"13441",148,0,8371,0,3.28790087463557,7.78571428571428,1.00168918918919,2019
"14043",93,1,2193,0,2.28790087463557,56.7857142857143,-0.998310810810807,2021
"14158",70,0,9503,0,0.287900874635568,56.7857142857143,8.00168918918919,2021
"13393",121,0,8320,0,0.287900874635568,7.78571428571428,-2.99831081081081,2019
"13846",200,0,11192,0,13.2879008746356,1.78571428571428,-5.99831081081081,2020
"13871",102,1,723,0,11.2879008746356,1.78571428571428,-1.99831081081081,2020
"13107",111,0,3971,0,1.28790087463557,-122.214285714286,2.00168918918919,2018
"13035",88,0,3062,0,1.28790087463557,-122.214285714286,3.00168918918919,2018
"13423",89,1,2098,0,3.28790087463557,7.78571428571428,-0.998310810810807,2019
"13857",94,0,1459,0,11.2879008746356,1.78571428571428,-2.99831081081081,2020
"13868",148,0,12863,0,0.287900874635568,1.78571428571428,-1.99831081081081,2020
"13861",140,1,12787,0,11.2879008746356,1.78571428571428,-2.99831081081081,2020
"13999",171,0,1168,0,9.28790087463557,56.7857142857143,-5.99831081081081,2021
"14392",184,0,14358,0,4.28790087463557,14.7857142857143,0.00168918918919303,2022
"14015",160,1,6055,0,7.28790087463557,56.7857142857143,-6.99831081081081,2021
"13384",75,1,5397,0,3.28790087463557,7.78571428571428,-3.99831081081081,2019
"13953",169,0,5997,0,11.2879008746356,1.78571428571428,-1.99831081081081,2020
"13908",94,1,11696,0,11.2879008746356,1.78571428571428,1.00168918918919,2020
"14025",127,0,1259,0,2.28790087463557,56.7857142857143,-6.99831081081081,2021
"14359",52,1,14381,0,6.28790087463557,14.7857142857143,-3.99831081081081,2022
"14049",175,0,5797,0,9.28790087463557,56.7857142857143,-1.99831081081081,2021
"14388",107,0,14350,0,4.28790087463557,14.7857142857143,-0.998310810810807,2022
"14114",174,0,7465,0,9.28790087463557,56.7857142857143,1.00168918918919,2021
"14336",141,0,14363,0,0.287900874635568,14.7857142857143,-11.9983108108108,2022
"13909",117,1,13038,0,11.2879008746356,1.78571428571428,2.00168918918919,2020
"14408",148,0,14398,0,-1.71209912536443,14.7857142857143,0.00168918918919303,2022
"14131",109,0,12281,0,5.28790087463557,56.7857142857143,4.00168918918919,2021
"14400",124,0,14370,0,4.28790087463557,14.7857142857143,1.00168918918919,2022
"14446",140,0,14340,0,0.287900874635568,14.7857142857143,4.00168918918919,2022
"14045",173,0,12539,0,9.28790087463557,56.7857142857143,-2.99831081081081,2021
"14456",153,0,14369,0,-1.71209912536443,14.7857142857143,4.00168918918919,2022
"14035",65,1,5165,0,7.28790087463557,56.7857142857143,-5.99831081081081,2021
"14347",132,0,14361,0,4.28790087463557,14.7857142857143,-4.99831081081081,2022
"14039",174,1,1535,0,7.28790087463557,56.7857142857143,-5.99831081081081,2021
"14398",148,0,14342,0,4.28790087463557,14.7857142857143,-0.998310810810807,2022
"14383",101,0,14383,0,-1.71209912536443,14.7857142857143,-0.998310810810807,2022
"14018",187,0,2856,0,9.28790087463557,56.7857142857143,-2.99831081081081,2021
"14342",133,0,14355,0,4.28790087463557,14.7857142857143,-6.99831081081081,2022
"14389",134,0,14388,0,0.287900874635568,14.7857142857143,-0.998310810810807,2022
"14105",118,0,6430,0,2.28790087463557,56.7857142857143,1.00168918918919,2021
"14406",78,0,14339,0,4.28790087463557,14.7857142857143,-0.998310810810807,2022
"14167",135,0,855,0,7.28790087463557,56.7857142857143,4.00168918918919,2021
"14132",85,0,12678,0,0.287900874635568,56.7857142857143,2.00168918918919,2021
"14450",103,0,14379,0,0.287900874635568,14.7857142857143,5.00168918918919,2022
"14440",56,0,14367,0,-1.71209912536443,14.7857142857143,2.00168918918919,2022
"14061",117,0,4080,0,0.287900874635568,56.7857142857143,1.00168918918919,2021
"14403",126,0,14373,0,4.28790087463557,14.7857142857143,-0.998310810810807,2022
"14184",138,0,5072,0,9.28790087463557,56.7857142857143,-4.99831081081081,2021
"14476",102,0,14387,0,6.28790087463557,14.7857142857143,1.00168918918919,2022
"14478",58,0,14402,0,-1.71209912536443,14.7857142857143,5.00168918918919,2022
"3663",134,0,8741,0,0.287900874635568,8.78571428571428,7.00168918918919,1985
